condid,siteindex,site_baseage,stand_age,ba,df_ba,tpa,bdft,tcuft,topht,df_pctba,siteclass,qmd
30193241010497,74,100,105,346.4726507,345.6371519,418.2225394,43966.94963,11804.59726,107.6666667,11804.59726,5,12.32443628
30193243010497,71,100,150,228.9393981,144.1623523,336.3561701,42920.06233,9011.03925,142.2307692,9011.03925,5,11.17112396
30193251010497,127,100,118,413.0064009,390.3439984,112.2638878,123507.1073,22268.03653,195.3666667,22268.03653,3,25.97135772
30193260010497,144,100,34,200.2852247,172.0224714,540.3592758,20704.6907,6158.489189,93.66666667,6158.489189,3,8.243648249
30193277010497,109,100,33,140.7638615,114.9848982,300.3688255,8005.206208,3325.549609,70.84210526,3325.549609,4,9.269460534
30193279010497,90,100,165,217.8991163,139.792483,140.9000323,37251.1477,8699.200069,155.5,8699.200069,5,16.8386973
30193280010497,119,100,85,322.3234456,245.9731967,468.6205744,46728.46043,12383.78425,118.5,12383.78425,4,11.22978843
30193297010497,100,100,25,165.6035016,137.3952543,228.142244,20532.58191,5166.196878,102.6363636,5166.196878,4,11.5363442
30193321010497,125,100,132,637.0020092,635.5636342,185.5040327,124091.9758,31230.14675,195.7142857,31230.14675,3,25.09169647
30193335010497,104,100,22,71.64652818,35.76042237,406.0914932,2468.856982,1176.559402,43.13043478,1176.559402,4,5.687506828
30193336010497,104,100,39,67.99121608,37.91070283,260.3740346,4675.700945,1630.112832,71.125,1630.112832,4,6.919327233
30193352010497,79,50,95,351.5312171,244.9373518,771.2395629,39940.84479,11086.96101,110.5,11086.96101,4,9.141629185
30193360010497,88,100,175,129.0176431,46.07278662,73.192822,23282.57661,5040.839281,127,5040.839281,5,17.97738866
30193376010497,64,100,150,370.2841158,337.3901416,255.0343792,46203.23343,11208.34847,105.8235294,11208.34847,5,16.3156537
30193378010497,123,100,115,210.3821668,148.8308242,133.0871709,27952.80796,8548.625497,181.5,8548.625497,4,17.02443341
30193385010497,36,50,200,60.91623998,20.19516867,43.70420427,1874.598461,1362.823168,57,1362.823168,5,15.9860526
30193388010497,102,100,29,112.8682482,88.73847582,553.2899841,1550.449116,1526.504135,42.34090909,1526.504135,4,6.115694599
30193403010497,60,100,165,228.0134063,212.1057494,290.7305772,22486.06318,6273.291654,92.27272727,6273.291654,5,11.99143445
30193404010497,60,100,30,13.40892857,10.52837202,259.4001383,,40.78286255,29,40.78286255,5,3.078564371
30193406010497,98,100,109,232.5951993,209.569131,313.1961775,37833.04731,8660.902598,119.875,8660.902598,4,11.66886052
30193407010497,123,100,46,236.0851228,130.58382,422.5379491,31332.64783,7864.390839,107,7864.390839,4,10.12133389
30193429010497,114,100,26,190.9324432,171.2815859,406.6484499,10605.59823,5286.517142,70.80434783,5286.517142,4,9.278261449
30193430010497,97,100,180,561.2834384,543.7336814,305.7669654,134064.7788,25452.21775,169.5,25452.21775,4,18.34560905
30193459010497,123,100,44,180.2581664,170.5055527,269.1577002,28438.67474,7049.822895,107.5909091,7049.822895,4,11.08103616
30193462010497,104,100,37,190.1942419,171.3366363,458.3012303,13614.33694,4928.68942,70.78947368,4928.68942,4,8.722871457
30193469010497,76,50,17,1.196955631,0,6.304619619,,13.98792085,32,13.98792085,4,5.899916747
30193473010497,100,100,195,338.4542732,322.5132131,360.0889524,83447.35026,17291.18651,183.4230769,17291.18651,4,13.12748117
30193478010497,61,100,200,417.0834245,211.2585141,626.3334187,32976.46844,13380.83693,105,13380.83693,5,11.04955976
30193486010497,83,100,170,499.2230135,223.1290836,179.7023802,87462.54711,22156.08176,141.2173913,22156.08176,5,22.56870739
30193489010497,82,50,125,191.8005812,62.22829589,282.9933057,23518.13813,6381.260838,118.1,6381.260838,4,11.14738961
30193490010497,82,50,43,21.91452188,16.03066751,24.39515045,1672.194294,548.5494627,68,548.5494627,4,12.83366065
30193498010497,111,100,240,190.6998004,175.6454198,37.15892224,55394.83662,9895.454629,190.9473684,9895.454629,4,30.67466769
30193499010497,77,100,110,163.5858859,114.3280725,187.9108749,20058.15123,5261.590011,110.1538462,5261.590011,5,12.63377854
30193513010497,89,100,467,202.1711047,132.5579904,581.6321517,39927.79139,8351.59796,174.6666667,8351.59796,5,7.983101317
30193514010497,89,100,38,47.55930749,25.14883538,297.470287,1080.285521,1096.001189,64.66666667,1096.001189,5,5.414174721
30193515010497,105,100,300,493.9817068,414.2850411,90.77612189,121852.6992,23923.54618,187.0333333,23923.54618,4,31.58682124
30193517010497,77,100,500,213.0459679,140.7101711,669.218424,28338.98283,6824.6049,144.9090909,6824.6049,5,7.639923625
30193518010497,113,100,30,117.955877,104.3589269,364.4642719,6614.204636,2360.053622,58.13636364,2360.053622,4,7.703154585
30193520010497,104,100,275,505.8195478,354.3703192,542.0134938,116717.263,22744.75801,190.0769231,22744.75801,4,13.08064192
30193529010497,102,100,45,232.1532481,215.5591816,1031.520705,18826.89729,6314.939554,76.0625,6314.939554,4,6.423691996
30193537010497,101,100,170,75.95543908,71.85958488,127.3150539,12859.80761,2724.43874,123.8,2724.43874,4,10.4586556
30193539010497,101,100,80,26.37490863,19.72223701,114.0336747,2208.133253,706.5917719,85.25,706.5917719,4,6.512012477
30193549010497,88,100,185,390.9717962,311.1468506,513.9731412,60748.81385,14590.87943,122,14590.87943,5,11.80969834
30193574010497,79,100,90,174.5983119,140.160233,1001.260841,9424.105764,3508.750688,52.79166667,3508.750688,5,5.654350247
30193575010497,79,100,250,126.9975976,110.2483052,16.03888036,18376.0217,5540.23082,158,5540.23082,5,38.10193491
30193584010497,110,100,144,432.6357393,432.6357393,73.62653104,122131.8725,22274.48508,183.627907,22274.48508,4,32.8231554
30193589010497,121,100,130,238.8775679,177.2773924,170.0789103,55564.78219,10838.43156,176.4444444,10838.43156,4,16.04718111
30193593010497,88,100,115,284.3981829,144.9373088,1752.91101,25678.71496,7279.611559,128.8181818,7279.611559,5,5.454058302
30193599010497,95,50,75,359.6957724,176.6033072,695.7386119,34649.85449,12125.99075,90.0625,12125.99075,3,9.736007851
30193600010497,95,50,45,3.448386571,0,12.1941645,,50.72144434,,50.72144434,3,7.200592765
30193602010497,128,100,132,714.2305417,682.3445336,397.443033,158173.9608,37119.25312,201.3023256,37119.25312,3,18.15173182
30193606010497,105,100,25,112.1622596,62.82483811,1348.143894,5416.421713,1813.350632,50.54166667,1813.350632,4,3.905634086
30193607010497,105,100,45,42.94125255,42.94125255,48.29720726,5078.330649,1398.448323,87.83333333,1398.448323,4,12.76769932
30193614010497,118,100,140,93.62739637,10.33387042,73.75604579,12583.34089,3533.491873,116.4,3533.491873,4,15.25593967
30193615010497,70,100,420,257.0495985,152.5158126,531.8298644,39529.9304,9278.006156,124.8235294,9278.006156,5,9.413657784
30193627010497,107,100,46,104.4753123,72.32459065,317.8913698,7869.758903,2709.105513,80.71428571,2709.105513,4,7.762538587
30193628010497,107,100,300,401.052745,259.8093538,208.1358748,66220.17803,14843.78265,136.5,14843.78265,4,18.79591953
30193637010497,108,100,159,499.4456659,462.7845824,280.0089036,121567.747,23542.48591,185.8181818,23542.48591,4,18.08400031
30193640010497,116,100,36,141.1144659,110.2046968,484.0661913,9398.035972,3094.328966,64.80952381,3094.328966,4,7.310880656
30193643010497,90,100,450,53.42198511,25.91712579,12.013174,10252.81041,2121.738337,140.3333333,2121.738337,5,28.55403116
30193645010497,123,100,33,194.7551089,146.5157753,254.630213,17601.02714,5409.842761,78.13043478,5409.842761,4,11.84201931
30193652010497,83,100,65,82.70953305,62.99618774,291.4349172,3928.081293,1647.157174,57.61538462,1647.157174,5,7.213454461
30193653010497,87,100,375,220.3745493,162.048994,399.2815236,43820.60311,8520.935641,160.4545455,8520.935641,5,10.05952359
30193654010497,87,100,110,48.73863778,38.6312404,109.7474805,3334.902318,1301.959841,91,1301.959841,5,9.023514401
30193658010497,104,100,30,164.7182815,161.9141112,152.8727176,14326.51145,4619.905714,74.38095238,4619.905714,4,14.05536765
30193662010497,124,100,26,139.3260699,139.3260699,319.6016001,6409.082621,3232.345623,59.8125,3232.345623,4,8.940216229
30193664010497,52,100,35,16.82575878,0,24.072184,934.0667331,365.9420012,55,365.9420012,5,11.32050717
30193667010497,88,100,145,254.4284979,173.859015,207.2459671,25346.63371,10581.07304,114,10581.07304,5,15.00293179
30193671010497,99,100,23,30.15419801,15.10552033,815.961365,,181.0746213,32.33333333,181.0746213,4,2.603007355
30193688010497,115,50,250,137.4663538,112.8139734,67.63969597,24117.67872,5275.937552,142.9230769,5275.937552,2,19.30339445
30193689010497,115,50,37,32.43107217,32.43107217,66.68760471,1220.685461,752.7488997,65.2,752.7488997,2,9.442660945
30193698010497,73,100,130,219.1263684,200.3125642,237.5045132,26352.66276,6649.114517,103.375,6649.114517,5,13.00611798
30193700010497,95,100,160,314.4660969,235.1745918,255.3052021,62637.82699,13536.41387,143.25,13536.41387,4,15.02773005
30193705010497,96,100,20,134.4251057,123.9143369,930.3132406,12792.12199,4010.258542,92.46153846,4010.258542,4,5.147091564
30193714010497,75,100,77,188.7274042,102.4282385,354.8842486,13051.93157,5461.516441,70.88888889,5461.516441,5,9.874393343
30193717010497,73,100,85,248.451198,147.7261369,951.1230447,9159.949196,5593.957631,74.75,5593.957631,5,6.920516323
30193722010497,104,100,137,382.7555665,380.0120251,158.8882598,101329.1672,19374.38716,167.2258065,19374.38716,4,21.01605301
30193756010497,90,100,100,291.2250286,186.8869354,344.8035795,43811.28869,10322.9035,125.4210526,10322.9035,5,12.44413653
30193766010497,94,100,150,203.4695036,194.9814794,158.3576574,30762.86435,7300.305783,154.7142857,7300.305783,5,15.34851738
30193767010497,106,100,450,382.5665434,239.7084105,368.6385948,87782.16676,17074.03679,176.1764706,17074.03679,4,13.79397372
30193781010497,101,100,250,400.7582502,286.2471355,253.5305409,81858.50386,17150.17895,159.6,17150.17895,4,17.0240308
30193784010497,125,100,180,305.3507479,243.8570371,75.51569185,64221.77227,15102.39187,218.8571429,15102.39187,3,27.22809098
30193796010497,114,100,63,263.4311113,205.4223575,122.4606695,43585.42098,11104.50166,155.5,11104.50166,4,19.85964674
30193815010497,71,100,250,264.4412719,202.370292,567.2301065,35943.42345,9560.57363,112.2,9560.57363,5,9.245305869
30193817010497,71,100,15,5.825902579,0.502574114,77.1708587,1241.382055,234.2030611,75,234.2030611,5,3.720413782
30193818010497,118,100,109,430.7324676,297.6340974,269.6044783,92514.20669,20554.40808,159.4117647,20554.40808,4,17.11498629
30193823010497,67,100,200,442.6822026,381.9307735,353.2816659,66912.32663,15575.14284,138.826087,15575.14284,5,15.15729779
30193825010497,113,100,11,96.92254303,93.24279714,169.983078,16985.30679,4066.529294,150.5,4066.529294,4,10.22458895
30193827010497,126,100,128,304.8980505,260.0241865,552.8164144,82828.39312,15388.69462,182.52,15388.69462,3,10.05595128
30193832010497,72,100,95,177.322966,139.6160663,133.095063,14730.80364,4794.395818,79,4794.395818,5,15.62923863
30193833010497,72,100,95,153.9156464,117.4444272,157.2941654,14752.74091,4362.188102,81.53846154,4362.188102,5,13.3943419
30193840010497,101,100,36,191.7827308,167.1393054,287.7124245,20439.56248,5802.208216,81.10714286,5802.208216,4,11.05507626
30193849010497,113,100,75,153.0211787,109.1895903,112.6787099,24927.06693,5676.902104,138,5676.902104,4,15.77942379
30193853010497,99,100,155,265.9869967,261.7651209,249.4819934,51998.80591,12091.15234,154.1818182,12091.15234,4,13.981279
30193860010497,123,100,135,258.7512715,205.3798351,103.0268252,63383.78739,12509.47551,166.2941176,12509.47551,4,21.45864967
30193861010497,116,100,35,177.5483108,170.6034836,285.5035146,14084.30223,4940.759531,76.16129032,4940.759531,4,10.67797365
30193863010497,93,100,26,57.29051823,56.87443205,629.1743841,,513.9009148,36.68965517,513.9009148,5,4.085941656
30193865010497,87,100,34,105.986982,69.81542986,507.1344883,3612.017725,1997.407963,53.26666667,1997.407963,5,6.190147415
30193873010497,111,100,20,75.47793917,73.95625334,415.1430474,2247.373007,1666.931484,61.48,1666.931484,4,5.773609864
30193905010497,103,100,215,327.7723181,201.1100389,105.1353472,44536.67834,13962.50181,167,13962.50181,4,23.90826503
30193910010497,105,100,275,192.8161083,70.49839997,759.4104785,23556.91867,6097.693221,90.63157895,6097.693221,4,6.822910364
30193918010497,86,100,73,349.5532491,263.9285235,600.2756713,32019.77828,9668.796243,83.45714286,9668.796243,5,10.33278999
30193928010497,100,100,35,51.51536141,44.75508086,206.7924231,4776.172987,1355.116875,79,1355.116875,4,6.758298447
30193929010497,64,100,105,233.3365413,99.17160431,1273.910482,14039.40171,5228.369991,65.27272727,5228.369991,5,5.795063836
30193930010497,64,100,240,87.12418295,11.96630148,88.39608315,3985.188295,2372.004713,60.4,2372.004713,5,13.44278183
30193931010497,66,100,130,210.6901865,179.5022386,372.0954652,24272.73428,6468.435617,108.1666667,6468.435617,5,10.18899308
30193934010497,99,50,90,349.1925162,329.0380014,478.0115454,62252.10561,13194.19129,119.9,13194.19129,3,11.57309645
30193937010497,88,50,185,320.38762,121.554728,578.9476623,38402.33305,10069.35603,118.6470588,10069.35603,4,10.07289977
30193945010497,81,100,250,486.6426217,412.8213782,645.550166,69806.75728,17879.89044,150.92,17879.89044,5,11.7564547
30193946010497,114,100,19,37.0767294,37.0767294,182.1678789,,420.7534839,37.2,420.7534839,4,6.108732526
30193947010497,114,100,330,30.60909738,30.60909738,3.024569081,11399.3648,1811.793058,217.6666667,1811.793058,4,43.07544863
30193953010497,120,100,34,183.5727741,183.5727741,127.1418169,16471.62578,4794.362893,74.375,4794.362893,4,16.2703251
30193955010497,88,100,275,396.2097635,305.5753544,227.1387695,73981.38846,16160.36511,133.1666667,16160.36511,5,17.88353027
30193957010497,92,100,24,25.82365015,24.21273915,309.3308697,,187.9534663,29.86666667,187.9534663,5,3.912312033
30193965010497,87,100,100,252.0893601,217.8486803,205.612752,32175.8173,8316.886031,87.52631579,8316.886031,5,14.99299986
30193966010497,114,100,60,142.5580748,129.575046,375.8071302,15622.58885,3811.966264,103.7058824,3811.966264,4,8.339686108
30193969010497,130,100,68,197.726773,151.4147548,120.5650065,35544.00266,8170.744234,126.8666667,8170.744234,3,17.34037177
30193972010497,87,100,80,314.174876,254.5285652,808.0918573,39496.13646,10223.00912,102.862069,10223.00912,5,8.442900337
30193982010497,128,100,65,193.3867606,142.6449271,92.17424102,34289.62431,7817.528669,114.9375,7817.528669,3,19.61303874
30193983010497,128,100,1,8.85773849,8.85773849,1.009994451,,388.1468974,,388.1468974,3,40.0994333
30193989010497,121,100,100,303.501123,258.7694325,530.7693621,39087.60307,10373.64124,104.6111111,10373.64124,4,10.23914115
30193995010497,132,100,27,232.1848,210.0089056,359.7128907,17570.44868,6653.444979,74.45,6653.444979,3,10.87865474
30194002010497,121,100,35,148.2742256,148.2742256,139.8332872,17571.096,4719.051366,87.31578947,4719.051366,4,13.94324474
30194007010497,113,100,90,390.6310289,218.8684247,1549.153448,35500.90695,10883.91468,85.53333333,10883.91468,4,6.799429133
30194008010497,107,100,21,58.80636045,49.32626164,700.6367623,,304.1452952,43.15,304.1452952,4,3.92285262
30194009010497,107,100,750,307.7425168,203.6482368,317.3268458,55215.24069,13321.47486,127.2,13321.47486,4,13.33449722
30194012010497,136,100,53,162.8991229,118.465039,185.6676851,21809.88524,5427.546134,97.78571429,5427.546134,3,12.68316124
30194017010497,119,100,32,212.1601546,186.8776189,395.1810292,12928.91231,5267.869173,66.40816327,5267.869173,4,9.921336266
30194035010497,110,100,12,28.70155303,28.70155303,262.9965199,,43.00052008,27.33333333,43.00052008,4,4.473155538
30194037010497,110,100,67,159.4304653,93.39464628,62.6534836,17869.74214,6379.410934,118,6379.410934,4,21.59978096
30194041010497,122,100,19,112.3635108,97.31040464,231.2893411,3882.616579,2202.218996,50.59459459,2202.218996,4,9.437808101
30194052010497,102,100,21,0.863430701,0,6.086561608,,7.688264642,38,7.688264642,4,5.099927874
30194057010497,128,100,22,139.9689262,113.4734781,461.6235977,3575.665254,2375.846927,46.95744681,2375.846927,3,7.456038068
30194058010497,119,100,14,105.8526911,93.54822593,334.8641406,1927.553603,1641.871218,44.38095238,1641.871218,4,7.612949207
30194062010497,105,100,4,15.61411296,15.61411296,6.079708141,,592.4601411,,592.4601411,4,21.69969325
30194064010497,105,100,52,65.74635198,61.5998529,37.4883592,11071.52982,3008.634637,132,3008.634637,4,17.93180122
30194065010497,118,100,250,323.3679641,157.7634721,398.5339463,60204.63256,12561.17633,144.85,12561.17633,4,12.19697513
30194068010497,114,100,40,263.1251182,166.7569012,218.8694931,34552.68133,9079.667264,100.0625,9079.667264,4,14.84652589
30194069010497,103,100,62,99.46686582,72.15287276,98.97619791,13180.02444,3351.013045,89.83333333,3351.013045,4,13.57407159
30194073010497,119,100,25,143.0211431,143.0211431,138.9851036,10180.10849,4339.898604,68.52380952,4339.898604,4,13.73574744
30194079010497,127,100,5,24.8148127,14.89850272,80.31582903,1601.094643,865.3501248,67.5,865.3501248,3,7.52646817
30194083010497,135,100,14,26.69538735,26.69538735,92.22648166,,417.679508,44.8,417.679508,3,7.284950325
30194084010497,135,100,45,49.73744327,21.44384714,76.84786164,4710.94204,1481.892769,99.42857143,1481.892769,3,10.89336703
30194089010497,121,100,30,122.6319187,106.349657,182.3912442,11383.59852,3673.627178,79.33333333,3673.627178,4,11.10289085
30194091010497,106,100,30,84.82036794,45.11059313,188.4451911,4036.472596,1778.455248,46.07407407,1778.455248,4,9.08434979
30194093010497,95,100,22,101.4389486,43.94434399,231.3608175,5415.863922,2371.403216,57.4,2371.403216,4,8.965897432
30194100010497,118,100,30,158.9335184,85.30978204,692.218286,5094.086194,3228.407646,57.26666667,3228.407646,4,6.488174429
30194101010497,118,100,25,166.8650004,115.6768766,303.9854071,11469.39561,4413.613292,66.08510638,4413.613292,4,10.03211636
30194120010497,122,100,26,130.072424,111.5555773,183.4013546,10254.46536,3558.275469,70.76190476,3558.275469,4,11.40322383
30194122010497,133,100,20,123.2917149,89.16411207,324.9245022,5865.71254,2972.534426,69.17857143,2972.534426,3,8.340882771
30194125010497,132,100,33,332.9104819,307.5672662,242.1591693,24654.16856,11898.85176,91.28,11898.85176,3,15.87631026
30194132010497,121,100,12,42.44558387,16.02153456,181.8606448,,953.6541032,36.6,953.6541032,4,6.541588099
30194134010497,100,100,60,207.6190401,78.86060856,453.7543025,11071.32249,4304.333355,52.84848485,4304.333355,4,9.159241565
30194140010497,131,100,14,116.469187,111.3165962,205.4562401,2900.637313,2472.249232,49.1875,2472.249232,3,10.19488088
30194141010497,132,100,72,289.0509276,277.994327,215.5934825,69416.26078,13840.67779,155.9411765,13840.67779,3,15.67854193
30194145010497,120,100,22,183.7076451,156.9843627,364.7824885,10600.63404,4879.083693,68.45614035,4879.083693,4,9.609104714
30194156010497,140,100,17,142.3701859,133.1058724,225.4324577,3473.414815,3787.451096,51.625,3787.451096,3,10.76062768
30194157010497,128,100,29,194.1061413,180.5850867,361.5255239,17509.7177,5595.086835,78.53658537,5595.086835,3,9.921708377
30194158010497,97,100,20,163.4739964,160.2189815,1304.305291,374.940398,3395.620714,53.56603774,3395.620714,4,4.793701793
30194161010497,132,100,33,204.6747546,106.9047345,728.2623138,14545.85506,5031.398597,69.37837838,5031.398597,3,7.178348232
30194173010497,126,100,10,23.48055741,11.39125449,391.467069,,7.790671041,20.28571429,7.790671041,3,3.316216578
30194180010497,124,100,36,135.2862328,109.394676,211.4458256,16330.84137,4341.129205,87.54545455,4341.129205,4,10.83087505
30194181010497,78,100,72,194.4033577,167.9775088,604.7488031,14188.37575,5577.554187,83.12903226,5577.554187,5,7.677161451
30194183010497,103,100,16,53.77590931,42.9286187,224.7563176,1396.652732,670.7155769,47.25,670.7155769,4,6.623296988
30194187010497,103,100,37,97.41437466,97.41437466,79.03620583,11457.90505,3137.549326,87.36363636,3137.549326,4,15.03262361
30194189010497,135,100,110,255.7684805,107.926823,164.0918617,15748.40461,9440.840937,97.53846154,9440.840937,3,16.90504349
30194194010497,99,100,52,241.7892068,144.4555852,437.3047651,27384.83809,7738.775401,83.74285714,7738.775401,4,10.0684508
30194208010497,108,100,25,112.0519586,108.9977184,491.2933987,4996.192993,2020.472459,49.26086957,2020.472459,4,6.466593531
30194212010497,97,100,28,96.49433273,78.19725283,200.7770883,4575.670431,2313.747664,57.5,2313.747664,4,9.387071581
30194213010497,52,100,22,39.09251524,23.25431078,354.9131698,330.7987987,545.3033911,38.45454545,545.3033911,5,4.493886003
30194220010497,102,100,60,249.0775529,107.7772759,385.361794,31958.1383,8153.196781,105.4375,8153.196781,4,10.88602355
30194227010497,124,100,26,175.4432137,104.9676025,549.5622552,8304.363074,4355.521893,64.32352941,4355.521893,4,7.650611349
30194228010497,96,100,58,154.6166165,145.3680552,181.2849177,22255.57129,5742.149952,101.5263158,5742.149952,4,12.50499573
30194229010497,84,100,32,113.9030867,102.8412189,398.2776717,4795.140957,2696.582363,64.6097561,2696.582363,5,7.24120877
30194244010497,130,100,27,215.6046085,169.8718331,396.1911395,14103.66309,6652.778205,80.75,6652.778205,3,9.98879137
30194247010497,85,100,35,156.4839733,135.7949501,262.2002485,11322.47305,4309.28725,69.775,4309.28725,5,10.46055398
30194252010497,124,100,65,14.3687899,14.3687899,6.148432111,2068.897892,485.1013884,98,485.1013884,4,20.69970748
30194274010497,98,100,20,82.69382854,79.93134891,533.9667863,,1264.651442,48.56862745,1264.651442,4,5.328632012
30194288010497,53,100,200,454.2333476,437.8068469,286.8712096,62648.93767,15104.46102,100.9117647,15104.46102,5,17.03853799
30194299010497,58,100,85,299.5910961,156.9156657,680.2100531,26728.5325,8910.730054,81.64102564,8910.730054,5,8.986265169
30194300010497,132,100,20,84.34589835,56.04464526,1079.556941,1154.131588,1435.241206,40.03448276,1435.241206,3,3.784822432
30194326010497,93,100,35,218.2490936,157.3149568,367.605232,22919.60749,6621.144399,84.8,6621.144399,5,10.43329973
30194327010497,92,100,35,210.48136,77.15382217,583.9773376,10857.20077,5185.528603,70.0952381,5185.528603,5,8.129149781
30194328010497,92,100,35,33.57635591,33.57635591,271.9189037,2157.581019,746.8916083,68.8,746.8916083,5,4.758097986
30194339010497,130,100,20,140.1456648,104.9853439,267.8087108,7713.823313,3333.578636,61.425,3333.578636,3,9.795210796
30194340010497,78,100,175,460.3574606,421.1968772,495.8681,79098.70755,17603.95261,134.3666667,17603.95261,5,13.04670401
30194346010497,76,100,37,284.3390752,101.6510149,4348.763805,2889.457202,2448.200166,45.42,2448.200166,5,3.462355561
30194348010497,84,100,108,297.8575006,246.681408,462.6991474,32749.62909,9367.095626,103.4,9367.095626,5,10.86403667
30194473010497,113,100,35,138.5086948,113.3824351,211.630798,8482.608711,3923.129968,71.125,3923.129968,4,10.95431904
30194491010497,67,100,80,173.3327443,121.75625,181.0956555,18147.19216,4986.861408,86.66666667,4986.861408,5,13.24715423
30194611010497,117,100,100,120.0125345,90.74025656,492.5155598,8327.300862,2534.890057,72.375,2534.890057,4,6.684049044
30194631010497,124,100,100,238.2652361,229.6173067,178.8680142,21351.23247,10277.33034,140,10277.33034,4,15.62788835
30194633010497,120,100,78,286.6377607,243.315809,342.2121206,65812.84842,12869.99686,138.0555556,12869.99686,4,12.39239675
30194650010497,135,100,49,95.97505777,76.51356722,263.5695861,4854.918679,2132.936443,60.83333333,2132.936443,3,8.170861437
30194655010497,90,100,60,236.3308002,197.9143663,632.6827623,21226.67101,6352.836311,76.03846154,6352.836311,5,8.2756757
30194718010497,116,100,110,330.3676468,296.9092743,105.3130859,73052.07025,15080.14976,179.16,15080.14976,4,23.98246876
30194729010497,115,100,102,174.8308086,101.5562735,423.5498449,18889.85368,5001.797739,111.5,5001.797739,4,8.699474541
30194737010497,57,100,80,152.4735875,132.3611128,592.3198558,4239.222623,2407.954502,43.38235294,2407.954502,5,6.869979888
30194762010497,58,100,95,83.29826728,50.97419771,207.0969408,3608.567298,1651.370914,50.81818182,1651.370914,5,8.587513718
30194800010497,96,100,100,379.1822163,297.1205558,785.8278068,51909.89889,13586.18237,117.1666667,13586.18237,4,9.405818325
30194820010497,96,100,123,545.4153988,497.3288459,238.3120699,102004.1326,23001.2964,145.7586207,23001.2964,4,20.48457605
30194830010497,79,100,125,108.0668803,96.26432175,95.71899201,16260.83344,3827.024249,113.25,3827.024249,5,14.38744084
30194834010497,108,100,18,102.4073268,100.7855123,212.401713,1244.632778,2242.627065,46.7037037,2242.627065,4,9.402055473
30194861010497,96,100,54,299.7560942,299.7560942,408.1357362,22255.46622,9685.690318,84.18181818,9685.690318,4,11.6042747
30194884010497,98,100,36,91.53223227,86.59628955,145.6468889,5460.980101,2148.44215,71.77777778,2148.44215,4,10.73427513
30194885010497,98,100,150,106.4691449,74.35920308,78.89206484,18470.59872,4173.15441,121.25,4173.15441,4,15.73010144
301950074489998,132,100,350,221.0474021,73.51444599,43.079674,50752.77019,9463.693786,164.8333333,9463.693786,3,30.67205013
302074593489998,51,100,110,254.0006256,143.555443,1193.099799,10533.01975,5541.654235,61.31914894,5541.654235,5,6.247630102
302075017489998,95,100,310,542.7471229,260.7390551,331.257989,88316.34279,21933.182,127.3103448,21933.182,4,17.33212794
302075450489998,98,100,30,12.77584857,0,12.09955118,594.9472067,259.0112325,51.5,259.0112325,4,13.9138254
302075636489998,107,100,130,385.3066032,328.7136804,137.8428847,84826.25356,19564.98034,171.6428571,19564.98034,4,22.63848455
302076038489998,85,100,45,114.8103129,103.5626474,352.9677993,6941.378069,2869.254028,67.25,2869.254028,5,7.722522969
302077652489998,123,100,250,221.5003681,113.1335974,477.6010811,42760.18013,8852.071636,152.25,8852.071636,4,9.221272952
302077852489998,80,100,59,174.6647703,96.39158214,760.188204,18016.72299,5276.92385,93.66666667,5276.92385,5,6.490503633
302077854489998,80,100,120,6.713926624,6.713926624,0.999188,1207.510719,246.4929661,125,246.4929661,5,35.09950505
302078392489998,112,100,11,35.11926997,16.34976929,490.0857995,1472.258573,497.665531,32.71428571,497.665531,4,3.624707632
302078493489998,123,100,40,318.785372,318.785372,315.4463493,41058.06167,11363.50039,94.04651163,11363.50039,4,13.61202511
302078620489998,97,100,4,19.29949762,16.56841236,7.051210132,,556.6228026,,556.6228026,4,22.40151938
302078777489998,127,100,4,7.573329267,5.005917905,382.8299618,,9.742589451,14.5,9.742589451,3,1.904481514
302078779489998,127,100,48,29.89649617,29.89649617,24.18785405,5458.22014,1244.917652,109.5,1244.917652,3,15.05385673
302078927489998,116,100,6,44.9938884,39.19050812,6.007336082,3465.501743,2273.031453,139,2273.031453,4,37.05715726
302079055489998,78,100,20,58.71717272,23.2811236,215.9292836,7332.782661,1883.852929,55,1883.852929,5,7.060949376
302079056489998,78,100,275,14.60448993,0,2.02538197,1910.071736,879.3269616,150,879.3269616,5,36.36018037
302079253489998,93,100,80,142.5074304,138.2613263,81.29166502,17236.81353,4470.046572,85.41666667,4470.046572,5,17.9280084
302079254489998,93,100,12,21.09537897,1.774455281,329.9713646,,494.6624144,11.75,494.6624144,5,3.423669559
302079462489998,59,100,190,332.8785717,217.7348718,451.6457552,28638.86498,10968.60695,75.91176471,10968.60695,5,11.62465988
302079707489998,97,100,160,208.4510231,105.9601643,126.7522133,33887.43567,7594.517165,109.2352941,7594.517165,4,17.36443039
302079708489998,97,100,40,51.31643347,51.31643347,54.33222994,5688.358332,1613.87508,81.25,1613.87508,4,13.15939034
302079858489998,57,50,22,7.100591351,7.100591351,82.0504549,,12.15311506,31.5,12.15311506,5,3.983300445
302080101489998,72,50,90,268.8352076,82.5107401,1148.423799,19600.708,6204.236694,65.46153846,6204.236694,5,6.551311993
302081064489998,136,100,130,341.6789571,336.7047317,62.20726954,96718.90808,19373.36713,206.8148148,19373.36713,3,31.73400228
302081472489998,109,100,135,362.4076081,277.8135834,1124.281289,56019.91693,15463.8619,155.125,15463.8619,4,7.687718342
