"CaseID","Stand_CN","StandID","MgmtID","RunTitle","KeywordFile","SamplingWt","Variant","Version","RV","Groups","RunDateTime"
"001411d2-419a-4d3b-a52a-62cb66831833","","1201241020200500565680001","NONE","Stand 1201241020200500565680001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:53:09"
"001c8f6c-3ef3-4a38-a1aa-28606eb36c30","","1201141060201100642920001","NONE","Stand 1201141060201100642920001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:21:08"
"00250f25-bc26-4822-8749-f12343225c5a","","1200941051002900583760001","NONE","Stand 1200941051002900583760001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:46:58"
"002fc17b-5d60-45ab-8644-2cc877864319","","1201441060503900790430001","NONE","Stand 1201441060503900790430001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:59:10"
"00342eef-3ad8-43d8-a9be-e8ff03192a1b","","1200741050804300762900001","NONE","Stand 1200741050804300762900001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:40:30"
"00383e3b-271e-47f2-a20e-6b1dd75eb83a","","1201453020400900872170002","NONE","Stand 1201453020400900872170002 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:28:32"
"003f9438-3c71-407c-8cc1-44ae5925efa5","","1201541060600900909570001","NONE","Stand 1201541060600900909570001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:30:07"
"00439185-2d9f-4074-a24e-df71326cf65f","","1201441060500700599340001","NONE","Stand 1201441060500700599340001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:27:17"
"004bcfc5-63a0-44c8-abcb-e91cae34615f","","1200753010705900973990001","NONE","Stand 1200753010705900973990001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:40:54"
"00530638-4709-4ae1-a29f-7a47e61079ac","","1201553060404500975500001","NONE","Stand 1201553060404500975500001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:32:32"
"00537270-08bd-4f6a-862d-f9eea3201f8d","","1201341060404300889250001","NONE","Stand 1201341060404300889250001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:57:04"
"0058fd80-6de8-4901-af00-441cd8d645d0","","1200653010603900519330001","NONE","Stand 1200653010603900519330001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:35:34"
"0072a66b-6e4f-44cf-a08a-c81f519439b8","","1201453020407300740120002","NONE","Stand 1201453020407300740120002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:59:51"
"0073167c-43bd-4a1c-aa57-15757c5c2629","","1201053050905900538360001","NONE","Stand 1201053050905900538360001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:50:43"
"00732efe-b5a3-45bd-821b-f8dd12187fc0","","1201141060201900578180001","NONE","Stand 1201141060201900578180001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:21:11"
"007c8cf5-d9f7-4da2-aa19-2c3b58650f92","","1200841010804300788500001","NONE","Stand 1200841010804300788500001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:44:14"
"007e3b15-ba28-4472-8c6b-ecf0ee6c5d82","","1200853010805900563180001","NONE","Stand 1200853010805900563180001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:45:30"
"00923e0d-19f9-4f87-abf9-73f15da46d61","","1201141060204300602200001","NONE","Stand 1201141060204300602200001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:51:58"
"009571a0-acbc-40e9-a25f-ff07a566dac7","","1201553060404100522580001","NONE","Stand 1201553060404100522580001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-16:02:53"
"00a31d0c-0915-4e87-a58c-5a70e8603299","","1200641050703900549120001","NONE","Stand 1200641050703900549120001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:34:55"
"00ab6830-6990-46c2-a41f-98255e600277","","1201441060504300593130001","NONE","Stand 1201441060504300593130001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:59:18"
"00af6da7-04f9-4b8e-a1ce-2331a9e20b2b","","1201341060401100640470001","NONE","Stand 1201341060401100640470001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:24:01"
"00b05a24-7a12-4e49-85fc-618909f20445","","1200953050806100804240001","NONE","Stand 1200953050806100804240001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:48:26"
"00bbc3e3-412c-467c-802f-1fd6c4817056","","1200741010704300500360001","NONE","Stand 1200741010704300500360001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:39:47"
"00bf030a-544b-41d8-a859-0772927aa63f","","1201153020104100900840002","NONE","Stand 1201153020104100900840002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:52:11"
"00c0ee52-0872-4596-84e6-53210b79e9a4","","1200653050505900531100001","NONE","Stand 1200653050505900531100001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:38:07"
"00c39494-211e-44bb-a340-f06746393e5c","","1201241020204100582280001","NONE","Stand 1201241020204100582280001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:22:07"
"00c68926-f458-4f18-a4ee-944c8c6230e5","","1201353060205500514010003","NONE","Stand 1201353060205500514010003 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:26:36"
"00d1e30b-7ccd-4699-a70a-7647ee1149e0","","1201541060600500601890001","NONE","Stand 1201541060600500601890001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:29:57"
"00d47a8a-cb24-4759-ae30-3df440823445","","1200853050704100805770001","NONE","Stand 1200853050704100805770001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:18:43"
"00df07bf-7fe0-401c-a648-40c3fdd4a56e","","1201353060205300951260001","NONE","Stand 1201353060205300951260001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:26:35"
"00f8b49f-719f-4614-a609-9a4bb7fb9af2","","1201541020503900656850001","NONE","Stand 1201541020503900656850001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:29:43"
"01042480-a036-4fc5-aa72-772959455f75","","1200653050507700830460002","NONE","Stand 1200653050507700830460002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:38:38"
"010befba-2018-447a-ae2f-2345d109f398","","1201041011003900800010002","NONE","Stand 1201041011003900800010002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:48:57"
"010f5ace-0eee-4997-af0a-9dc7aee08ac0","","1201041060101900966470001","NONE","Stand 1201041060101900966470001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:14"
"0124d218-b536-4c2e-859f-b4b9613763b1","","1201053050900900660960001","NONE","Stand 1201053050900900660960001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:33"
"012907d4-9d14-4240-adef-34505c1770d6","","1201253060103100996080001","NONE","Stand 1201253060103100996080001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:23:07"
"012c4d3c-5bd0-4504-8c45-48f5b86b18a3","","1200853050701500851270001","NONE","Stand 1200853050701500851270001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:18:33"
"014189ed-3a5c-4493-a243-409baa592705","","1200753010703100819960001","NONE","Stand 1200753010703100819960001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:17:33"
"0168aced-7d5c-45ce-a110-3611ead45451","","1201341020303900733240001","NONE","Stand 1201341020303900733240001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:56:12"
"016cd77e-5df5-4492-ace4-6c4f56123eab","","1201041060103900658870001","NONE","Stand 1201041060103900658870001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:16"
"01795685-c945-49b7-ae45-37f935795e13","","1200941051004100701000001","NONE","Stand 1200941051004100701000001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:19:15"
"01823fd1-50f6-4184-8001-76db3917458a","","1201453060303100846760001","NONE","Stand 1201453060303100846760001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:29:08"
"01856937-cdfd-4052-a3d8-0fedecea4703","","1201441060501900728840001","NONE","Stand 1201441060501900728840001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:27:43"
"018b5cce-db07-4fef-a84e-b4bc58dd4b94","","1200641050703900517180001","NONE","Stand 1200641050703900517180001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:34:53"
"018ca25f-2dde-44ec-ae88-2e1e1df8c44c","","1200953010907300995220002","NONE","Stand 1200953010907300995220002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:47:54"
"019ba44a-5bf5-4356-afc0-3c534c95db37","","1200953010804500591560002","NONE","Stand 1200953010804500591560002 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:19:24"
"01a28a12-66be-436f-811a-6dbed1564433","","1201041060101900591190001","NONE","Stand 1201041060101900591190001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:10"
"01a63001-580d-4f09-ad3a-79b6672f917f","","1200753010705900815470001","NONE","Stand 1200753010705900815470001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:40:52"
"01b37a2c-f049-470f-803f-39e8f5e42aba","","1201153051007300856320001","NONE","Stand 1201153051007300856320001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:53:07"
"01b37eea-42c1-4caf-a14c-4688ad52df8a","","1201153051004500590960001","NONE","Stand 1201153051004500590960001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:21:53"
"01c26b9c-173d-411c-86e6-8e93af876ff4","","1201041060100900805870002","NONE","Stand 1201041060100900805870002 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:05"
"01c3dbfa-d09d-4e93-a577-f84dc20554fe","","1201253020204100788290001","NONE","Stand 1201253020204100788290001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:54:48"
"01c63d76-2622-439f-a3c8-75a009f00559","","1201241060303500617380001","NONE","Stand 1201241060303500617380001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:54:22"
"01ea07d3-9c59-48bc-8695-085aafa9b7a1","","1201341060400500548870001","NONE","Stand 1201341060400500548870001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:23:51"
"01ef58e5-a727-4d81-a991-a5d984a09b67","","1201241020202900853040001","NONE","Stand 1201241020202900853040001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:53:35"
"01f190ff-57eb-4137-a147-ba6bb13824f1","","1200953050805300857150001","NONE","Stand 1200953050805300857150001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:48:10"
"01f2c3ec-76ea-4986-8150-112f71094bc6","","1201253060103500903140001","NONE","Stand 1201253060103500903140001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:23:10"
"01f487fb-2d70-4ed6-811a-7cf86a9de79c","","1201053050900900693090001","NONE","Stand 1201053050900900693090001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:33"
"01f635b9-bccd-4798-a76a-41fd5cb02993","","1201041011002900559470001","NONE","Stand 1201041011002900559470001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:48:46"
"01fc3772-6f50-40c0-a725-205c6ca9db13","","1200641050703900979450001","NONE","Stand 1200641050703900979450001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:35:15"
"01fe2bb5-b9a8-4961-ab39-446d9dc317a3","","1201053050905700577800001","NONE","Stand 1201053050905700577800001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:50:38"
"0207863e-b11f-4d78-8388-69bb188f2db4","","1200741050804100887720001","NONE","Stand 1200741050804100887720001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:17:23"
"02095fde-440c-4ce8-81e0-59fe71a924fd","","1200941051003900692630001","NONE","Stand 1200941051003900692630001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:47:08"
"020f6aee-e0df-4ca9-a215-3164a6dd19e7","","1200853050704100733270001","NONE","Stand 1200853050704100733270001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:45:48"
"0226a69c-6979-422a-8343-5795571ab376","","1200841050901100942780001","NONE","Stand 1200841050901100942780001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:18:13"
"022b9dc6-2507-4616-a24c-6e8e69a8eedf","","1201541060603900792780002","NONE","Stand 1201541060603900792780002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-16:01:58"
"0242963c-136b-4243-a64c-0b1bd131b373","","1201053050906100621680001","NONE","Stand 1201053050906100621680001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:50:49"
"02462f79-db40-4a6c-a6c9-c6a9336dcac9","","1200841050905300609660001","NONE","Stand 1200841050905300609660001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:18:20"
"0247931b-5246-4458-aef3-2e6d1a0d74ad","","1201453020407300975410001","NONE","Stand 1201453020407300975410001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:59:52"
"0255a17a-16ca-46cc-a504-1246530b1af7","","1200953010905900677310001","NONE","Stand 1200953010905900677310001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:47:38"
"0260efb5-5edc-4581-a233-65c8ce7433e8","","1200941051005700792270001","NONE","Stand 1200941051005700792270001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:19:19"
"02634a11-8aed-4f97-8369-8a5e19388112","","1200741010704700996050001","NONE","Stand 1200741010704700996050001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:39:55"
"0272fea4-53cd-49f3-a4f3-551321ea0009","","1201041060105700735240001","NONE","Stand 1201041060105700735240001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:23"
"027559bc-d631-49b8-a6c9-3c77d4e2d5e3","","1200641050703900603530001","NONE","Stand 1200641050703900603530001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:34:58"
"0275f746-56f4-4c76-a971-2b0e5abca7cd","","1201453060305900798880001","NONE","Stand 1201453060305900798880001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-16:00:16"
"0277b8bb-1e78-4ab1-a14c-6e1d5897d25c","","1201053050905300530140003","NONE","Stand 1201053050905300530140003 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:20:53"
"02885633-3482-4b41-8660-ac8b27f9ffc9","","1201041060101900649400001","NONE","Stand 1201041060101900649400001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:49:19"
"028e7fec-f192-4f0f-8375-0f59af7514a8","","1201041011003900986160001","NONE","Stand 1201041011003900986160001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:49:03"
"028f879a-1977-4a7e-a6e1-135cdebd59cd","","1201153051004500564520001","NONE","Stand 1201153051004500564520001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:21:52"
"02a0b7b0-efc1-4395-a584-e629747fb6a8","","1200853050701500904570001","NONE","Stand 1200853050701500904570001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:18:33"
"02a86149-ce46-4da4-ac77-d080d6445fd3","","1201253060102700510390001","NONE","Stand 1201253060102700510390001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:22:48"
"02aed500-2578-48da-a73b-3f2e17597f6a","","1201353060206100719790001","NONE","Stand 1201353060206100719790001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:58:01"
"02bc2b5f-2c10-437c-a237-18e2a98e6299","","1200853050703100936810001","NONE","Stand 1200853050703100936810001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:18:41"
"02bc35dd-e10c-4152-a7d1-2d83e1a65b84","","1201053011005700823530001","NONE","Stand 1201053011005700823530001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:50:05"
"02c2ec37-4a17-4101-8b7c-5d4df150846a","","1201053050905900782760001","NONE","Stand 1201053050905900782760001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:50:46"
"02c43881-d78b-4630-a8c0-add96ba6b662","","1201341060403500966210002","NONE","Stand 1201341060403500966210002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:56:47"
"02c52b87-363a-4eee-851f-c61876f53444","","1201253020203300931440001","NONE","Stand 1201253020203300931440001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:54:43"
"02cd9c91-3305-476f-ac8b-cdc593c51de3","","1201253060103300729510001","NONE","Stand 1201253060103300729510001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:23:09"
"02cead4e-0619-4ad3-af8b-6cad2b9a4bb5","","1201341020303900695400003","NONE","Stand 1201341020303900695400003 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:56:10"
"02db21bb-1056-4fee-a959-2a21e8867362","","1200953050806700789660001","NONE","Stand 1200953050806700789660001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:19:53"
"02de5126-273a-45bf-af1d-c5be4b4a3089","","1200753050601500541090002","NONE","Stand 1200753050601500541090002 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:17:39"
"02e20e80-5484-4212-ae90-5008b15853fb","","1201253060101100588440001","NONE","Stand 1201253060101100588440001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:55:08"
"02e23b93-5ca6-423e-a4bc-a81195fd54c9","","1201253060103300980380002","NONE","Stand 1201253060103300980380002 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:23:09"
"02e7fb9f-4c82-4e31-a7e6-5b76da6b92f4","","1201253060105300958960001","NONE","Stand 1201253060105300958960001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:55:23"
"02ee72f5-67f8-4460-a799-7e1c37f770df","","1201453060303100870600001","NONE","Stand 1201453060303100870600001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:29:09"
"02eea8a9-8816-4fa8-a516-875ac7e61e4a","","1201553060406100616540002","NONE","Stand 1201553060406100616540002 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-16:03:16"
"02f875ea-0751-4d31-ab25-915cbd14979e","","1200841010804300528260003","NONE","Stand 1200841010804300528260003 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:44:11"
"03082798-a7a6-47a4-afba-e2eb5755d5a3","","1201241020204700609590001","NONE","Stand 1201241020204700609590001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:53:57"
"03179b05-068c-4d9e-a77b-142a53445022","","1201441060503900862200001","NONE","Stand 1201441060503900862200001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:59:11"
"031e0360-465a-4b64-a4c5-4578067c1b93","","1200753050605300872300002","NONE","Stand 1200753050605300872300002 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:17:56"
"03206ce3-8a70-49ec-a3de-95d6812a3ada","","1201341060404300590950001","NONE","Stand 1201341060404300590950001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:57:01"
"0321d1cc-39da-40c9-867a-543ebe560144","","1200941051005700545070001","NONE","Stand 1200941051005700545070001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:19:18"
"03256828-af91-44f8-a7b1-ecd1a31c6def","","1201241020200500866480001","NONE","Stand 1201241020200500866480001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:53:12"
"033ef155-c5d7-4e9a-8795-7d0aae2a4638","","1201453060305900829450001","NONE","Stand 1201453060305900829450001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-16:00:16"
"034a18de-f516-4f0b-87dd-5bc3ba7a6eec","","1201053050905900540400001","NONE","Stand 1201053050905900540400001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:50:44"
"035ae32f-d37e-4399-add4-ee70abe482e5","","1201341060401900929250001","NONE","Stand 1201341060401900929250001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:56:39"
"0364216a-49e2-417f-ac9e-5cc31c923772","","1201141060201900676940001","NONE","Stand 1201141060201900676940001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:51:36"
"03651931-9a89-4f80-845d-12d67d7046d2","","1200641010604300965570001","NONE","Stand 1200641010604300965570001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:34:18"
"0365f6f2-b0e4-4747-a68e-20c1c6bd1557","","1201453060304500971860001","NONE","Stand 1201453060304500971860001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:29:22"
"03686b3a-2aa1-4e06-a65e-fd58db89362c","","1200741050805700877910001","NONE","Stand 1200741050805700877910001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:17:27"
"036aaa14-168b-475b-ac6a-57a2ad899dcb","","1201541060600300543720001","NONE","Stand 1201541060600300543720001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:29:54"
"036b9a18-2f07-47a1-af4f-57200f5c4a3c","","1200653050504100763570001","NONE","Stand 1200653050504100763570001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:16:54"
"036c142e-55da-46a1-a4ec-8e9482ffa062","","1201341060401100682220001","NONE","Stand 1201341060401100682220001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:24:02"
"036f1c28-1ec6-453e-a346-48bb3a6dc2b2","","1201153051007300797580001","NONE","Stand 1201153051007300797580001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:53:05"
"03704d28-4477-4b9d-84be-db36397e0050","","1200641050701900552510001","NONE","Stand 1200641050701900552510001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:34:31"
"037155b7-4e43-43d0-a5a5-61bc41084d2b","","1201153051001500763450001","NONE","Stand 1201153051001500763450001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:21:39"
"0386c621-2d50-467e-ad44-18354ddcd51e","","1200941051003900507820001","NONE","Stand 1200941051003900507820001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:19:10"
"038794a8-77f1-41c7-a900-2762329ed3ee","","1200941051001900768020001","NONE","Stand 1200941051001900768020001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:19:08"
"03ab733e-c908-41a4-a27e-5da0e3a6cfa5","","1201041060101900548650001","NONE","Stand 1201041060101900548650001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:49:17"
"03b0ba13-0f99-4312-ae1a-a955ad54cc47","","1200753050602700710500001","NONE","Stand 1200753050602700710500001 at WC","SDI",1.00,"PN","1969    ","20170619  ","All, All_Stands, variant=PN","2017-07-19-15:17:41"
"03b2316a-1653-45c6-ae73-43f2a32d3865","","1200653010605700585840001","NONE","Stand 1200653010605700585840001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:35:48"
"03b618d0-6b24-4968-a4c7-f465af2129ea","","1201041060103900562180001","NONE","Stand 1201041060103900562180001 at WC","SDI_WC",1.00,"WC","1969    ","20170619  ","All, All_Stands, variant=WC","2017-07-19-15:49:32"
