"CaseID","StandID","Year","SP1","SP2","BA_FT1","BA_FT2","PERBA1","PREBA2"
"260fc552-615b-4721-a407-8522e8255834","1201053050905900972220001",2014,19.00,0.00,87.35,203.02,0.43,1.00
"d4d55af9-77f1-48a6-9e31-65eb167321d9","1201053050905900987510001",2014,19.00,0.00,145.83,251.65,0.57,0.99
"0242963c-136b-4243-a64c-0b1bd131b373","1201053050906100621680001",2014,19.00,0.00,184.06,221.23,0.83,0.99
"203bd747-bae7-4232-a6ac-f99c756b6a86","1201053050906100673190001",2014,19.00,0.00,105.44,195.91,0.53,1.00
"33620188-7006-43fc-871f-a2b0540e2b56","1201053050906100690060001",2014,22.00,0.00,169.78,273.33,0.62,0.99
"1cfcec0b-5939-4e1a-a4e3-260148b75fae","1201053050906100832730001",2014,19.00,19.00,161.06,161.06,0.48,0.48
"cc2da5a9-40ca-4137-8cc3-13b9d544d90f","1201053050906100834050001",2014,18.00,0.00,29.28,93.03,0.31,0.99
"308768b1-701c-496f-a484-7140a2ed2226","1201053050906100888230001",2014,16.00,0.00,84.84,98.04,0.86,1.00
"2892d303-20f6-4ec1-840a-1cb72a1c0eb2","1201053050906100929560001",2014,8.00,0.00,4.33,19.57,0.22,1.00
"eff88ac4-6b9e-4d48-95a1-635424137f0a","1201053050906100941510002",2014,16.00,0.00,224.64,239.41,0.93,0.99
"25435383-21db-4668-8cb0-30d418ec188a","1201053050907300541020001",2014,4.00,0.00,21.42,23.44,0.91,1.00
"b2dc4733-0115-4be1-8773-7ccf160434d3","1201053050907300597260001",2014,19.00,0.00,124.37,320.80,0.38,1.00
"963969ff-00e6-4b9e-8620-1af8b30a4581","1201053050907300717180001",2014,1.00,20.00,90.59,59.15,0.60,0.39
"0448f716-c1c7-41dc-a39f-edab16101166","1201053050907300789430001",2014,19.00,0.00,220.29,366.02,0.60,1.00
"38962a3e-51b6-48a5-afc0-8daf950f5f64","1201053050907300794770001",2014,19.00,19.00,230.49,230.49,0.88,0.88
"cec4338e-4b38-4ba3-9c12-19888d6c5f18","1201053050907300853100001",2014,1.00,0.00,99.21,193.12,0.51,1.00
"b510c567-1a32-43a1-955b-0a089d4d3f95","1201053050907300871570001",2014,19.00,19.00,153.75,153.75,0.53,0.53
"ddea8be4-cfc1-43df-9e62-247e133c6132","1201053050907300890300001",2014,18.00,18.00,83.95,83.95,0.47,0.47
"a08c23a5-e603-4d19-960c-03fce7fbe1e2","1201053050907300961080001",2014,16.00,19.00,74.87,107.19,0.34,0.49
"a91ff247-1181-427c-91d2-a43e53547f3f","1201053050907300961080002",2014,0.00,0.00,0.00,0.00,,
"2afe4451-0643-4d44-8351-1567c704b9ac","1201053050907300973770001",2014,19.00,1.00,95.41,28.11,0.33,0.09
"36c181d9-9cdf-47aa-a4c1-3ffbc80046f5","1201053050907700997580001",2014,20.00,20.00,214.23,214.23,0.89,0.89
"828dfb60-8f27-4007-967a-4608745d526b","1201141011001900696850001",2014,16.00,0.00,76.55,76.55,1.00,1.00
"069f1148-4c48-4bd6-a492-04237f2f2081","1201141011001900698680001",2014,16.00,16.00,130.34,130.34,0.70,0.70
"23ec70a4-af0b-4221-8b74-f7c8eab01a16","1201141011001900732050001",2014,16.00,16.00,86.48,86.48,0.67,0.67
"a4ca4648-be8d-4895-8e6f-1bc465eb5594","1201141011001900739790001",2014,20.00,20.00,238.23,238.23,1.00,1.00
"6448eb1a-3601-4ab2-8e51-58c80abf7339","1201141011001900821860001",2014,5.00,5.00,52.26,52.26,0.59,0.59
"90f27d6c-06e0-4abc-8527-4fe5d1588a1e","1201141020100500618680001",2014,19.00,19.00,23.02,23.02,0.21,0.21
"7ff806cb-5e21-4bc9-b1c3-3ff1dd6e53b6","1201141020100500654990001",2014,16.00,19.00,231.93,13.83,0.94,0.05
"e4b34bea-6e37-4534-9139-4ca12ece7d43","1201141020100500663320001",2014,11.00,16.00,91.99,17.42,0.83,0.15
"7324dab5-1d90-4d20-b5ac-3c66985e1d58","1201141020100500684660001",2014,16.00,0.00,260.46,317.87,0.81,1.00
"7b5b546c-952d-427c-b119-899289549785","1201141020100500690670001",2014,18.00,19.00,64.61,78.55,0.22,0.27
"65d1679c-23d4-4d93-b093-01002538249d","1201141020100500716340001",2014,19.00,19.00,17.79,17.79,0.11,0.11
"48f1f653-19de-40a2-bdf5-64c588d84f89","1201141020100500716340002",2014,19.00,0.00,107.49,312.40,0.34,1.00
"984c0716-3342-4935-94d8-ec27c1e0c612","1201141020100500795240001",2014,16.00,19.00,403.78,49.83,0.83,0.10
"5b800160-0dc0-43de-b78e-d55f16c72d3c","1201141020100500834800001",2014,16.00,1.00,52.34,11.31,0.67,0.14
"48c4c84a-19fc-4af4-b933-13481b444337","1201141020100500867490001",2014,20.00,0.00,58.01,146.82,0.39,1.00
"e9dde1dc-5fcf-47b9-981f-0398a91116b9","1201141020100500907360001",2014,19.00,1.00,245.13,2.96,0.70,8.48282407969236e-03
"264fd6c1-7896-491b-a6ea-91ec80f43325","1201141020101900549340001",2014,16.00,0.00,212.01,231.68,0.91,0.99
"ab37bff1-97b0-40f5-92c1-9a7372572071","1201141020101900601050001",2014,16.00,0.00,49.17,66.51,0.73,1.00
"3658267c-242c-4ef6-80b4-7dcdf74d91ee","1201141020101900625920001",2014,16.00,16.00,176.91,176.91,0.81,0.81
"f0395671-653d-4f11-96db-490837797b31","1201141020101900648660001",2014,16.00,2.00,430.47,77.69,0.79,0.14
"e244f078-a3d5-46b3-9fdd-21ffb29c497f","1201141020101900652790001",2014,19.00,16.00,8.12,73.48,0.08,0.80
"334cf1cd-a98b-4b3c-a994-76a0adfea492","1201141020101900670210001",2014,11.00,0.00,78.96,88.16,0.89,1.00
"7edbcd73-8268-488f-8fd4-cb348b2b4773","1201141020101900683750001",2014,16.00,0.00,187.15,279.38,0.66,1.00
"7b3dc6ca-6ef7-4182-b72d-d14ce278408a","1201141020101900686110001",2014,16.00,21.00,161.77,30.31,0.80,0.15
"92289c81-6a69-4747-8f4f-800d97f48dba","1201141020101900703770001",2014,20.00,1.00,222.91,9.92,0.61,0.02
"69e26c5e-00ec-446a-8a92-645bc78abfd6","1201141020101900724000001",2014,16.00,0.00,144.95,197.92,0.73,0.99
"30bc220e-41a3-423c-a8a3-9178afc29a69","1201141020101900730000001",2014,0.00,0.00,0.00,0.00,,
"915b06b3-79fa-43d2-968a-0376ea3e4d2b","1201141020101900778470002",2014,16.00,21.00,73.71,44.23,0.48,0.29
"4a4583a2-f316-40dd-b7ea-81290883549c","1201141020101900778470003",2014,22.00,22.00,27.08,27.08,1.00,1.00
"0b2e87ae-2ee2-4a4e-a0a7-0dd660d8312f","1201141020101900822640002",2014,16.00,16.00,235.46,235.46,1.00,1.00
"6e80594d-9608-41de-8960-551d2daa2554","1201141020101900834850001",2014,16.00,16.00,91.49,91.49,0.29,0.29
"c1a19618-54a7-480e-8064-b9f86ad2042d","1201141020101900856050001",2014,2.00,19.00,71.15,16.76,0.27,0.06
"3dde03d4-ec75-4904-8b45-4eef900c7de9","1201141020101900902100001",2014,16.00,16.00,57.50,57.50,0.97,0.97
"f7ca52af-5416-4971-9482-29c72a7b1bcd","1201141020101900902100003",2014,0.00,0.00,0.00,0.00,,
"bd2631ee-a175-4b97-940a-32bdd515cbe5","1201141020101900910570001",2014,16.00,16.00,28.27,28.27,1.00,1.00
"cea13b64-fd15-4c34-9447-35748b847848","1201141020101900910570002",2014,19.00,25.00,43.02,8.13,0.26,0.05
"1778229a-dc1d-40e0-8777-9df39183053d","1201141020101900911130001",2014,16.00,2.00,5.61,1.79,0.59,0.18
"ae31804b-ab90-4f00-91a7-716689400b1a","1201141020101900911160001",2014,16.00,0.00,99.45,152.81,0.65,1.00
"f5eab8a7-d1d3-49b8-9089-56677eb0743b","1201141020101900911690001",2014,2.00,2.00,110.97,110.97,0.37,0.37
"353d6a74-5865-4452-ae3f-57e971092847","1201141020101900916200001",2014,16.00,2.00,133.41,20.55,0.59,0.09
"9c7d03a8-08d0-482f-9650-9cb631d3de09","1201141020101900919510001",2014,16.00,18.00,182.86,13.28,0.64,0.04
"5c357c90-bbd8-442e-86c9-53b05a38c6db","1201141020101900946920001",2014,11.00,11.00,105.31,105.31,1.00,1.00
"a65d3065-97ea-4266-904c-ccf5fe7511b7","1201141020101900951140001",2014,16.00,0.00,83.95,134.73,0.62,1.00
"3d5c31e4-c849-4590-a116-d1d91fece16d","1201141020101900983620001",2014,16.00,16.00,363.96,363.96,0.83,0.83
"789d4a84-c61f-48f2-b700-dfaa2d0894dd","1201141020102900588120001",2014,5.00,0.00,383.37,390.91,0.98,1.00
"8d17148c-f40c-40c8-872d-6476c3a15237","1201141020102900646600001",2014,2.00,2.00,109.32,109.32,0.88,0.88
"5b0cf6fc-b2c8-4a94-bcd1-7413ae675be6","1201141020102900843410001",2014,2.00,19.00,114.49,9.25,0.53,0.04
"90dbbd0e-5570-4d0e-93a0-19d131634e4b","1201141020102900843410002",2014,25.00,0.00,48.64,54.55,0.89,1.00
"e4929344-33b0-45ad-807d-37155c5c013e","1201141020102900846360001",2014,16.00,2.00,269.99,52.83,0.83,0.16
"be5b806b-8748-40ae-92f2-84e1e62a68eb","1201141020102900951990001",2014,16.00,0.00,46.96,77.21,0.60,1.00
"331582d1-3744-4cf5-a773-728dce00f190","1201141020102900978100001",2014,16.00,12.00,33.58,0.88,0.97,0.02
"1c560f13-ba58-4fec-a591-71ab4cdc27a0","1201141020103900553880001",2014,16.00,0.00,4.65,10.82,0.43,0.99
"17d528ee-17bf-46b8-86d8-04bf983030f8","1201141020103900553880002",2014,16.00,0.00,152.52,209.22,0.72,1.00
"1b52e6e4-3906-46d6-a1b5-6b9fba386726","1201141020103900564930001",2014,20.00,0.00,7.57,38.04,0.19,1.00
"e99eb4a9-6966-4e11-8ca9-0ddbd5875893","1201141020103900566380001",2014,19.00,0.00,87.57,371.35,0.23,1.00
"cade876d-2170-472a-9dc2-f8c06c937c40","1201141020103900566380002",2014,16.00,16.00,85.82,85.82,0.64,0.64
"4578d5ec-2021-4fdb-bc74-fbb53bc93e59","1201141020103900574900001",2014,16.00,19.00,176.49,37.00,0.81,0.17
"5b7f14e1-9ac4-4628-b2ce-8b950fa6ffe3","1201141020103900577080001",2014,23.00,0.00,62.31,194.71,0.32,0.99
"b32a52b0-534f-42cf-9380-441700fe0361","1201141020103900663710001",2014,16.00,0.00,130.02,137.29,0.94,1.00
"2cc39fa3-3c2b-432c-a4ae-54f432744af6","1201141020103900672960001",2014,16.00,0.00,68.63,97.44,0.70,1.00
"4289f483-4ec9-49b4-be29-15e5db3f0fc4","1201141020103900706660001",2014,16.00,33.00,74.28,26.77,0.71,0.25
"616f2a3f-5888-4515-bbde-39e2abbdc70e","1201141020103900706660002",2014,16.00,16.00,38.41,38.41,0.89,0.89
"2bbc7a88-17f5-412c-a93e-d39193a929d2","1201141020103900766420001",2014,16.00,19.00,68.98,146.71,0.21,0.45
"a5321dec-28fa-4c92-925c-24ca044e6267","1201141020103900766420002",2014,16.00,0.00,42.93,42.93,1.00,1.00
"441b7520-3714-4ecb-860a-7c787e4f6e82","1201141020103900797860001",2014,16.00,19.00,34.70,143.55,0.17,0.71
"7fd0d510-292c-4d02-8430-258713b228e4","1201141020103900799760001",2014,18.00,0.00,147.46,333.86,0.44,0.99
"7ea7013b-fbe8-4358-b827-49a4473a1fd1","1201141020103900808530001",2014,16.00,22.00,114.45,24.30,0.61,0.13
"2db20504-236c-499b-a8e1-01cde0451d8b","1201141020103900809160001",2014,16.00,16.00,364.33,364.33,1.00,1.00
"a7805e18-052b-4653-8ff2-0e93a35c4344","1201141020103900821800001",2014,16.00,0.00,146.93,192.51,0.76,0.99
"483f57b7-6ad9-4a9f-b071-51cf0a491989","1201141020103900856740001",2014,16.00,0.00,254.81,260.60,0.97,0.99
"95e6ee4b-3b48-4abb-9f13-5e8153b31843","1201141020103900876740001",2014,19.00,19.00,101.88,101.88,0.38,0.38
"1ae7d53f-6a00-4b6f-a783-25ee6654a1ec","1201141020103900897320001",2014,34.00,0.00,25.81,272.94,0.09,1.00
"d1df8b3a-7bd5-45f7-93f5-47abbc6ace02","1201141020103900901570001",2014,16.00,9.00,174.93,9.03,0.94,0.04
"174b95f4-6d92-4ab6-ab1c-6e65121a66cb","1201141020103900910910001",2014,19.00,1.00,154.30,0.69,0.58,2.63105286285281e-03
"ac90397d-fdf2-4e86-94f4-17050b4afedc","1201141020103900923640001",2014,16.00,19.00,342.40,4.18,0.98,0.01
"079f5ba8-1f4f-41ee-a208-bc842f900303","1201141020103900944570001",2014,20.00,0.00,50.24,170.64,0.29,1.00
"2dfcbde4-d643-476f-831d-1cb54319950f","1201141020103900950720001",2014,16.00,18.00,130.50,30.27,0.78,0.18
"ef62a997-1c80-4c76-9b39-16639f214b80","1201141020103900960710001",2014,20.00,0.00,301.37,301.37,1.00,1.00
"db5790da-d3ec-4702-9adf-5067cebf5ccf","1201141020104300536030001",2014,19.00,0.00,46.75,388.32,0.12,0.99
"95ded7a5-1ffc-4585-83d6-3d58ae8d323c","1201141020104300576480001",2014,16.00,19.00,479.69,68.69,0.85,0.12
"24373fb2-dd84-4d14-a116-c1c17df32ce3","1201141020104300610550001",2014,16.00,0.00,390.33,465.42,0.83,1.00
"a0fff6fd-85f6-497c-9018-99ac3c7f458c","1201141020104300706670001",2014,16.00,0.00,166.88,183.93,0.90,0.99
"f426c55e-1fc8-40bf-9586-5d25729ad21c","1201141020104300793240001",2014,16.00,21.00,193.96,30.34,0.77,0.12
"4b5de1b7-4e7b-4733-b2cf-66f2ea0dedf5","1201141020104300873760001",2014,16.00,19.00,174.80,51.57,0.71,0.21
"49c6a6a0-c9b2-4190-8501-5a69a8ae29a1","1201141020104300946790001",2014,16.00,18.00,176.78,1.80,0.98,0.01
"a408afd0-6f3c-4973-820c-0ee564137f30","1201141020104300961410001",2014,1.00,19.00,87.28,106.61,0.22,0.27
"39258f96-5603-4f44-ac98-6c4bb6a937d4","1201141020104300961410002",2014,19.00,19.00,150.76,150.76,0.77,0.77
"6c481933-7d45-41dd-b7ba-e6a8fba4d94a","1201141020104700651690001",2014,20.00,0.00,20.96,71.78,0.29,1.00
"26fa5178-ac09-4688-adc5-9254d46c7575","1201141020104700683140001",2014,11.00,1.00,40.10,16.43,0.59,0.24
"05429fe4-4511-482a-8483-3e2a77487662","1201141020104700824800001",2014,16.00,16.00,106.03,106.03,0.97,0.97
"b74a9a5a-e530-439b-9528-1a54eeaf55a4","1201141020104700887190001",2014,16.00,19.00,103.87,20.97,0.50,0.10
"3fe32f87-3727-4164-a3e1-4e5a6e53d120","1201141020104700939050001",2014,20.00,0.00,215.93,242.19,0.89,1.00
"7cd8cd5a-49b2-47f8-b1dd-a0eef44e28d5","1201141020105100861830001",2014,19.00,0.00,174.96,321.16,0.54,1.00
"4b2fbf08-5604-4fda-827e-2432e835507c","1201141060200500557840001",2014,19.00,0.00,158.98,301.76,0.52,0.99
"83226542-6893-49e4-99fd-856e410eda07","1201141060200500598190001",2014,1.00,0.00,151.66,404.54,0.37,0.99
"a8a8bda3-4158-4146-9410-924f0995332d","1201141060200500610910001",2014,16.00,0.00,218.16,230.04,0.94,0.99
"cbfd3f5b-3150-4498-83e1-29a1c38f8a17","1201141060200500626720001",2014,16.00,19.00,31.18,21.34,0.58,0.39
"6f4cdf9a-7500-45c1-8437-222bfc7e487e","1201141060200500628350001",2014,16.00,0.00,28.72,28.72,1.00,1.00
"489570b3-1ba8-4f4a-bce3-3f9048536a02","1201141060200500651070001",2014,16.00,0.00,196.23,266.74,0.73,0.99
"3d0a3502-313e-4df4-a676-d56b3c541f13","1201141060200500749570001",2014,19.00,0.00,27.03,118.22,0.22,1.00
"c51210e6-c275-4cf9-97a9-b52cd8ac92aa","1201141060200500750110001",2014,7.00,19.00,96.33,25.44,0.65,0.17
"7573bb84-4914-4c9f-b02b-e50a44db7a6b","1201141060200500772050001",2014,16.00,16.00,194.44,194.44,0.92,0.92
"1e02ab45-45c8-473e-8598-19923ca22d25","1201141060200500772050003",2014,16.00,0.00,77.28,77.28,1.00,1.00
"697bbcc2-ffc9-4da7-8036-64b117201186","1201141060200500787650001",2014,19.00,19.00,151.56,151.56,0.61,0.61
"ecb59828-385b-4a6b-943c-57d68aded4a0","1201141060200500914210001",2014,1.00,0.00,158.44,272.95,0.58,1.00
"fecc6acf-aea4-4c17-92ce-61d730861425","1201141060200500924840001",2014,1.00,0.00,205.37,327.26,0.62,0.99
"0e5a8807-22f9-4dc2-810a-1d949c324241","1201141060201900516380001",2014,2.00,21.00,120.82,18.34,0.40,0.06
"d08eb078-77c1-4a32-9865-37cd1f1b01ff","1201141060201900532440001",2014,2.00,2.00,56.02,56.02,0.67,0.67
"698b2214-0ac3-4023-8464-32120247e41d","1201141060201900562790001",2014,16.00,2.00,293.29,5.43,0.81,0.01
"164b5701-595d-43ce-a1d0-da7f057bf758","1201141060201900604750001",2014,16.00,0.00,5.65,5.65,1.00,1.00
"0364216a-49e2-417f-ac9e-5cc31c923772","1201141060201900676940001",2014,16.00,16.00,437.49,437.49,0.96,0.96
"ef3af0b4-6f4c-46d1-8173-3e19d7fafdef","1201141060201900716470001",2014,16.00,0.00,82.32,87.71,0.93,0.99
"ebf95438-221f-40aa-9561-043b27f5e328","1201141060201900730520001",2014,19.00,19.00,80.25,80.25,0.52,0.52
"e4716ba8-e161-4aee-989e-0636df7a3eb7","1201141060201900730520002",2014,16.00,0.00,48.44,48.44,1.00,1.00
"5bb589d2-7686-464b-b164-4381dfef363d","1201141060201900761800002",2014,36.00,0.00,54.17,54.17,1.00,1.00
"698f3320-29f2-435a-b160-33e7034909e1","1201141060201900793460001",2014,16.00,0.00,96.89,262.20,0.36,1.00
"1662af40-5392-4e3e-ae2b-92fa61185683","1201141060201900809350001",2014,20.00,0.00,27.60,81.87,0.33,0.99
"707d619d-c0ed-4c3f-b4f9-36cbdc4d6912","1201141060201900856770001",2014,16.00,19.00,95.55,91.16,0.45,0.43
"be9bbf1a-7191-4397-942e-79745cb6915e","1201141060201900856770002",2014,19.00,18.00,105.62,53.90,0.58,0.29
"61ded612-8084-417e-ba0b-6b2f7f78820d","1201141060201900871800001",2014,19.00,0.00,14.91,134.68,0.11,0.99
"7ea86cc8-b54f-4ca3-b2c3-0362b78b9634","1201141060201900888290001",2014,16.00,16.00,92.67,92.67,0.44,0.44
"2efb91f0-20c2-4cca-83b2-03a5cfa0af7d","1201141060201900923320001",2014,3.00,0.00,80.06,251.02,0.31,1.00
"4393b4b4-3f34-4201-b58a-2612d3d2130a","1201141060201900951910001",2014,2.00,0.00,155.32,281.46,0.55,1.00
"6b822050-247f-43cc-bb0a-4ff0a259fa7c","1201141060201900968780001",2014,2.00,2.00,133.47,133.47,0.34,0.34
"b171c3d7-176b-4350-9aea-3c5ba7d45e08","1201141060201900968780002",2014,16.00,0.00,25.84,64.18,0.40,1.00
"4e3753dc-40a8-4bdf-b748-315d2aa03700","1201141060201900975220001",2014,16.00,19.00,268.47,8.54,0.86,0.02
"61d78289-4ee6-48c6-b370-6d0c8f8f9f2a","1201141060201900977150001",2014,16.00,16.00,194.85,194.85,1.00,1.00
"b0c592c1-cb8d-4af7-92b8-332a770b712a","1201141060201900996590001",2014,19.00,19.00,66.26,66.26,0.31,0.31
"563e50f3-6389-4827-b7de-5d70ee0dfafc","1201141060202700833350001",2014,16.00,16.00,181.04,181.04,0.94,0.94
"39d3f80f-479b-4200-a578-0a282c2d106f","1201141060202900523520001",2014,28.00,0.00,54.28,54.28,1.00,1.00
"6329de19-442f-41d9-8246-0f15c1fd73a5","1201141060202900591210002",2014,3.00,20.00,56.33,32.53,0.25,0.14
"7d21c9cf-1478-46bc-b62d-30b268ea6f71","1201141060202900608580002",2014,23.00,23.00,44.32,44.32,0.70,0.70
"c9614593-0c9c-4e9c-86c1-7f6d38a77c94","1201141060202900614760001",2014,23.00,0.00,35.41,178.05,0.19,0.99
"a3dc9082-eaeb-4891-8ac0-7e75ca1a3e98","1201141060202900616150001",2014,2.00,0.00,122.71,238.72,0.51,1.00
"3c076f65-573e-417b-a9f5-70a29f107dc8","1201141060202900625480001",2014,14.00,2.00,42.82,25.45,0.45,0.26
"f95745ab-6755-42cb-824d-2f9dd28965a4","1201141060202900650280001",2014,28.00,28.00,56.53,56.53,0.70,0.70
"58397dfd-5b91-4bbc-bca9-309f7f5bd319","1201141060202900664330001",2014,16.00,0.00,22.78,80.34,0.28,1.00
"3651664b-001a-4e39-a74c-56858beb491e","1201141060202900702780001",2014,16.00,0.00,17.81,20.24,0.87,1.00
"20db6ed1-35fb-44e3-a006-a0bf35c69879","1201141060202900705100001",2014,16.00,0.00,244.79,250.14,0.97,0.99
"54c14c5f-a3b9-4b31-bb0f-34e25ef4700c","1201141060202900720590001",2014,9.00,2.00,20.61,11.50,0.60,0.33
"14c5b025-67da-4140-a39a-a6350920d048","1201141060202900774030001",2014,16.00,9.00,209.11,2.20,0.98,0.01
"5c024f13-23c2-4514-813d-2fa2a98b9865","1201141060202900875920001",2014,15.00,0.00,126.85,126.85,1.00,1.00
"4cec4ba4-462f-4783-b0d5-c2f4a6d85861","1201141060202900922250001",2014,16.00,16.00,38.04,38.04,0.42,0.42
"552df368-5d6b-4375-b246-e9a7c81a7eac","1201141060203500561880001",2014,20.00,0.00,109.26,215.95,0.50,1.00
"24d149c0-b250-4a0c-a6ea-00fc4fb66b6c","1201141060203500866230001",2014,11.00,0.00,150.19,150.19,0.99,0.99
"3a37bb54-53f6-4cc4-abd2-6816f8bce440","1201141060203900507360001",2014,16.00,0.00,153.76,201.25,0.76,1.00
"5b58ab81-bc7c-46c8-bda0-339e6abea162","1201141060203900525270001",2014,16.00,16.00,348.83,348.83,1.00,1.00
"613b6953-255e-43e7-bf0c-6afebe8a8c7e","1201141060203900529970001",2014,16.00,0.00,52.73,61.22,0.86,1.00
"49beea9a-41bb-46c5-b403-d1ae6dfd1177","1201141060203900562850001",2014,16.00,0.00,14.96,19.04,0.78,1.00
"fd3efcc6-1ada-472c-946a-8cfca27c1623","1201141060203900590410001",2014,16.00,20.00,351.43,14.30,0.85,0.03
"dcd4870b-92e3-47e4-87b7-52c6e3bbec66","1201141060203900607950001",2014,19.00,19.00,127.64,127.64,0.28,0.28
"d9e0420c-659d-4f7e-8d3f-f9dd2c6f0919","1201141060203900638670001",2014,18.00,18.00,207.03,207.03,0.57,0.57
"389afb41-4bd1-444f-852b-5062df3152e8","1201141060203900674130001",2014,16.00,0.00,131.69,192.35,0.68,1.00
"a9430923-0200-451b-954a-36b8a503370f","1201141060203900674130003",2014,16.00,0.00,91.86,97.83,0.93,1.00
"70d70dc4-76f2-4b11-b11b-ab335b1abdaa","1201141060203900675040001",2014,19.00,33.00,114.44,1.32,0.47,5.55854709818959e-03
"50c9dc06-6e11-43a1-b4f1-f94762091b71","1201141060203900697850001",2014,16.00,23.00,177.90,7.36,0.91,0.03
"0ece621d-e2b8-4623-a793-cdb038ef20b0","1201141060203900810560001",2014,16.00,0.00,145.83,162.28,0.89,1.00
"405105cd-e70b-40d4-8290-dd2a481afdbe","1201141060203900829790001",2014,16.00,18.00,47.42,11.13,0.64,0.15
"bf554eb8-9189-414f-9b5e-a91b42dcc121","1201141060203900832520001",2014,16.00,0.00,30.53,38.31,0.79,1.00
"7342b8f3-fd4b-49ac-b418-d571fa7d409a","1201141060203900838460001",2014,16.00,0.00,38.26,38.26,1.00,1.00
"21f1a8af-2cb9-4d3e-abca-270ec9db21c4","1201141060203900840560002",2014,16.00,0.00,18.31,18.31,1.00,1.00
"b7fd4224-832a-4e94-9151-e87ea08a2eef","1201141060203900850080001",2014,0.00,0.00,0.00,0.00,,
"64812d06-edd4-43df-b93f-37184b86370d","1201141060203900850160001",2014,16.00,18.00,212.37,100.53,0.66,0.31
"3ec13d01-a163-435a-a430-1ecd58018bbf","1201141060203900861680001",2014,19.00,19.00,159.27,159.27,0.37,0.37
"1ccb3809-0492-4e07-a384-308cc71a1091","1201141060203900905860001",2014,16.00,19.00,147.09,2.63,0.98,0.01
"067e6459-a976-4a22-a2d4-202bd3eb036f","1201141060203900927160001",2014,16.00,0.00,106.84,121.17,0.88,1.00
"22deba98-f941-47f9-a3e0-55ae8d0d30f7","1201141060203900936450001",2014,19.00,19.00,155.94,155.94,0.55,0.55
"6afc1919-1031-4509-b195-29d238d41920","1201141060203900936450002",2014,16.00,0.00,168.11,176.18,0.95,1.00
"59b1381f-3352-4fa8-865b-d7b9eb4abccf","1201141060203900946140001",2014,16.00,19.00,331.67,18.06,0.94,0.05
"8c79f496-7791-4d24-94ed-4b75f3e10b18","1201141060203900951100001",2014,16.00,0.00,28.27,49.40,0.57,1.00
"2cd020b0-6b2e-4303-a65e-7f0233162302","1201141060203900989700001",2014,19.00,0.00,44.65,347.02,0.12,0.99
"267f81e1-5c0e-4d42-a58e-1ca1a8f888f9","1201141060204300511750001",2014,16.00,0.00,213.12,213.12,0.99,0.99
"a224f232-2834-4179-868b-401027c2dad8","1201141060204300543100001",2014,19.00,1.00,189.25,72.94,0.62,0.24
"d0568869-1f55-4d54-932f-4b674d192c9b","1201141060204300543100002",2014,19.00,0.00,88.14,181.80,0.48,0.99
"53eb08f0-b921-4988-b339-72b38448aba1","1201141060204300543790001",2014,16.00,16.00,8.48,8.48,0.76,0.76
"64d73881-429d-4925-bb6f-2c486b225f5e","1201141060204300545890001",2014,16.00,0.00,92.27,92.27,0.99,0.99
"555ac611-3aab-4cc9-bdf4-16b84d2f09bf","1201141060204300550750001",2014,16.00,0.00,94.14,129.11,0.72,0.99
"78cc5212-d6ae-4b58-b04c-e3e32e34b471","1201141060204300578370001",2014,0.00,0.00,0.00,0.00,,
"00923e0d-19f9-4f87-abf9-73f15da46d61","1201141060204300602200001",2014,16.00,7.00,77.42,34.14,0.63,0.27
"54a46d3f-568f-4d3c-b929-84c6843b5961","1201141060204300639700001",2014,16.00,19.00,175.03,3.58,0.79,0.01
"0c1416bf-de9e-49d1-a5d0-52c0a6a17341","1201141060204300654030001",2014,21.00,0.00,50.83,86.23,0.58,1.00
"bdcc1b39-185f-433d-834c-a83642eb4e04","1201141060204300656090001",2014,16.00,19.00,189.90,1.55,0.92,7.58733646944165e-03
"327ec943-607a-42c4-a6c9-59b6063efdf3","1201141060204300713550001",2014,16.00,0.00,274.07,404.27,0.67,1.00
"6ca6ffd4-cca5-40fb-bc2f-d8103057794f","1201141060204300713550002",2014,22.00,0.00,55.97,92.18,0.60,1.00
"923d56c4-24b7-43ee-90d4-3e511ada3210","1201141060204300738630001",2014,16.00,25.00,84.34,1.99,0.80,0.01
"04740c08-94b5-41c9-a02f-95a7371079e1","1201141060204300770790001",2014,1.00,0.00,98.36,151.86,0.64,1.00
"3d196ab0-6028-4045-a56d-6686980929fb","1201141060204300883120001",2014,19.00,0.00,70.42,264.94,0.26,0.99
"bef3e47c-8578-4215-936d-618f6fa1d877","1201141060204300928150001",2014,16.00,0.00,111.57,195.50,0.57,1.00
"7b4aef7b-0cbb-4096-b1a1-3e0215108f1b","1201141060204700501690001",2014,20.00,1.00,114.90,67.20,0.62,0.36
"04caef24-11ce-49d9-afd3-10f754ed2588","1201141060204700594720001",2014,0.00,0.00,0.00,0.00,,
"3cd565cf-ac83-4e63-a104-38a6c9956f8d","1201141060204700691770001",2014,19.00,0.00,130.21,233.13,0.55,1.00
"7382b672-3281-44f0-b520-2d2feb1ae5bb","1201141060204700719480001",2014,16.00,19.00,158.71,12.29,0.56,0.04
"a2f4f1f8-bbcd-4420-9f74-3cf6e8493fdd","1201141060204700810680001",2014,1.00,0.00,145.04,272.59,0.53,0.99
