Stand_CN,Stand_ID,Variant
146431,4559,PN
146448,10014,PN
146448,5196,PN
146448,5291,PN
146448,5316,PN
146448,5332,PN
146448,5435,PN
146448,5472,PN
146448,5474,PN
146449,5304,PN
146449,5525,PN
146449,5551,PN
146449,5708,PN
146449,5746,PN
146449,5775,PN
146449,5810,PN
146449,6024,PN
146449,6078,PN
146449,6093,PN
146449,6163,PN
146453,9776,PN
146453,9879,PN
146454,10339,PN
146454,10398,PN
146454,10406,PN
146494,10127,PN
1465,2907,PN
1465,3049,PN
1465,3255,PN
1465,3361,PN
1465,3605,PN
1465,3632,PN
1465,3715,PN
1465,4955,PN
1465,7570,PN
1465,7573,PN
1465,7630,PN
1465,7635,PN
146507,10137,PN
146507,10147,PN
146507,10191,PN
146507,10210,PN
146507,10215,PN
146507,10230,PN
146507,10254,PN
146507,10255,PN
146507,10260,PN
146507,10270,PN
146507,10293,PN
146507,10319,PN
146507,10344,PN
146507,9966,PN
146525,10488,PN
146525,1202,PN
146525,1248,PN
146525,1265,PN
146525,1277,PN
146525,1303,PN
146532,10420,PN
146532,10433,PN
146532,10503,PN
146532,6201,PN
146558,10848,PN
146558,10865,PN
146558,10953,PN
146563,5369,PN
146567,10216,PN
146567,10474,PN
146567,5559,PN
146567,5638,PN
146567,5695,PN
146567,5728,PN
146567,5845,PN
146567,5853,PN
146567,5948,PN
146567,6046,PN
146583,10291,PN
146583,5455,PN
146583,6088,PN
146583,6256,PN
146602,10914,WC
146602,10938,WC
146628,2756,PN
146628,5226,PN
146628,5249,PN
146628,5251,PN
146628,5363,PN
146628,5485,PN
146628,5542,PN
146628,5673,PN
146628,5761,PN
146628,5991,PN
146629,10017,PN
146629,10487,PN
146629,2746,PN
146629,2755,PN
146629,2760,PN
146629,5192,PN
146629,5194,PN
146629,5231,PN
146629,5255,PN
146629,5284,PN
146629,5292,PN
146629,5312,PN
146629,5338,PN
146629,5340,PN
146629,5373,PN
146629,5401,PN
146629,5411,PN
146629,5471,PN
146629,5475,PN
146629,5489,PN
146629,5497,PN
146629,5572,PN
146629,5604,PN
146629,5630,PN
146629,5668,PN
146629,5912,PN
146629,6094,PN
146629,9984,PN
146631,10678,PN
146631,10794,PN
146631,10813,PN
146659,10912,PN
146659,10916,PN
146659,10967,PN
146662,5546,PN
146662,5782,PN
146667,10641,PN
146667,10673,PN
146667,10686,PN
146667,10747,PN
146667,10809,PN
146667,10825,PN
146667,10833,PN
146667,10836,PN
146676,6143,PN
146676,9133,PN
146689,10817,PN
146689,11062,PN
1467,7586,PN
1467,7647,PN
1467,7654,PN
146706,10225,PN
146706,10699,PN
146706,10713,PN
146706,10806,PN
146714,10040,PN
146714,10049,PN
146714,10055,PN
146714,10058,PN
146714,2717,PN
146714,2745,PN
146714,2749,PN
146714,2764,PN
146714,2768,PN
146714,5188,PN
146714,5195,PN
146714,5197,PN
146714,5198,PN
146714,5199,PN
146714,5203,PN
146714,5207,PN
146714,5208,PN
146714,5212,PN
146714,5215,PN
146714,5216,PN
146714,5218,PN
146714,5223,PN
146714,5227,PN
146714,5230,PN
146714,5244,PN
146714,5245,PN
146714,5257,PN
146714,5258,PN
146714,5259,PN
146714,5266,PN
146714,5271,PN
146714,5278,PN
146714,5281,PN
146714,5287,PN
146714,5295,PN
146714,5302,PN
146714,5303,PN
146714,5308,PN
146714,5323,PN
146714,5326,PN
146714,5344,PN
146714,5346,PN
146714,5350,PN
146714,5361,PN
146714,5375,PN
146714,5379,PN
146714,5396,PN
146714,5402,PN
146714,5404,PN
146714,5407,PN
146714,5412,PN
146714,5434,PN
146714,5440,PN
146714,5442,PN
146714,5443,PN
146714,5451,PN
146714,5457,PN
146714,5458,PN
146714,5468,PN
146714,5470,PN
146714,5486,PN
146714,5519,PN
146714,5534,PN
146714,5561,PN
146714,5599,PN
146714,5622,PN
146714,5647,PN
146714,5738,PN
146714,5789,PN
146714,6026,PN
146714,6054,PN
146714,6118,PN
146714,6119,PN
146714,6124,PN
146714,6139,PN
146714,6148,PN
146714,6243,PN
146714,6252,PN
146714,9885,PN
146714,9919,PN
146714,9932,PN
146714,9945,PN
146714,9952,PN
146714,9969,PN
146727,5564,PN
146727,5593,PN
146727,5678,PN
146727,5745,PN
146727,5815,PN
146727,5834,PN
146727,5866,PN
146727,5951,PN
146727,5964,PN
146727,5969,PN
146727,6169,PN
146727,6191,PN
146727,6195,PN
146727,6219,PN
146728,5565,PN
146728,5570,PN
146728,5646,PN
146728,6092,PN
146728,6265,PN
146741,5262,PN
146741,5279,PN
146741,5459,PN
146741,5477,PN
146741,5539,PN
146741,5594,PN
146741,5665,PN
146741,5713,PN
146741,5731,PN
146741,5733,PN
146741,5758,PN
146741,5802,PN
146741,5827,PN
146741,5828,PN
146741,5965,PN
146741,5990,PN
146741,5994,PN
146741,5996,PN
146741,6030,PN
146741,6136,PN
146752,10856,WC
146752,10861,WC
146752,10886,WC
146752,10891,WC
146752,10903,WC
146760,5510,PN
146760,5538,PN
146760,5558,PN
146760,5711,PN
146760,5742,PN
146760,5884,PN
146760,5938,PN
146760,6001,PN
146760,6108,PN
146771,10929,WC
146813,10879,PN
146813,10987,PN
146813,11012,PN
146813,11086,PN
146813,11320,PN
146815,10863,WC
14726,682,PN
14726,688,PN
14726,689,PN
14726,700,PN
14726,711,PN
14726,727,PN
14726,732,PN
14726,733,PN
14726,738,PN
14726,740,PN
1476,3813,PN
1476,588,PN
1476,594,PN
1476,595,PN
1476,597,PN
1476,617,PN
1479,4932,PN
1479,7624,PN
1479,7628,PN
1479,7655,PN
1480,809,PN
1481,1043,PN
1481,1051,PN
1481,1061,PN
1481,1062,PN
1481,1078,PN
1481,1081,PN
1481,1085,PN
1481,1089,PN
1481,1090,PN
14820,3984,PN
14820,3998,PN
14820,4033,PN
14820,4055,PN
14820,4090,PN
14820,4098,PN
14820,4140,PN
14820,4185,PN
14820,4224,PN
14820,4229,PN
14820,4268,PN
14820,4317,PN
14820,4347,PN
14820,4406,PN
14820,4409,PN
14820,4413,PN
14820,4418,PN
14820,4441,PN
14820,4452,PN
14820,4456,PN
14820,4475,PN
14820,4493,PN
14820,4504,PN
14820,4505,PN
14820,4727,PN
14820,7561,PN
14820,7678,PN
14858,4006,PN
14858,4490,PN
14862,717,PN
1487,7544,PN
1487,7615,PN
1487,7669,PN
1490,3893,PN
1490,4924,PN
1490,610,PN
149203,6537,PN
149222,6487,PN
149222,6505,PN
149222,6509,PN
149222,6553,PN
149222,6558,PN
149222,6572,PN
149222,6589,PN
149222,6596,PN
14925,4146,PN
14925,4338,PN
14925,4458,PN
14925,4499,PN
149250,6392,WC
149250,6417,WC
149250,6433,WC
14926,4292,PN
149274,11135,PN
149274,11164,PN
149274,11211,PN
149274,11215,PN
149274,11247,PN
149296,3858,PN
149296,3867,PN
149296,3895,PN
149348,4014,PN
149348,4018,PN
149348,4049,PN
149348,4083,PN
149348,4158,PN
149348,4176,PN
149348,4335,PN
149348,4415,PN
149348,4430,PN
149348,4516,PN
149348,4523,PN
149348,4533,PN
149370,480,PN
149370,494,PN
149393,3863,PN
149426,364,PN
149426,384,PN
149426,404,PN
149458,3852,PN
149458,3854,PN
149458,3877,PN
149458,3878,PN
149458,3889,PN
149458,3892,PN
149458,3898,PN
149458,3899,PN
149458,3900,PN
149458,3901,PN
149458,4412,PN
149458,4425,PN
149468,295,PN
149468,299,PN
149468,4034,PN
149506,3931,PN
149506,3951,PN
149506,4527,PN
149507,6929,PN
149507,7072,PN
149507,7098,PN
149507,8492,PN
149509,7526,WC
149549,3865,PN
149549,3879,PN
149549,3882,PN
149549,3897,PN
149549,3955,PN
149549,3973,PN
149549,4056,PN
149549,4360,PN
149549,4382,PN
149550,504,PN
149550,531,PN
149569,119,PN
149569,124,PN
149569,130,PN
149569,34,PN
149569,37,PN
149569,49,PN
149569,52,PN
149570,495,PN
149604,1073,PN
149604,3860,PN
149613,2256,PN
149613,2822,PN
149613,2896,PN
149613,2909,PN
149613,2985,PN
149613,3023,PN
149613,3117,PN
149613,3158,PN
149613,3269,PN
149613,3274,PN
149613,3518,PN
149613,3665,PN
149613,3686,PN
149613,3693,PN
149613,3702,PN
149613,3822,PN
149613,4927,PN
149613,7566,PN
149613,7640,PN
149613,7656,PN
149614,426,PN
149614,429,PN
149614,431,PN
149614,432,PN
149614,433,PN
149614,439,PN
149614,440,PN
149614,441,PN
149614,445,PN
149614,631,PN
149614,635,PN
149614,654,PN
149614,679,PN
149614,699,PN
149614,744,PN
149614,747,PN
149614,756,PN
149614,761,PN
149614,771,PN
14964,326,PN
149663,417,PN
149663,781,PN
149686,742,PN
149686,760,PN
149686,764,PN
149718,3866,PN
149718,539,PN
149718,557,PN
149718,561,PN
149718,562,PN
149718,572,PN
149719,102,PN
149732,712,PN
149764,2144,PN
149764,542,PN
149764,544,PN
149764,548,PN
149764,549,PN
149764,555,PN
149764,558,PN
149764,565,PN
149764,567,PN
149764,568,PN
149764,570,PN
149784,633,PN
149826,1691,PN
149826,7546,PN
149826,7589,PN
149826,7597,PN
149826,7623,PN
149826,7626,PN
149826,7629,PN
149877,3339,PN
149877,3388,PN
149877,3505,PN
149877,3516,PN
149877,3540,PN
149903,773,PN
149926,7854,PN
149969,1727,PN
149969,1763,PN
149969,1826,PN
149969,1871,PN
149969,1907,PN
149969,1937,PN
149969,2115,PN
149969,2159,PN
149969,2291,PN
149969,2309,PN
149969,2316,PN
149969,2340,PN
149969,2370,PN
149969,2824,PN
149969,3403,PN
149969,3708,PN
149971,7032,PN
149981,7694,PN
149981,7700,PN
149981,7717,PN
149981,7739,PN
149981,7747,PN
149981,7749,PN
149981,7757,PN
150014,1025,PN
150014,6283,PN
150014,661,PN
150014,7665,PN
150014,7845,PN
150014,7927,PN
150014,8221,PN
150014,8272,PN
150014,8290,PN
150058,3048,PN
150070,2214,PN
150070,3276,PN
150108,847,PN
150156,1776,PN
150156,2294,PN
150156,605,PN
150156,8624,PN
150157,7837,PN
150157,7865,PN
150157,8292,PN
150178,2880,PN
150178,3191,PN
150184,1440,PN
150184,1601,PN
150184,1948,PN
150184,2078,PN
150184,2080,PN
150184,3378,PN
150209,7701,WC
150209,7724,WC
150209,7731,WC
150209,7799,WC
150289,1065,PN
150289,1066,PN
150289,9215,PN
150289,9317,PN
150319,1596,PN
150319,1597,PN
150319,1605,PN
150319,1614,PN
150319,1646,PN
150319,1693,PN
150319,1704,PN
150319,1712,PN
150319,1738,PN
150319,1751,PN
150319,1769,PN
150319,1770,PN
150319,1795,PN
150319,1827,PN
150319,1829,PN
150319,1839,PN
150319,1846,PN
150319,1849,PN
150319,1862,PN
150319,1863,PN
150319,1876,PN
150319,1886,PN
150319,1904,PN
150319,1915,PN
150319,1934,PN
150319,1940,PN
150319,1945,PN
150319,1952,PN
150319,1960,PN
150319,1973,PN
150319,1978,PN
150319,1980,PN
150319,1992,PN
150319,1993,PN
150319,2000,PN
150319,2019,PN
150319,2059,PN
150319,2073,PN
150319,2087,PN
150319,2107,PN
150319,2150,PN
150319,2154,PN
150319,2168,PN
150319,2188,PN
150319,2211,PN
150319,2216,PN
150319,2228,PN
150319,2231,PN
150319,2239,PN
150319,2277,PN
150319,2297,PN
150319,2306,PN
150319,2315,PN
150319,2326,PN
150319,2330,PN
150319,2332,PN
150319,2335,PN
150319,2336,PN
150319,2344,PN
150319,2345,PN
150319,2353,PN
150319,2358,PN
150319,2360,PN
150319,2362,PN
150319,2364,PN
150319,2373,PN
150319,2774,PN
150319,2782,PN
150319,2890,PN
150319,3433,PN
150319,3434,PN
150319,3677,PN
150357,1541,PN
150367,10069,PN
150369,5826,PN
150369,5935,PN
150369,6146,PN
150369,9137,PN
150428,9150,PN
150446,1470,PN
150446,1472,PN
150446,1475,PN
150446,1483,PN
150446,1485,PN
150446,1487,PN
150446,1491,PN
150446,1495,PN
150446,1507,PN
150446,1510,PN
150446,1512,PN
150446,1513,PN
150446,1514,PN
150446,1516,PN
150446,1517,PN
150446,1523,PN
150446,1525,PN
150446,1529,PN
150446,1540,PN
150446,1553,PN
150446,9265,PN
150446,9269,PN
150446,9273,PN
150446,9279,PN
150446,9281,PN
150446,9282,PN
150446,9287,PN
150446,9292,PN
150446,9293,PN
150446,9298,PN
150446,9300,PN
150446,9305,PN
150446,9310,PN
150446,9321,PN
150447,10267,PN
150447,10533,PN
150447,10549,PN
150447,10564,PN
150447,10620,PN
150447,8943,PN
150447,9339,PN
150447,9355,PN
150447,9444,PN
150458,1286,PN
150459,10021,WC
150459,10038,WC
150459,10252,WC
150459,10376,WC
150459,10528,WC
150459,10588,WC
150459,10628,WC
150459,10642,WC
150459,10869,WC
150459,11280,WC
150459,11309,WC
150459,8979,WC
150459,9086,WC
150459,9219,WC
150459,9255,WC
150459,9359,WC
150459,9809,WC
150459,9824,WC
150459,9825,WC
150460,1371,PN
150460,1407,PN
150460,1409,PN
150460,1432,PN
150460,8863,WC
150460,8892,WC
150460,8961,WC
150460,8986,WC
150460,9026,WC
150460,9067,WC
150460,9084,WC
150460,9085,WC
150460,9088,WC
150460,9091,WC
150460,9093,WC
150460,9096,WC
150460,9111,WC
150460,9120,WC
150460,9123,WC
150460,9126,WC
150460,9128,WC
150460,9146,WC
150460,9192,WC
150460,9203,WC
150507,9468,PN
150507,9494,PN
150507,9507,PN
150507,9512,PN
150507,9515,PN
150507,9527,PN
150507,9542,PN
150507,9567,PN
150507,9571,PN
150507,9580,PN
150513,1115,PN
150513,1130,PN
150513,1136,PN
150513,1141,PN
150513,1154,PN
150513,1170,PN
150543,1468,PN
150543,1477,PN
150543,1478,PN
150543,1480,PN
150543,1492,PN
150543,1494,PN
150543,1498,PN
150543,1504,PN
150543,1505,PN
150543,1506,PN
150543,1521,PN
150543,1530,PN
150543,1533,PN
150543,1547,PN
150543,1550,PN
150543,1556,PN
150543,1559,PN
150543,5502,PN
150543,6134,PN
150543,9116,PN
150543,9263,PN
150543,9270,PN
150543,9272,PN
150543,9278,PN
150543,9283,PN
150543,9284,PN
150543,9286,PN
150543,9291,PN
150543,9301,PN
150543,9302,PN
150543,9308,PN
150543,9312,PN
150543,9315,PN
150543,9320,PN
150543,9324,PN
150543,9325,PN
150543,9327,PN
150543,9330,PN
150552,6062,PN
150552,6186,PN
150558,10514,WC
150558,10547,WC
150558,10572,WC
150558,10594,WC
150558,10597,WC
150558,9170,WC
150558,9223,WC
150558,9262,WC
150558,9367,WC
150558,9480,WC
150558,9489,WC
150574,4545,PN
150583,6021,PN
150613,10446,PN
150613,10450,PN
150642,5371,PN
150643,10465,PN
150652,1325,PN
150652,1330,PN
150652,5541,PN
150652,5623,PN
150652,5657,PN
150652,5702,PN
150652,6027,PN
150652,6044,PN
150661,10378,PN
150661,10379,PN
150663,10867,PN
150663,10986,PN
150693,10457,PN
150693,10467,PN
150702,5285,PN
150723,10134,PN
150723,10227,PN
150723,10382,PN
150723,10660,PN
150723,10684,PN
150723,10696,PN
150723,10761,PN
150723,10795,PN
150733,5683,PN
150733,5767,PN
150733,6178,PN
150759,10240,PN
150759,10256,PN
150759,10318,PN
150759,10354,PN
150759,10355,PN
150759,10364,PN
150759,10388,PN
150759,10400,PN
150759,10401,PN
150759,10650,PN
150759,10663,PN
150759,10724,PN
150759,10734,PN
150759,10783,PN
150806,10750,PN
150824,10071,PN
150824,2724,PN
150824,5233,PN
150824,5380,PN
150824,5479,PN
150824,9921,PN
150834,2726,PN
150834,2739,PN
150834,2741,PN
150834,2744,PN
150834,2750,PN
150834,2767,PN
150834,5182,PN
150834,5187,PN
150834,5232,PN
150834,5243,PN
150834,5247,PN
150834,5248,PN
150834,5252,PN
150834,5253,PN
150834,5269,PN
150834,5288,PN
150834,5307,PN
150834,5311,PN
150834,5314,PN
150834,5315,PN
150834,5317,PN
150834,5327,PN
150834,5347,PN
150834,5348,PN
150834,5354,PN
150834,5362,PN
150834,5367,PN
150834,5387,PN
150834,5391,PN
150834,5399,PN
150834,5417,PN
150834,5423,PN
150834,5437,PN
150834,5447,PN
150834,5448,PN
150834,5449,PN
150834,5450,PN
150834,5487,PN
150834,5490,PN
150834,5495,PN
150834,5527,PN
150834,5811,PN
150834,5908,PN
150834,6073,PN
150834,6095,PN
150836,10645,PN
150845,10263,PN
150845,10311,PN
150845,10315,PN
150845,10349,PN
150845,10383,PN
150845,10408,PN
150845,10412,PN
150845,10417,PN
150845,10439,PN
150845,10489,PN
150845,2753,PN
150845,5336,PN
150845,5420,PN
150845,5421,PN
150845,5569,PN
150845,5632,PN
150845,5659,PN
150845,5823,PN
150845,5934,PN
150845,5939,PN
150845,5977,PN
150845,6003,PN
150845,6005,PN
150845,6060,PN
150845,6067,PN
150845,6101,PN
150845,6107,PN
150845,6167,PN
150845,6190,PN
150845,6212,PN
150845,6242,PN
150845,6262,PN
150845,6268,PN
150850,10874,WC
150889,11110,WC
15091,7658,PN
15094,3995,PN
15094,4132,PN
15094,4466,PN
15094,675,PN
15094,7559,PN
15094,7563,PN
15094,7651,PN
15094,7682,PN
150993,11254,PN
150993,11285,PN
150995,10913,WC
15212,589,PN
1529,7416,WC
1529,7438,WC
15345,4281,PN
15345,6903,PN
15345,83,PN
15421,4195,PN
15453,3880,PN
15453,3912,PN
15453,3930,PN
15453,3941,PN
15453,4943,PN
15453,4952,PN
15513,182,PN
15513,230,PN
15665,7422,WC
15694,7430,WC
15763,7474,WC
15763,7488,WC
15837,7543,WC
15883,7110,WC
16017,1759,PN
16062,3126,PN
16062,3167,PN
16062,3366,PN
16062,3438,PN
16062,3509,PN
16062,3537,PN
16062,3585,PN
16062,3669,PN
16062,4796,PN
16062,4799,PN
16062,4803,PN
16062,4804,PN
16062,4819,PN
16154,3133,PN
16378,3684,PN
16378,3732,PN
16378,4906,PN
16378,4935,PN
16416,3397,PN
16417,1586,PN
16417,2789,PN
16417,2827,PN
16417,2869,PN
16417,2894,PN
16417,2992,PN
16417,3016,PN
16417,3157,PN
16417,3184,PN
16417,3260,PN
16417,3287,PN
16417,3330,PN
16417,3342,PN
16417,3421,PN
16417,3501,PN
16417,3520,PN
16417,3694,PN
16417,3779,PN
16417,3780,PN
16417,3782,PN
16417,4816,PN
16417,4827,PN
16418,3088,PN
16418,3131,PN
16418,3149,PN
1644,7441,WC
1644,7455,WC
1644,7462,WC
1644,7519,WC
16539,2343,PN
16622,1603,PN
16622,1705,PN
16622,1836,PN
16622,1902,PN
16622,1903,PN
16622,1968,PN
16622,1996,PN
16622,2028,PN
16622,3097,PN
16662,3234,PN
16663,2799,PN
16663,3054,PN
16663,3081,PN
16663,3278,PN
16663,3351,PN
16663,3613,PN
16663,3700,PN
16663,3791,PN
16663,3812,PN
16666,1617,PN
16666,1733,PN
16833,3305,PN
16857,1828,PN
16857,2820,PN
16857,3214,PN
16857,4956,PN
1695,7780,WC
1726,7794,PN
1726,7831,PN
17411,10172,WC
17411,10180,WC
17411,10231,WC
17411,10245,WC
17411,10308,WC
17411,10353,WC
1768,7606,WC
1768,7696,WC
1768,7697,WC
1768,7702,WC
1768,7704,WC
1768,7706,WC
1768,7715,WC
1768,7718,WC
1768,7727,WC
1768,7737,WC
1768,7755,WC
1768,7774,WC
1768,7792,WC
1768,7803,WC
1768,7805,WC
1768,7810,WC
1768,7818,WC
1768,7821,WC
1768,7822,WC
1768,7829,WC
1768,7833,WC
1768,8918,WC
17877,9121,WC
17883,10193,WC
17904,1404,PN
17904,1426,PN
17904,1449,PN
17904,9057,WC
17904,9166,WC
17931,9741,WC
17931,9790,WC
17931,9792,WC
17931,9815,WC
17931,9818,WC
17931,9875,WC
18017,9556,WC
18112,10243,WC
18112,10363,WC
18116,10205,WC
18116,10214,WC
18181,9595,WC
18284,9412,WC
18284,9501,WC
18284,9528,WC
18284,9544,WC
18284,9570,WC
18284,9589,WC
1831,2380,PN
1831,2403,PN
1831,2409,PN
1831,2465,PN
1831,2502,PN
1831,2579,PN
1831,2632,PN
1831,275,PN
1831,289,PN
1831,319,PN
1831,325,PN
1831,6897,PN
1831,6943,PN
1831,6944,PN
1831,6979,PN
1831,6995,PN
1831,7011,PN
1831,7020,PN
1831,7043,PN
1831,7055,PN
1831,7093,PN
1831,713,PN
1831,721,PN
1831,8346,PN
1837,4110,PN
1837,656,PN
1837,7172,PN
18480,5619,PN
18480,5705,PN
18480,6149,PN
18480,6214,PN
18516,5547,PN
18516,5562,PN
18516,5732,PN
18516,6135,PN
18516,6189,PN
18516,6197,PN
18517,1120,PN
18517,1334,PN
18517,1350,PN
18517,1382,PN
18517,5650,PN
18517,5744,PN
18517,5882,PN
18517,6202,PN
18517,9139,PN
18518,10424,PN
18518,1352,PN
18519,5832,PN
18525,10445,PN
18557,10410,PN
18557,10494,PN
18581,5790,PN
18581,5967,PN
18629,10294,PN
18629,10409,PN
18629,10432,PN
18629,10498,PN
18632,5933,PN
18632,8962,PN
18632,9175,PN
18632,9180,PN
18638,1196,PN
18667,10341,PN
18667,9034,PN
18714,10917,WC
18714,10954,WC
18714,10956,WC
18738,9099,PN
18738,9112,PN
18738,9183,PN
18749,5637,PN
18749,6051,PN
18767,10466,PN
1878,3542,PN
18832,4543,PN
18832,4563,PN
18832,9891,PN
1884,1994,PN
18845,10264,PN
18845,9927,PN
1886,4899,PN
1887,4204,PN
18879,6098,PN
18890,9508,PN
1890,2802,PN
1890,2897,PN
1890,2955,PN
1890,3061,PN
1890,3062,PN
1890,3146,PN
1890,3190,PN
1890,3203,PN
1890,3221,PN
1890,3236,PN
1890,3298,PN
1890,3442,PN
1890,3474,PN
1890,3598,PN
1890,3687,PN
1890,3761,PN
1890,3798,PN
1892,4942,PN
1892,550,PN
1893,2838,PN
1893,2849,PN
1893,2920,PN
1893,2929,PN
1893,2933,PN
1893,2958,PN
1893,3004,PN
1893,3014,PN
1893,3053,PN
1893,3098,PN
1893,3108,PN
1893,3136,PN
1893,3159,PN
1893,3196,PN
1893,3215,PN
1893,3240,PN
1893,3242,PN
1893,3311,PN
1893,3336,PN
1893,3355,PN
1893,3404,PN
1893,3406,PN
1893,3416,PN
1893,3423,PN
1893,3510,PN
1893,3512,PN
1893,3560,PN
1893,3578,PN
1893,3583,PN
1893,3634,PN
1893,3678,PN
1893,3707,PN
1893,3726,PN
1893,3743,PN
1893,3757,PN
1893,3766,PN
1893,3776,PN
1893,3781,PN
1893,3836,PN
1893,3843,PN
18949,10841,WC
18949,10873,WC
18949,10894,WC
18949,10949,WC
18949,10963,WC
1898,2793,PN
1898,2821,PN
1898,3038,PN
1898,3754,PN
19011,10972,WC
19062,5631,PN
19062,5676,PN
19062,5858,PN
1907,1634,PN
1907,1695,PN
1907,1722,PN
1907,2096,PN
1907,2103,PN
1907,2199,PN
1907,3734,PN
1907,3769,PN
1909,2771,PN
1909,2803,PN
1909,2806,PN
1909,2808,PN
1909,2812,PN
1909,2819,PN
1909,2835,PN
1909,2855,PN
1909,2872,PN
1909,2873,PN
1909,2886,PN
1909,2902,PN
1909,2951,PN
1909,2969,PN
1909,2973,PN
1909,2976,PN
1909,2979,PN
1909,2982,PN
1909,2984,PN
1909,2987,PN
1909,2989,PN
1909,3015,PN
1909,3018,PN
1909,3025,PN
1909,3047,PN
1909,3059,PN
1909,3077,PN
1909,3093,PN
1909,3150,PN
1909,3156,PN
1909,3164,PN
1909,3209,PN
1909,3213,PN
1909,3218,PN
1909,3237,PN
1909,3239,PN
1909,3254,PN
1909,3262,PN
1909,3281,PN
1909,3288,PN
1909,3343,PN
1909,3357,PN
1909,3373,PN
1909,3401,PN
1909,3448,PN
1909,3456,PN
1909,3463,PN
1909,3464,PN
1909,3488,PN
1909,3543,PN
1909,3561,PN
1909,3586,PN
1909,3597,PN
1909,3651,PN
1909,3658,PN
1909,3689,PN
1909,3736,PN
1909,3750,PN
1909,3788,PN
1909,3789,PN
1909,3793,PN
1909,3794,PN
1909,3800,PN
1909,3814,PN
1909,3824,PN
1909,3827,PN
1909,3837,PN
1909,3847,PN
19094,1193,PN
19094,1226,PN
19094,1233,PN
19094,8939,PN
19094,9013,PN
19097,10226,PN
19097,10422,PN
19097,10492,PN
19097,10496,PN
1910,2978,PN
1910,3649,PN
1910,4847,PN
19118,1210,PN
19118,1321,PN
19118,1346,PN
19118,1355,PN
19118,1369,PN
19118,1376,PN
19118,5914,PN
19118,8866,PN
19118,9109,PN
19118,9119,PN
19118,9127,PN
19118,9145,PN
19118,9147,PN
19121,5506,PN
19121,5902,PN
19121,5924,PN
1915,3309,PN
1915,3398,PN
1915,3640,PN
1915,3787,PN
1916,2147,PN
1916,2160,PN
1916,2290,PN
1916,2899,PN
1916,3064,PN
1916,3092,PN
1916,3170,PN
1916,3179,PN
1916,3202,PN
1916,3251,PN
1916,3328,PN
1916,3340,PN
1916,3418,PN
1916,3480,PN
1916,3482,PN
1916,3522,PN
1916,3525,PN
1916,3530,PN
1916,3626,PN
1916,3643,PN
1916,3759,PN
1916,3775,PN
1916,3797,PN
1916,3801,PN
1916,4864,PN
1916,4893,PN
1916,804,PN
19171,5649,PN
19171,5703,PN
19171,5753,PN
19171,5770,PN
19171,5874,PN
19171,6040,PN
19171,6168,PN
19171,6170,PN
19172,5586,PN
19172,5614,PN
19172,5764,PN
19172,5973,PN
19172,6068,PN
19173,1383,PN
19173,1434,PN
19173,2735,PN
19173,5204,PN
19173,5213,PN
19173,5535,PN
19173,5597,PN
19173,5686,PN
19173,6175,PN
19173,6261,PN
19175,5656,PN
19175,6058,PN
1918,2839,PN
1918,3335,PN
1918,3588,PN
1918,3617,PN
1918,3846,PN
1919,2830,PN
1919,3040,PN
1919,843,PN
1919,884,PN
1922,803,PN
19226,1203,PN
19226,1208,PN
19226,1222,PN
19226,1228,PN
19226,1255,PN
19226,1288,PN
19226,1301,PN
19226,1326,PN
19226,9149,PN
1923,4661,PN
19268,6132,PN
19268,9020,PN
19268,9062,PN
19268,9095,PN
19268,9113,PN
19268,9141,PN
19268,9152,PN
19270,9991,PN
19275,10925,WC
19275,9568,WC
19320,10229,WC
19320,9934,WC
1933,2046,PN
1933,2232,PN
1934,2112,PN
1934,547,PN
1936,3069,PN
1938,3035,PN
1938,3596,PN
1938,3712,PN
1938,4867,PN
1938,4891,PN
1938,822,PN
1940,1621,PN
1940,1857,PN
1940,2119,PN
1940,2220,PN
19420,10928,WC
1943,4888,PN
1943,4889,PN
19451,10970,WC
1951,3849,PN
1955,4810,PN
1955,4916,PN
1956,2769,PN
1956,2868,PN
1956,2944,PN
1956,2950,PN
1956,2956,PN
1956,2998,PN
1956,3070,PN
1956,3303,PN
1956,3740,PN
1956,3817,PN
1956,3842,PN
1956,878,PN
1960,3212,PN
1961,1566,PN
1961,1573,PN
1961,1575,PN
1961,1618,PN
1961,1625,PN
1961,1630,PN
1961,1632,PN
1961,1633,PN
1961,1648,PN
1961,1652,PN
1961,1655,PN
1961,1657,PN
1961,1658,PN
1961,1660,PN
1961,1667,PN
1961,1672,PN
1961,1683,PN
1961,1684,PN
1961,1685,PN
1961,1686,PN
1961,1697,PN
1961,1715,PN
1961,1716,PN
1961,1717,PN
1961,1720,PN
1961,1721,PN
1961,1725,PN
1961,1732,PN
1961,1735,PN
1961,1744,PN
1961,1749,PN
1961,1753,PN
1961,1754,PN
1961,1756,PN
1961,1758,PN
1961,1760,PN
1961,1761,PN
1961,1764,PN
1961,1766,PN
1961,1778,PN
1961,1780,PN
1961,1781,PN
1961,1783,PN
1961,1787,PN
1961,1790,PN
1961,1804,PN
1961,1816,PN
1961,1819,PN
1961,1820,PN
1961,1832,PN
1961,1835,PN
1961,1850,PN
1961,1855,PN
1961,1861,PN
1961,1867,PN
1961,1869,PN
1961,1885,PN
1961,1887,PN
1961,1888,PN
1961,1898,PN
1961,1899,PN
1961,1909,PN
1961,1912,PN
1961,1918,PN
1961,1924,PN
