Stand_ID,Stand_CN
7249,30240
725,30051
7250,30200
7251,699
7252,25795
7253,135223
7254,30200
7255,135223
7256,30141
7257,25795
7258,30188
7259,107266
726,141372
7260,30188
7261,141335
7262,135223
7263,135223
7264,25795
7265,25795
7266,25795
7267,25795
7268,25795
7269,127691
727,14726
7270,25795
7271,1335
7272,25795
7273,25795
7274,25795
7275,30137
7276,21522
7277,30482
7278,141335
7279,25795
728,25394
7280,127691
7281,30240
7282,107226
7283,30557
7284,87646
7285,1335
7286,141335
7287,42
7288,107335
7289,488
729,107281
7290,25795
7291,1291
7292,127691
7293,79088
7294,87646
7295,83147
7296,42
7297,141335
7298,127691
7299,23
73,30289
730,107186
7300,30482
7301,25795
7302,30185
7303,25795
7304,25795
7305,141335
7306,127691
7307,25795
7308,127691
7309,30283
731,141372
7310,25795
7311,127691
7312,127691
7313,127691
7314,127691
7315,42
7316,132717
7317,25795
7318,25795
7319,25795
732,14726
7320,25795
7321,25795
7322,141335
7323,141335
7324,42
7325,30520
7326,42
7327,25795
7328,25795
7329,25795
733,14726
7330,25795
7331,127691
7332,25795
7333,141335
7334,25795
7335,25795
7336,78864
7337,25795
7338,80946
7339,42
734,9076
7340,127691
7341,42
7342,127691
7343,141335
7344,21484
7345,141335
7346,30141
7347,25795
7348,25795
7349,42
735,131367
7350,141335
7351,25795
7352,127691
7353,25795
7354,25795
7355,1335
7356,30482
7357,25795
7358,23
7359,127691
736,30062
7360,1335
7361,30482
7362,25795
7363,25795
7364,30477
7365,25795
7366,30308
7367,30557
7368,25795
7369,25795
737,25298
7370,141335
7371,30200
7372,25795
7373,25795
7374,25795
7375,30477
7376,693
7377,30482
7378,25795
7379,30292
738,14726
7380,702
7381,30308
7382,25795
7383,132717
7384,30520
7385,25795
7386,21522
7387,132717
7388,25795
7389,25795
739,30137
7390,21522
7391,30292
7392,141335
7393,127691
7394,141335
7395,25795
7396,141335
7397,25795
7398,25795
7399,25795
74,30382
740,14726
7400,84107
7401,141335
7402,11
7403,141335
7404,25795
7405,127691
741,107186
742,149686
743,141372
744,149614
745,21230
746,141372
747,149614
748,30014
749,30411
75,86645
750,107186
751,25394
752,107186
753,81684
754,83147
7544,1487
7545,80158
7546,149826
7547,137502
7548,81705
7549,82090
755,1305
7550,25211
7551,80158
7552,83607
7553,81705
7554,145708
7555,25188
7556,29322
7557,145695
7558,145708
7559,15094
756,149614
7560,25355
7561,14820
7562,141592
7563,15094
7564,25188
7565,141592
7566,149613
7567,136762
7568,127599
7569,83607
7570,1465
7571,83607
7572,137502
7573,1465
7574,145708
7575,80158
7576,107329
7577,9364
7578,90510
7579,29322
758,141372
7580,25188
7581,107329
7582,90510
7583,141592
7584,136762
7585,79111
7586,1467
7587,83607
7588,145708
7589,149826
759,30411
7590,9364
7591,141592
7592,107329
7593,9274
7594,83607
7595,78954
7596,9274
7597,149826
7598,21195
7599,140988
76,1348
760,149686
7600,136762
7601,141362
7602,140988
7603,136762
7604,141592
7605,136158
7607,134049
7608,349
7609,83927
761,149614
7610,83927
7611,134049
7612,135985
7613,30583
7614,78588
7615,1487
7616,136762
7617,80158
7618,83607
7619,141592
762,30014
7620,29322
7621,83607
7622,83607
7623,149826
7624,1479
7625,83966
7626,149826
7627,83607
7628,1479
7629,149826
763,596
7630,1465
7631,83607
7632,145696
7633,1972
7634,145696
7635,1465
7636,141362
7637,137673
7638,136762
7639,9274
764,149686
7640,149613
7641,80158
7642,83607
7643,80158
7644,80158
7645,141592
7646,136762
7647,1467
7648,9364
7649,25211
765,30137
7650,136762
7651,15094
7652,80158
7653,29322
7654,1467
7655,1479
7656,149613
7657,80158
7658,15091
7659,25211
766,107281
7660,1972
7661,80158
7662,83607
7663,83607
7664,136762
7665,150014
7666,136762
7667,83607
7668,145696
7669,1487
767,30411
7670,136762
7671,136762
7672,145696
7673,24966
7674,140988
7675,145696
7676,9364
7677,80158
7678,14820
7679,145696
768,30023
7680,141362
7681,145708
7682,15094
7683,137502
7684,141573
7685,9364
7686,9364
7687,81705
7688,140988
7689,82090
769,21230
7690,136762
7691,140988
7692,127599
7693,136158
7694,149981
7699,135985
77,141044
770,141372
7700,149981
7703,78
7705,105
7708,146
7709,78
771,149614
7710,146
7712,146
7713,83923
7714,83923
7716,146
7717,149981
7719,83923
772,83147
7720,79
7725,78
7726,79
7729,146
773,149903
7732,105
7739,149981
7740,79
7741,79
7743,83923
7744,146
7745,146
7746,79
7747,149981
7749,149981
775,30411
7752,79
7753,80977
7757,149981
7758,83923
7760,79
7761,105
7762,79
7764,83923
7765,105
7769,83923
777,82332
7770,83923
7771,79207
7773,146
7778,105
7779,83923
778,141372
7781,83923
7782,105
7783,83923
7785,83923
7786,105
7787,349
7788,134081
779,25298
7791,79
7794,1726
7795,83927
7797,101
7798,79
78,30425
780,79098
7800,83923
7802,79
7806,79
7807,107335
7808,146
7809,80965
781,149663
7811,83923
7813,105
7814,105
7816,83923
7817,83923
7819,79
782,84414
7820,30596
7824,146
7825,146
7826,80977
7827,105
783,79098
7830,134625
7831,1726
7832,135985
7834,146
7836,83927
7837,150157
7838,141573
7839,135985
784,141372
7840,360
7841,360
7842,83948
7843,134049
7844,30596
7845,150014
7846,83927
7847,134049
7848,2040
7849,84179
785,107212
7850,2077
7851,84179
7852,83927
7853,107338
7854,149926
7855,84179
7856,2010
7857,2040
7858,129525
7859,134049
786,30138
7860,369
7861,369
7862,135985
7863,134049
7864,79168
7865,150157
7866,141764
7867,349
7868,2010
7869,360
787,87250
7870,30583
7871,83927
7872,2000
7873,2010
7874,83927
7875,369
7876,83927
7877,83927
7878,83927
7879,30583
788,81698
7880,349
7881,135985
7882,2010
7883,83927
7884,83927
7885,349
7886,2010
7887,141592
7888,107335
7889,369
789,49
7890,83927
7891,30583
7892,82093
7893,360
7894,2010
7895,2010
7896,2010
7897,134625
7898,83927
7899,83927
79,30382
790,140988
7900,2022
7901,2010
7902,360
7903,83927
7904,2010
7905,135985
7906,107338
7907,349
7908,79781
7909,251
791,141372
7910,2000
7911,2010
7912,2045
7913,2000
7914,135985
7915,360
7916,2010
7917,80950
7918,134049
7919,349
792,140988
7920,84179
7921,2040
7922,83927
7923,135985
7924,84179
7925,349
7926,83927
7927,150014
7928,367
7929,30596
793,29924
7930,2010
7931,83927
7932,2088
7933,83927
7934,369
7935,360
7936,84179
7937,2010
7938,369
7939,83927
794,30202
7940,134049
7941,2040
7942,89414
7943,2010
7944,83927
7945,141795
7946,2010
7947,2010
7948,2010
7949,84179
795,82342
7950,82106
7951,369
7952,134049
7953,134049
7954,251
7955,360
7956,83927
7957,80997
7958,134049
7959,88095
796,25394
7960,349
7961,134049
7962,83927
7963,134049
7964,2088
7965,2010
7966,369
7967,2022
7968,2010
7969,2010
797,141372
7970,2088
7971,107245
7972,2088
7973,2088
7974,2088
7975,369
7976,30583
7977,80999
7978,2088
7979,2088
798,30014
7980,7
7981,107338
7982,2088
7983,82060
7984,369
7985,2040
7986,30583
7987,88095
7988,2088
7989,2022
799,141372
7990,107245
7991,107338
7992,2022
7993,2088
7994,84179
7995,1998
7996,141764
7997,2088
7998,2132
7999,2088
8,84694
80,84128
800,140988
8000,134625
8001,30596
8002,7
8003,369
8004,2022
8005,344
8006,88095
8007,135985
8008,145968
8009,89414
801,145696
8010,2132
8011,89414
8012,107338
8013,2088
8014,107338
8015,141573
8016,141764
8017,369
8018,30580
8019,2088
802,1975
8020,2022
8021,84179
8022,369
8023,2011
8024,107338
8025,30582
8026,82272
8027,78950
8028,84179
8029,2088
803,1922
8030,2088
8031,2088
8032,2022
8033,30583
8034,84179
8035,107338
8036,2088
8037,30583
8038,30583
8039,369
804,1916
8040,2000
8041,30551
8042,2088
8043,2022
8044,129525
8045,30477
8046,253
8047,1998
8048,369
8049,83927
805,26171
8050,134625
8051,369
8052,2040
8053,30583
8054,2088
8055,360
8056,107338
8057,369
8058,78588
8059,2010
806,78944
8060,2088
8061,135985
8062,2088
8063,7
8064,88095
8065,2022
8066,2010
8067,2000
8068,2088
8069,88095
807,131566
8070,134625
8071,2045
8072,107338
8073,83927
8074,2088
8075,2109
8076,7
8077,369
8078,82276
8079,134625
808,1968
8080,2088
8081,2022
8082,2088
8083,30580
8084,107338
8085,2109
8086,2022
8087,83939
8088,2088
8089,2088
809,1480
8090,2109
8091,7
8092,107338
8093,30583
8094,2040
8095,145968
8096,141764
8097,2088
8098,84179
8099,369
81,1342
810,278
8100,82063
8101,2123
8102,2040
8103,107338
8104,2088
8105,80740
8106,2088
8107,2088
8108,30551
8109,107335
811,81919
8110,2132
8111,30583
8112,141592
8113,2088
8114,87147
8115,88095
8116,82276
8117,87147
8118,79781
8119,107338
812,87705
8120,107338
8121,79781
8122,2088
8123,83939
8124,369
8125,2023
8126,2088
8127,2022
8128,369
8129,2088
813,25676
8130,141764
8131,135985
8132,369
8133,2088
8134,134049
8135,107338
8136,369
8137,30596
8138,84179
8139,134625
814,131566
8140,2088
8141,369
8142,107338
8143,369
8144,83939
8145,134625
8146,369
8147,342
8148,30583
8149,2088
815,141632
8150,2088
8151,2022
8152,2000
8153,141592
8154,30564
8155,83927
8156,2088
8157,2088
8158,2132
8159,369
816,141631
8160,107338
8161,367
8162,134625
8163,369
8164,2040
8165,107335
8166,369
8167,107338
8168,2132
8169,2040
817,131566
8170,107338
8171,2123
8172,79781
8173,369
8174,369
8175,2088
8176,369
8177,141420
8178,369
8179,349
818,107330
8180,83927
8181,369
8182,107338
8183,2023
8184,2010
8185,2088
8186,2088
8187,107338
8188,2010
8189,145968
819,253
8190,2088
8191,107335
8192,2088
8193,2063
8194,2088
8195,107335
8196,135985
8197,2000
8198,2088
8199,2022
82,30241
8200,135985
8201,2123
8202,2040
8203,369
8204,137616
8205,137675
8206,30583
8207,141764
8208,83927
8209,1998
821,30568
8210,107338
8211,107335
8212,78588
8213,369
8214,141573
8215,2088
8216,89414
8217,89414
8218,251
8219,2088
822,1938
8220,369
8221,150014
8222,7
8223,2123
8224,30582
8225,107245
8226,107338
8227,30583
8228,107335
8229,2088
823,141484
8230,30583
8231,2088
8232,30583
8233,107335
8234,107338
8235,2077
8236,2088
8237,2088
8238,83927
8239,2088
824,107341
8240,2040
8241,30583
8242,134625
8243,2088
8244,141592
8245,88095
8246,107338
8247,7
8248,2123
8249,2132
825,81919
8250,83157
8251,7
8252,88095
8253,107338
8254,30580
8255,141573
8256,135985
8257,134625
8258,369
8259,2088
826,25676
8260,369
8261,2040
8262,134625
8263,2088
8264,2088
8265,88095
8266,145696
8267,369
8268,2040
8269,2088
827,81919
8270,2023
8271,2010
8272,150014
8273,107335
8274,2023
8275,80740
8276,2022
8277,2132
8278,78914
8279,107338
828,253
8280,369
8281,83927
8282,2132
8283,2000
8284,2088
8285,134625
8286,7
8287,107245
8288,78610
8289,2088
829,81919
8290,150014
8291,369
8292,150157
8293,82276
8294,2022
8295,306
8296,107338
8297,107335
8298,2088
8299,2022
83,15345
830,81919
8300,2088
8301,369
8302,30583
8303,2088
8304,368
8305,107335
8306,107338
8307,30596
8308,349
8309,2088
831,82140
8310,369
8311,84179
8312,2088
8313,2022
8314,30583
8315,107338
8316,2088
8317,82060
8318,369
8319,107338
832,107330
8320,2022
8321,369
8322,369
8323,2022
8324,84179
8325,82276
8326,107245
8327,82276
8328,30583
8329,2040
833,130794
8330,141764
8331,2022
8332,107338
8333,369
8334,2088
8335,2088
8336,30583
8337,369
8338,2123
8339,107338
834,87705
8340,107316
8341,84179
8342,134625
8343,107338
8344,30583
8345,2088
8346,1831
8347,2132
8348,2088
8349,2088
835,131566
8350,369
8351,78914
8352,88095
8353,329
8354,30580
8355,2088
8356,2022
8357,2088
8358,2088
8359,360
8360,369
8361,145968
8362,84179
8363,79781
8364,30529
8365,2123
8366,2088
8367,141573
8368,2132
8369,134625
837,130845
8370,30529
8371,88095
8372,137675
8373,84179
8374,30551
8375,2022
8376,107335
8377,369
8378,369
8379,141764
838,26244
8380,2088
8381,107338
8382,369
8383,107338
8384,2063
8385,88095
8386,88095
8387,329
8388,2011
8389,79781
839,81919
8390,2088
8391,30583
8392,2132
8393,88095
8394,78914
8395,2063
8396,80950
8397,82276
8398,30583
8399,30551
84,84694
840,82140
8400,30583
8401,134625
8402,30583
8403,2088
8404,107338
8405,2088
8406,2109
8407,369
8408,2023
8409,369
841,253
8410,78914
8411,83927
8412,2088
8413,2022
8414,369
8415,2088
8416,369
8417,2132
8418,251
8419,30529
8420,7
8421,30580
8422,2132
8423,2022
8424,145968
8425,2045
8426,369
8427,30583
8428,83927
8429,2088
843,1919
8430,2088
8431,2088
8432,2022
8433,369
8434,30582
8435,7
8436,107335
8437,30596
8438,82272
8439,2040
844,29323
8440,141764
8441,2132
8442,369
8443,130336
8444,129525
8445,107338
8446,2131
8447,369
8448,107338
8449,107338
845,87705
8450,369
8451,84179
8452,129525
8453,369
8454,2088
8455,107338
8456,78914
8457,30583
8458,2000
8459,141573
846,87705
8460,360
8461,107338
8462,2088
8463,88095
8464,134625
8465,2088
8466,2088
8467,107338
8468,2088
8469,2088
847,150108
8470,369
8471,2132
8472,2088
8473,30582
8474,2040
8475,2023
8476,369
8477,369
8478,88095
8479,30583
848,25676
8480,342
8481,78588
8482,2022
8483,2088
8484,30583
8485,2132
8486,2022
8487,134625
8488,2023
8489,7
849,87705
8490,2132
8491,30583
8492,149507
8493,2109
8494,2088
8495,107338
8496,88095
8497,7
8498,141764
8499,141764
85,83592
850,107330
8500,107338
8501,369
8502,141573
8503,107338
8504,134625
8505,141764
8506,30582
8507,141764
8508,2010
8509,107338
851,87705
8510,30583
8511,107335
8512,107335
8513,78914
8514,369
8515,30583
8516,369
8517,30582
8518,2088
8519,30583
852,253
8520,2088
8521,7
8522,84179
8523,30583
8524,369
8525,2022
8526,2040
8527,2088
8528,30582
8529,83927
853,253
8530,360
8531,30582
8532,107245
8533,82063
8534,2088
8535,2063
8536,141573
8537,2000
8538,134625
8539,2022
854,145846
8540,79781
8541,2040
8542,2022
8543,84180
8544,2088
8545,141573
8546,2023
8547,135985
8548,2088
8549,2123
855,87705
8550,2088
8551,107335
8552,30583
8553,2040
8554,83927
8555,251
8556,134625
8557,2023
8558,141573
8559,107335
8560,2132
8561,7
8562,137675
8563,2023
8564,107338
8565,79168
8566,2088
8567,107338
8568,9274
8569,88095
857,80986
8570,134049
8571,107338
8572,88095
8573,2088
8574,2010
8575,83939
8576,344
8577,89414
8578,2040
8579,2132
858,107341
8580,2088
8581,30529
8582,2088
8583,2132
8584,2088
8585,2022
8586,369
8587,2088
8588,78588
8589,2040
859,81919
8590,84179
8591,2040
8592,78914
8593,253
8594,2063
8595,369
8596,2123
8597,2088
8598,107335
8599,369
86,641
860,107330
8600,2088
8601,2088
8602,107335
8603,107245
8604,2000
8605,81157
8606,2088
8607,2088
8608,2010
8609,7
861,145846
8610,2022
8611,2023
8612,369
8613,107335
8614,78586
8615,107338
8616,88095
8617,2123
8618,83927
8619,30416
862,81919
8620,369
8621,2088
8622,2000
8623,107338
8624,150156
8625,251
8626,7
8627,78588
8628,83939
8629,251
863,87705
8630,2040
8631,88095
8632,2022
8633,2022
8634,137675
8635,107335
8636,88095
8637,2088
8638,2043
8639,2022
864,25676
8640,30583
8641,2022
8642,107335
8643,78588
8644,360
8645,80740
8646,107335
8647,7
8648,78586
8649,88095
865,82140
8650,2088
8651,2022
8652,107338
8653,107335
8654,2000
8655,369
8656,107335
8657,78610
8658,88095
8659,30583
866,107330
8660,30596
8661,369
8662,88095
8663,88095
8664,2132
8665,88095
8666,2088
8667,107245
8668,2045
8669,84180
867,253
8670,369
8671,2063
8672,251
8673,88095
8674,2010
8675,2132
8676,107338
8677,342
8678,78586
8679,141764
868,134063
8680,141764
8681,107335
8682,30583
8683,2088
8684,2132
8685,107338
8686,2000
8687,2123
8688,78586
8689,107335
869,253
8690,83939
8691,88095
8692,2000
8693,30477
8694,141592
8695,2010
8696,141592
8697,2088
8698,83939
8699,107245
870,81919
8700,2132
8701,1998
8702,2088
8703,88095
8704,30551
8705,83927
8706,83927
8707,83939
8708,107335
8709,253
871,1975
8710,141764
8711,2010
8712,370
8713,84180
8714,2123
8715,369
8716,2043
8717,2023
8718,2022
8719,2022
872,81002
8720,2088
8721,2088
8722,2132
8723,251
8724,107335
8725,30551
8726,30551
8727,30583
8728,2132
8729,2063
873,1974
8730,78588
8731,2000
8732,134625
8733,369
8734,2022
8735,107338
8736,2023
8737,369
8738,82060
8739,7
874,253
8740,107335
8741,369
8742,145968
8743,128582
8744,129525
8745,30582
8746,2132
8747,369
8748,88095
8749,2088
875,131566
8750,251
8751,2088
8752,141573
8753,83939
8754,107338
8755,107335
8756,30283
8757,30551
8758,30582
8759,2088
876,26623
8760,84179
8761,134625
8762,83927
8763,145968
8764,137675
8765,141592
8766,80557
8767,2063
8768,30582
8769,30582
877,81919
8770,2022
8771,80986
8772,2088
8773,2022
8774,2022
8775,88095
8776,2022
8777,369
8778,107245
8779,141573
878,1956
8780,141764
8781,2040
8782,2010
8783,30583
8784,88095
8785,134625
8786,2022
8787,107335
8788,141764
8789,369
879,82135
8790,129525
8791,30583
8792,368
8793,2040
8794,2022
8795,2022
8796,84179
8797,107335
8798,78610
8799,251
88,80115
880,141592
8800,141764
8801,251
8802,369
8803,2010
8804,2123
8805,2132
8806,84179
8807,251
8808,84179
8809,88095
881,87705
8810,78588
8811,141764
8812,89414
8813,107338
8814,107245
8815,107245
8816,251
8817,253
8818,88095
8819,107335
882,253
8820,2088
8821,2088
8822,80999
8823,2022
8824,2022
8825,141592
8826,369
8827,30583
8828,107335
8829,145696
883,81919
8830,251
8831,2022
8832,30583
8833,141764
8834,30582
8835,134625
8836,141764
8837,107335
8838,141573
8839,88095
884,1919
8840,30596
8841,107335
8842,84179
8843,145968
8844,134625
8845,141592
8846,30551
8847,30551
8848,130017
8849,355
885,82135
8850,146219
8851,146219
8852,87639
8853,85532
8854,86170
8855,146219
8856,89205
8857,135660
8858,87611
8859,82974
886,81919
8860,88239
8861,146333
8862,88239
8864,146343
8865,89205
8866,19118
8867,87639
8868,130071
8869,89959
887,142071
8871,146219
8872,89169
8873,133043
8874,128059
8875,300
8876,129308
8877,88239
8878,87121
8879,130017
888,133283
8880,133242
8881,88014
8882,90968
8883,142024
8884,84526
8885,88030
8886,142503
8887,89581
8888,128059
8889,142163
889,142071
8890,90614
8891,89959
8893,85532
8894,28100
8895,87121
8896,355
8897,133242
8898,141795
89,1341
8900,146263
8901,89205
8903,134349
8904,355
8905,86265
8907,85436
8908,142118
8909,88939
891,142071
8910,129308
8911,146343
8912,87407
8913,135660
8914,300
8917,88342
8919,133242
892,95047
8920,355
8922,146343
8923,146263
8924,300
8925,85374
8926,86275
8927,146343
8928,146251
8929,87254
893,88822
8930,28100
8931,128059
8932,87121
8933,89959
8934,82974
8935,86811
8936,146263
8937,300
8938,88239
8939,19094
894,142071
8940,128059
8941,28064
8942,90968
8943,150447
8944,129288
8945,85374
8948,85374
895,88033
8950,128059
8951,133242
8952,89959
8953,87406
8954,87121
8955,129308
8956,89534
8957,90968
8958,146158
8959,85374
896,90124
8960,355
8962,18632
8963,135660
8964,85374
8965,89959
8966,87639
8967,128059
8968,88496
8969,142024
897,88033
8970,86811
8971,146343
8972,85532
8973,85374
8974,142024
8975,87639
8976,128059
8977,146343
8978,146343
898,142071
8980,146343
8982,87254
8983,146219
8984,89205
8985,132869
8987,87639
8988,89534
8989,355
899,142071
8990,85436
8991,85374
8992,83946
8994,134349
8995,86811
8996,355
8998,130580
8999,89205
9,84694
90,30425
9000,90968
9002,146263
9003,146263
9004,146219
9005,133242
9006,87639
9007,141795
9008,87254
9009,85374
901,90601
9010,86469
9011,129078
9012,142024
9013,19094
9014,90968
9016,130017
9018,87407
9019,89959
902,142071
9020,19268
9021,28100
9022,88239
9023,128059
9024,128059
9027,129522
9028,146219
9029,300
903,85399
9030,89534
9031,89205
9032,89205
9033,87254
9034,18667
9035,130017
9036,142061
9037,88012
9038,95194
9039,146219
904,142071
9040,146333
9041,88939
9042,133242
9043,85289
9044,133242
9045,88239
9046,135660
9047,86469
9048,132869
9049,300
905,90601
9051,300
9052,88883
9053,87639
9054,133242
9055,86798
9056,87639
9058,142024
9059,89581
906,131860
9060,300
9061,87639
9062,19268
9064,355
9065,84526
9066,135660
9068,85095
9069,131094
907,88822
9070,85436
9071,87164
9072,88112
9073,135660
9074,135660
9076,87639
9077,86469
9078,86469
9079,146304
908,90124
9080,28100
9081,133242
9082,85532
9083,88239
9087,87639
9089,88030
909,142071
9090,87164
9092,141998
9094,87639
9095,19268
9097,87639
9098,88883
9099,18738
91,79098
9100,87164
9101,89029
9102,88030
9103,86469
9105,28100
9107,87639
9108,135660
9109,19118
9110,146407
9112,18738
9113,19268
9114,85436
9115,87639
9116,150543
9118,142061
9119,19118
912,131860
9124,86170
9127,19118
9129,135660
913,85399
9130,141998
9133,146676
9134,133242
9135,85289
9136,133043
9137,150369
9139,18517
914,88822
9141,19268
9142,127811
9143,89205
9144,146343
9145,19118
9147,19118
9148,27827
9149,19226
915,88033
9150,150428
9152,19268
9153,89371
9154,135660
9155,87639
9156,85374
9157,355
9159,85090
916,142071
9160,129308
9162,89581
9164,28100
9167,131860
9168,88939
9169,86224
9171,86469
9172,89029
9173,87639
9175,18632
9177,146343
9178,141998
9179,355
918,89778
9180,18632
9182,132869
9183,18738
9184,355
9186,89169
9187,142022
9188,135660
9189,129308
919,142071
9191,28145
9193,84526
9194,133242
9195,141795
9197,142024
9199,87639
92,84128
920,89778
9200,300
9201,300
9202,87639
9204,27827
9206,146343
9207,85699
9208,84526
921,90601
9212,89959
9213,85699
9214,135660
9215,150289
9216,87639
9217,146304
9218,142096
922,142071
9220,141795
9221,127811
9224,355
9225,146158
9229,146343
923,131860
9231,89581
9232,306
9234,135660
9235,135291
9236,355
9237,87639
9239,142096
924,142071
9240,135660
9241,90348
9242,300
9243,87861
9245,300
9248,300
925,146357
9251,87639
9253,135291
9256,87639
9257,87639
926,85399
9263,150543
9265,150446
9266,86402
9267,142096
9268,87401
9269,150446
927,90124
9270,150543
9271,90968
9272,150543
9273,150446
9274,146304
9275,85399
9276,146279
9277,142096
9278,150543
9279,150446
928,142071
9280,135291
9281,150446
9282,150446
9283,150543
9284,150543
9285,86988
9286,150543
9287,150446
9288,90124
9289,89489
929,90601
9290,135291
9291,150543
9292,150446
9293,150446
9295,146304
9296,85399
9297,142219
9298,150446
9299,88091
93,698
930,141977
9300,150446
9301,150543
9302,150543
9303,146304
9304,135291
9305,150446
9306,129792
9307,135291
9308,150543
9309,90124
931,141977
9310,150446
9311,146304
9312,150543
9313,88091
9314,142071
9315,150543
9316,87861
9317,150289
9318,127535
9319,87861
932,208
9320,150543
9321,150446
9322,90124
9323,142071
9324,150543
9325,150543
9326,86988
9327,150543
9328,146304
933,87940
9330,150543
9331,86349
9332,135291
9333,90124
9334,134349
9335,134349
9336,142163
9338,90348
9339,150447
934,211
9340,88700
9341,132752
9342,142024
9343,88342
9344,89371
9346,142163
9347,306
9349,130580
935,141977
9350,136994
9351,129522
9352,306
9354,130580
9355,150447
9356,146333
9357,300
9358,300
936,78945
9360,127811
9361,89371
9362,128059
9363,89371
9364,87582
9365,88496
9366,306
9368,142106
937,146055
9370,87155
9371,87639
9372,87407
9373,87639
9374,85699
9375,128865
9377,135343
9378,146251
9379,85508
938,146055
9380,88700
9381,89371
9382,88239
9383,146263
9384,130580
9385,90578
9386,90968
9387,142106
9388,129522
939,141977
9390,87254
9391,300
9392,300
9393,90614
9394,90578
9395,300
9396,142163
9398,300
94,30265
940,211
9400,80997
9401,88496
9402,306
9403,88496
9405,132448
9406,90614
9407,88342
9408,135660
9409,300
941,208
9410,87254
9411,146333
9413,90968
9414,128059
9415,146263
9416,88496
9417,87407
9418,146263
9419,141894
942,87940
9420,88939
9421,87254
9422,129522
9423,129522
9424,88939
9426,83948
9427,88496
9428,88014
9429,128059
943,78945
9430,90968
9431,85508
9432,128865
9433,142106
9435,135660
9436,130580
9439,132448
944,141820
9440,128059
9441,136994
9442,300
9443,134349
9444,150447
9445,128865
9446,128059
9447,87254
9449,88700
945,141977
9450,87254
9451,87254
9452,87407
9454,146343
9455,87639
9456,146343
9457,300
9459,87639
946,241
9460,129522
9461,89371
9462,142106
9463,134189
9464,88342
9465,85699
9466,142106
9467,146132
9468,150507
9469,87639
947,208
9470,87611
9471,146336
9472,87639
9473,89371
9474,88700
9475,88342
9476,142106
9477,128059
9479,142285
948,141820
9481,146343
9482,89371
9483,84526
9484,300
9485,134349
9488,142024
949,146055
9491,83948
9492,142285
9493,130580
9494,150507
95,84694
950,78945
9507,150507
9508,18890
951,208
9512,150507
9514,27988
9515,150507
9517,141918
952,90124
9527,150507
953,208
9535,130071
954,208
9542,150507
9543,88491
9548,88491
955,208
9557,131628
9559,135506
956,78945
9567,150507
957,141977
9571,150507
9575,87370
958,208
9580,150507
9581,27988
9586,27988
9588,141918
959,87940
9592,131628
96,107230
960,78945
9609,134349
961,208
9610,134349
9611,131545
9612,134349
9613,134349
962,78940
9622,85374
9623,85374
963,208
9638,87407
964,78945
9643,89959
9649,85374
965,86912
9651,85374
9655,85374
9658,90354
9659,89371
966,208
9662,85374
9663,87639
967,86912
9671,87639
9676,89959
9677,89959
9679,87639
968,78945
9680,131191
9681,335
9682,90348
9689,85374
969,87940
9690,85374
9695,89959
9697,89959
970,146055
9700,89959
9703,85374
9707,85374
9709,89959
971,208
9712,85374
972,146055
9728,89959
973,211
9730,85374
9731,90354
9735,89959
974,141977
9740,89959
9748,89959
9749,85374
975,211
9751,85374
9753,89959
9754,85374
9757,89959
9759,85374
976,146055
9762,85374
9764,89959
9769,85374
977,146055
9770,86265
9771,89959
9772,85374
9774,90354
9775,85374
9776,146453
9778,85374
9779,87639
978,78945
9780,86265
9781,89959
9782,85374
9783,85374
9785,87407
9786,131191
9787,131191
9789,85374
979,78945
9791,85374
9793,89959
9794,87407
9795,89959
9796,85690
9797,128552
9798,85374
9799,85374
98,1342
980,141977
9801,90354
9803,85374
9805,89371
9806,85690
9807,85374
9808,89959
981,208
9811,86559
9813,85690
9814,142477
9817,85374
9819,85374
982,78945
9823,85374
9827,131191
9828,85374
983,141820
9830,80997
9831,85374
9833,86559
9834,87407
9836,87121
9838,85690
9840,85690
9842,87407
9843,89371
9844,90348
9845,87407
9848,85374
985,208
9850,86032
9851,87407
9852,87407
9855,85690
9856,85374
9858,87121
9859,85374
986,141977
9861,89371
9862,85374
9865,87407
9869,89959
987,87940
9870,89959
9872,90348
9874,89959
9876,85374
9877,86559
9878,85532
9879,146453
988,146055
9880,85374
9881,87407
9882,85374
9883,84602
9884,87407
9885,146714
9886,88012
9887,90050
9888,87639
9889,88012
989,146055
9890,85690
9891,18832
9892,84951
9893,300
9894,90592
9895,89304
9896,87639
9897,85374
9898,300
9899,87639
99,80115
990,78945
9900,88012
9901,84526
9902,85837
9903,89852
9904,84526
9905,84526
9906,131025
9907,142363
9909,86559
9910,132380
9911,85711
9912,136223
9913,136223
9914,131025
9915,131551
9916,89403
9917,142283
9918,89714
9919,146714
992,87940
9920,89133
9921,150824
9922,136223
9923,90592
9924,89714
9925,89371
9926,85690
9927,18845
9928,136223
9929,85374
993,87940
9930,89714
9931,84945
9932,146714
9933,84945
9935,90917
9936,89371
9937,89503
9938,86832
9939,136223
994,141977
9940,146262
9941,89503
9942,142390
9943,146262
9944,131551
9945,146714
9946,90979
9947,84945
9948,142331
9949,131025
995,78945
9950,142331
9951,142390
9952,146714
9953,88243
9954,136223
9955,132380
9956,142331
9957,89133
9958,142283
9959,85711
996,87940
9960,131551
9961,131551
9962,136223
9963,89881
9964,90592
9965,89503
9966,146507
9967,89714
9968,89133
9969,146714
