parcel,year,cumulative_mbf,npv_total,aboveground_total_live,aboveground_merch_live,belowground_live,standing_dead,forest_down_dead_wood,forest_floor,forest_shrub_herb,total_stand_carbon,total_removed_carbon,carbon_released_from_fire,products,landfill,energy,emissions,merch_carbon_stored,merch_carbon_removed,tcuft,mcuft,rtcuft,rmcuft,bdft,rbdft,nfv_total,total_undiscounted_cost,total_discounted_cost,discounted_revenue,undiscounted_revenue,rx
44,2019,16.67060993,6585.584727,8.777611071,5.17614155,1.77787892,2.405911131,7.780153332,7.781214087,0.521784591,36.16337163,0.70335423,0.226576296,12.70272491,1.931594071,5.815663065,4.822514011,14.63431913,25.27249663,1195.481077,998.4497767,123.5422899,107.2419474,3142.049898,160.4348203,7108.19116,6134.520852,5907.124395,13151.93429,14154.68503,FSC_long
44,2024,16.67060993,6494.855251,10.54937428,6.000526073,2.169667635,2.067536738,6.384075122,7.800580628,0.267862532,34.97918953,0,0,9.995408774,3.115826812,6.571425213,5.589835397,13.11123548,25.27249677,1295.616465,1030.959856,0,0,3365.479668,0,6945.644556,6341.744297,5935.055681,12969.21647,14246.85695,FSC_long
44,2029,16.67060993,6423.769142,12.55549478,6.958220472,2.773636505,1.831747176,5.526498489,7.839309912,0.187385283,35.34457909,0,0,8.372651465,3.799830187,7.002118841,6.097895041,12.17248154,25.27249581,1607.752308,1196.099189,0,0,3881.327502,0,6783.098037,6547.487466,5951.943166,12813.04733,14336.10411,FSC_long
44,2034,16.67060993,6368.068993,15.61013721,8.199134071,3.527056759,1.67165415,4.914390244,7.814130151,0.179961201,37.4563837,0,0,7.335860809,4.217532723,7.256888016,6.462214567,11.55339338,25.27249636,1987.462284,1414.243963,0,0,4435.414336,0,6620.551805,6752.403161,5961.664125,12681.43426,14424.23666,FSC_long
44,2039,16.80348373,6341.62534,19.11287628,9.7295614,4.380884529,1.527837241,4.43360094,7.877723554,0.183287717,40.63484308,0.389193137,0.122746467,6.793619065,4.508017886,7.50608561,6.803189315,11.30163696,25.61091146,2484.690142,1733.52406,63.07712316,54.796896,5200.43792,132.8738024,6520.885297,7009.72932,5982.216533,12609.32563,14646.99377,FSC_long
44,2044,16.80348373,6307.432292,24.15340929,13.21894578,5.448750904,1.426318704,4.150282456,7.921023492,0.18396652,45.8121525,0,0,6.118979443,4.756630451,7.662142438,7.073160731,10.87561003,25.61091364,3077.471583,2251.688776,0,0,5817.310639,0,6358.338682,7225.284447,5986.134655,12522.41006,14764.36994,FSC_long
44,2049,16.98942035,6296.101179,29.17873638,17.87920808,6.408677292,1.604339715,3.940728931,8.005685858,0.185836772,51.54680107,0.343275829,0.103560588,5.785333008,4.949079271,7.818547337,7.347294989,10.73441226,25.90025506,3819.461634,3062.395002,54.01656045,45.40035549,6633.968245,185.9366194,6287.768057,7502.801531,5998.343301,12477.39719,15047.8919,FSC_long
44,2054,17.0355035,6281.051596,34.07709921,22.56079818,7.406356763,1.867760123,3.96200688,8.057147151,0.183649156,57.51421333,0.141590104,0,5.361352051,5.126901531,7.95670366,7.581412975,10.48825348,26.02637068,4453.647115,3800.545238,27.24671609,24.66727359,7473.721442,46.08314909,6169.830568,7731.597866,5999.214542,12422.44973,15223.39595,FSC_long
44,2059,17.38020028,6281.501178,37.70398331,25.85572885,8.118012838,2.255412375,4.249335487,8.161450353,0.181436002,62.69419796,0.86466991,0,5.41011746,5.282568522,8.235174197,7.890065179,10.69268602,26.81792568,5080.391295,4444.049335,137.3626176,125.6460095,8943.571292,344.6967746,6171.828632,8045.605739,6008.147214,12397.00855,15597.47644,FSC_long
44,2064,17.48031083,6272.637653,42.03830753,29.61547899,9.001105111,2.384165967,4.483496263,8.145642511,0.181436002,68.07853461,0.16683653,0,4.973547222,5.474289215,8.390271464,8.131893238,10.44783617,26.97000141,5580.555556,4959.661378,26.35800061,24.01699397,10382.82328,100.1105475,6059.19756,8290.605717,6008.226085,12359.99902,15795.7345,FSC_long
44,2069,17.59552953,6267.071316,45.91167645,32.95983266,9.817645592,2.602246128,4.761719931,8.18126581,0.182656739,73.19530042,0.22361334,0,4.679400994,5.627747683,8.520803877,8.353038517,10.30714846,27.18099095,6134.163003,5517.22582,37.3368882,35.38604933,12879.46131,115.2187107,5968.000409,8533.119872,6007.355949,12329.214,15999.35309,FSC_long
44,2074,18.15254297,6272.142379,48.14015851,35.1406883,10.24215427,2.880842896,5.271573025,8.28267261,0.182388599,77.0108375,1.416256054,0,5.123346572,5.759991365,8.883356798,8.712035915,10.88333795,28.478731,6665.200828,6049.221399,224.765054,205.8995752,16239.77912,557.0134174,6068.540659,8913.643671,6013.564246,12320.7559,16537.31719,FSC_long
44,2079,18.26485711,6268.12228,51.43894722,38.02186932,10.88811097,2.998176328,5.539553021,8.237034266,0.18223622,81.22500582,0.429244522,0,4.777404805,5.973405772,9.119042169,8.988619455,10.7508106,28.85847264,6994.681276,6376.57669,67.66159449,59.78237309,18986.91115,112.3141284,5962.263627,9155.56443,6012.205058,12298.97555,16724.98562,FSC_long
44,2084,18.26485711,6263.267179,54.86761257,41.00083514,11.61167383,3.145315912,5.669592923,8.224666485,0.182097245,85.48034175,0,0,4.28273483,6.149095123,9.232918801,9.193722978,10.43182997,28.85847188,7417.894243,6803.211146,0,0,22480.49952,0,5799.717029,9364.064664,6009.730821,12278.30907,16824.7676,FSC_long
44,2089,38.28014145,6504.243288,14.0852819,10.49315735,2.940378312,3.421629139,5.824758818,9.433405238,0.674506082,47.40023687,35.95709246,6.182972366,26.99573919,6.270379253,15.02533664,14.03034531,33.26611839,62.32180043,7882.333745,7284.063597,5923.552954,5516.888759,26179.3001,20018.55215,15892.67364,15626.20527,6162.754492,12661.23649,33226.06123,FSC_long
44,2094,39.48468691,6514.529073,13.56624014,9.59390218,2.669078499,2.552578556,5.126200901,7.213905289,0.671643907,41.18702052,1.824911474,0.383447587,22.09889997,8.988734855,16.97139479,15.98589083,31.08763483,64.04492045,2089.795509,1904.076603,308.5468418,291.8454936,6858.62299,1204.545455,16437.11473,16201.85002,6168.249256,12668.22937,34402.42779,FSC_long
44,2099,39.5060166,6512.314478,14.62929829,10.15005433,2.89501268,2.036734219,4.472275272,7.120849409,0.405350042,39.18291835,0.19839638,0.039951048,18.12996484,10.74201286,18.10132162,17.25248694,28.87197759,64.22578661,1937.269909,1733.66361,35.35427234,32.24112368,6433.290827,21.32969177,16283.02681,16417.59007,6166.739522,12657.27368,34515.77962,FSC_long
44,2104,39.5060166,6510.486963,15.84657913,10.89643353,3.335042552,1.685243804,4.017643469,7.124535417,0.238039165,38.40417324,0,0,15.58447821,11.80303603,18.72281403,18.11545708,27.38751419,64.22578581,2110.923094,1823.853774,0,0,7190.944835,0,16120.48078,16623.50892,6165.322306,12648.1409,34609.25174,FSC_long
44,2109,39.54805718,6509.240192,18.05456931,11.71331206,3.913563295,1.423794888,3.720358481,7.078315391,0.184155193,39.40366008,0.183418564,0,13.99117709,12.4739071,19.12484318,18.78428066,26.46508434,64.37420823,2398.666255,1981.101552,28.85073915,23.2908484,7933.967616,42.04057745,15978.99503,16838.5627,6164.221343,12640.95262,34725.02546,FSC_long
45,2014,11.07841619,3590.887403,14.92194176,9.564815708,3.273585747,2.431313382,11.18631716,10.18122673,0.437521537,47.967497,17.93544325,5.562216162,11.21681631,0,2.824129718,2.347140546,11.21681631,16.38808669,5054.50597,4422.620248,3065.043226,2799.926473,16578.40156,11111.37702,3924.212852,4188.609323,4148.348133,8157.837089,8565.728741,FSC_long
45,2019,12.73116089,3924.359171,19.44830215,11.40873077,3.855166696,2.31288492,8.975979365,9.565483093,0.381010387,49.58555896,2.276779739,0.430857314,9.917419594,1.279711538,3.924232155,3.387161643,11.19713115,18.50852498,2794.209257,2288.831478,395.9985117,369.2686608,8001.079011,1652.744734,4389.7703,5035.399607,4736.424714,9120.932023,10067.59078,FSC_long
45,2024,13.67767417,4039.89334,24.26430062,15.06223282,4.694871492,2.394078899,7.743325348,9.722988583,0.225192211,53.61724157,1.428731727,0.433132704,8.816594546,2.204997785,4.670887956,4.152023029,11.02159242,19.8445035,3376.384314,2759.072928,236.9485068,221.537629,9190.274517,946.513298,4594.272955,5653.569254,5035.371805,9544.166797,11095.34437,FSC_long
45,2029,14.52227801,4106.639959,30.05141154,19.48489962,5.782820988,2.657014089,7.195730895,9.723678159,0.193629895,59.74807794,1.296190414,0.218117755,8.176547518,2.855964494,5.24209061,4.764440065,11.03251203,21.03904255,4201.755201,3488.978193,218.7565924,201.5675252,11492.08844,844.6038438,4744.136149,6238.812943,5235.399818,9813.075764,12086.57498,FSC_long
45,2034,17.21906487,4373.778191,35.05945265,23.30106645,6.742392968,2.686419808,6.794816583,9.798461821,0.193932992,65.54435241,3.63601567,0.602708905,9.50837502,3.354097942,6.003833107,5.607663752,12.86247293,24.47396961,5269.187449,4499.882114,613.4607532,579.6314104,14797.52485,2696.786844,5521.146015,7443.112835,5607.181793,10438.67183,14356.83179,FSC_long
45,2039,19.91030234,4594.869154,40.8812103,28.10429351,7.891809023,2.851768628,6.363214668,9.827843481,0.202733413,72.47092781,3.805573865,0.77952062,10.76158348,3.95105412,6.828904986,6.53611209,14.71263763,28.07765482,6088.682386,5312.862475,631.7129129,598.0464458,16430.91306,2691.237406,6340.7642,8669.200523,5889.050756,10911.07963,16702.43048,FSC_long
45,2044,22.08026843,4732.622071,46.24256254,33.65521536,9.012356162,3.815478873,6.4260852,9.883039724,0.198269086,80.23333954,3.379695964,0.37594361,11.45051837,4.633031133,7.70288489,7.464384596,16.08354937,31.25081912,6793.981412,6149.944835,561.773417,527.4254214,18767.67674,2169.974164,6990.296063,9689.467243,6049.761497,11164.23133,18660.05451,FSC_long
45,2049,23.15595041,4782.297167,50.81002365,38.48098984,9.892962687,5.092895522,7.034713973,9.910192635,0.189559448,87.89557285,2.696030251,0,11.36557797,5.343324644,8.647360152,8.337210833,16.70890273,33.69347362,7388.299301,6821.607144,438.1372019,396.7200958,23435.01891,1075.681965,7287.752961,10390.03478,6108.163716,11222.44728,19944.33928,FSC_long
45,2054,25.37527953,4870.728218,53.03446526,41.11665288,10.30520914,5.362420072,7.766163718,9.961397422,0.185040648,92.18441454,4.548431808,0.352776941,12.4796231,6.019426091,9.929755355,9.465529817,18.49904911,37.89433441,8094.221309,7551.170948,750.0534507,692.7733038,29314.59608,2219.329133,7972.60952,11528.35266,6208.635427,11361.69027,22056.94297,FSC_long
45,2059,27.16845027,4932.439531,55.80898336,44.09813796,10.78845501,5.197585706,8.585146016,9.868660307,0.185701476,96.2779488,4.002890042,0,12.89748002,6.797497008,11.20530653,10.61504861,19.69497706,41.51533236,8467.993464,7947.255072,660.9321836,597.1582489,33225.70644,1793.170689,8578.344344,12487.40969,6261.718499,11426.05732,23884.15353,FSC_long
45,2064,29.52761752,4997.084095,57.38520217,46.23258011,11.02219968,4.95710363,9.188375955,9.838864124,0.181436002,98.77701521,4.954022858,0,13.93309818,7.576022293,12.63867284,11.92085335,21.50912032,46.06864668,8920.233717,8449.527987,814.7141101,748.2569483,36861.75166,2359.167211,9389.013726,13612.77416,6313.69304,11495.22539,26061.77827,FSC_long
45,2069,31.13849982,5024.685401,61.298998,50.07490087,11.75527328,4.517247867,9.132914331,9.668194113,0.181436002,102.4226875,2.690265858,0,13.52938987,8.423451275,13.63648175,12.98423913,21.95284107,48.57356162,9156.274744,8745.313101,437.6628434,407.5800466,39276.06953,1610.882308,9836.68742,14544.92434,6338.145539,11503.58257,27651.69474,FSC_long
45,2074,32.78098152,5050.861455,65.19923392,53.9262505,12.46011623,4.289755047,8.990881406,9.629234657,0.181436002,106.3024624,2.556053803,0,13.38120108,9.14476847,14.48680611,13.97002688,22.52596949,50.98280207,9748.92162,9368.44621,420.2270845,396.2326496,42332.31228,1642.481671,10371.45463,15430.02518,6352.649942,11506.50841,29273.59852,FSC_long
45,2079,33.2910671,5052.949578,70.41279217,58.75094463,13.40865061,4.21676791,8.658784603,9.565220134,0.181560014,111.4243249,1.150242902,0,12.40564011,9.799500337,15.10169045,14.72313693,22.20514054,52.02996784,10319.49586,9941.739913,182.9853593,166.5325169,45483.00922,510.0855793,10425.43741,15915.80529,6345.633189,11469.23101,30004.74667,FSC_long
45,2084,33.68475508,5053.193527,75.40875598,63.56490914,14.29942775,4.173635885,8.457232831,9.556923062,0.181560014,116.6022856,1.101436371,0,11.63533281,10.32449668,15.64962099,15.39857857,21.95982974,53.00802847,11099.45025,10732.99638,174.0504093,154.4768337,49997.23119,393.6880157,10433.45892,16368.87975,6337.839456,11434.42421,30652.09571,FSC_long
45,2089,66.41608517,5369.853467,31.73373042,26.88953741,5.918958178,4.177897847,7.926622912,10.1778325,0.740640345,74.04211682,43.55195317,5.339158865,41.47455422,10.77271475,21.37348906,21.60435314,52.24726871,95.22511069,11867.13338,11495.78785,7205.566247,6988.56471,54513.3888,32752.52517,23814.00622,26604.10428,6582.188076,11972.23405,54433.07207,FSC_long
45,2094,68.79748373,5382.405946,31.78841137,26.19700365,5.772031589,3.731534538,7.02377857,8.753801649,0.761976796,69.28115943,2.973690631,0.301444626,36.24927093,14.31596095,23.40436993,24.13899355,50.56523179,98.10859482,5031.528262,4871.839163,503.3373831,488.3794933,23576.20382,2381.398534,24497.55383,27668.44757,6588.319566,11971.6066,56335.91142,FSC_long
45,2099,70.75260988,5392.18586,30.6560459,25.36251783,5.679904719,3.462989602,6.388152729,8.779471653,0.426201799,65.38551524,2.906373328,0.298839015,32.91000055,16.84226319,24.97113121,26.1843343,49.75226381,100.9077297,4936.44155,4711.284434,466.3521532,449.1821432,22980.11302,1955.126201,25170.12409,28578.76582,6590.198753,11967.3204,58065.756,FSC_long
45,2104,72.12250798,5396.113929,32.75353988,25.46854587,6.252961098,3.197810385,5.922576034,8.59622151,0.244171733,65.43377689,1.689673191,0.158277188,30.01033644,18.73305551,26.04511699,27.75543564,48.74339166,102.5439444,4992.626282,4554.494111,286.7703756,277.7974407,22488.66098,1369.898098,25514.46013,29238.53572,6588.203242,11956.15466,59209.39859,FSC_long
45,2109,75.37071646,5405.050368,36.07071579,28.08079552,6.949276941,3.020613472,5.519918098,8.610529419,0.255636107,68.13580354,3.988748837,0.410242984,29.65731801,20.16885991,27.17481579,29.40306543,49.82617801,106.4040589,5738.814411,5309.453214,668.8893455,647.530705,22506.35155,3248.208513,26522.30549,30514.75227,6592.337336,11958.50343,61625.44873,FSC_long
46,2014,12.5457848,5442.259069,14.53376292,9.239292001,3.60904395,1.996537843,19.34460545,10.14912529,0.439098402,56.02613421,18.09127853,4.401797038,12.46510338,0,2.408930357,2.348155702,12.46510338,17.2221894,4624.110617,4210.863766,2869.973166,2731.45276,17320.71874,12584.41938,5879.44729,4024.094946,3989.691097,9431.950206,9903.542306,FSC_long
46,2019,14.3314236,5937.575448,17.57805651,10.89747938,4.07911436,2.03420418,14.93656449,9.725917553,0.464098858,54.5811817,3.064418805,1.852863603,11.81182283,1.324478032,3.509061351,3.484535315,13.13630097,20.12989741,2530.384837,2213.939435,488.409199,463.2233554,7923.175571,1792.131992,6559.083718,4758.490417,4549.546251,10487.12171,11317.5742,FSC_long
46,2024,15.38572663,6123.003169,21.44041906,13.92908626,4.993016464,2.057399638,12.69941999,9.748327647,0.294696376,56.45810338,1.857271213,0.679537583,10.81020036,2.377554833,4.298714158,4.344372407,13.1877554,21.83084198,2867.5605,2517.92422,293.68565,267.8353651,9083.069841,1054.303026,6883.358596,5264.657529,4849.661107,10972.66427,12148.01621,FSC_long
46,2029,18.28719666,6674.287397,21.92897634,14.12556403,5.116685499,2.333646169,10.57741655,9.816809849,0.260165151,55.77829646,4.803068052,1.700451563,12.41664303,3.167798361,5.314482004,5.466104095,15.58444141,26.36502741,3466.580805,3023.609077,767.565498,723.3638493,11290.89807,2935.945171,8119.352539,6329.117298,5352.241382,12026.52885,14448.46992,FSC_long
46,2034,22.17946594,7225.202554,21.62704968,12.9559666,4.928824686,2.523010825,9.010893246,9.684588767,0.299437555,54.62259016,6.008535363,1.771776242,14.70668161,4.028747365,6.515499875,6.805260449,18.73542891,32.05618898,3635.323534,3047.336721,988.4834111,935.4986998,11560.08801,3892.269295,9699.96426,7667.95428,5849.242134,13074.44468,17367.91863,FSC_long
46,2039,27.25794778,7792.216552,20.06748309,11.66092679,4.443243916,2.613122569,7.593245613,9.616751842,0.320586382,52.22583175,7.681310717,2.040014837,17.87684188,5.04427656,7.963329818,8.452146489,22.92111835,39.33659458,3671.071649,3085.504067,1242.048301,1176.471866,10305.12083,5078.481862,11781.91007,9423.685067,6361.540965,14153.7575,21205.59523,FSC_long
46,2044,27.62773825,7790.660596,26.65008204,17.45209956,5.819221082,2.632221108,7.116042089,9.260209748,0.26037205,58.18177117,0.670396705,0.120342408,15.65626143,6.287274434,8.654650542,9.343392292,21.94353588,39.94157867,3397.635616,2944.050901,106.8381314,96.37887981,7506.41014,369.7904579,11772.6955,9720.005985,6426.364142,14217.02472,21492.70158,FSC_long
46,2049,27.73311922,7768.946803,33.47231368,22.80683537,7.354548855,3.130697718,6.854334908,9.316426579,0.208663165,65.84634101,0.273617528,0,13.8470639,7.173330211,9.141216071,10.01782433,21.02039404,40.17943428,4271.135348,3761.628755,45.24946978,39.3894104,10103.55816,105.3809638,11640.54469,9926.09303,6460.844472,14229.7913,21566.63782,FSC_long
46,2054,28.63348214,7803.976037,37.63977203,26.59395409,8.288084539,3.644477128,7.350287001,9.512137687,0.193191752,72.12327197,2.681465066,0,13.86472846,7.81398217,10.04548802,10.87988016,21.67871078,42.60407868,5274.791306,4735.260904,423.6011656,383.0536857,15529.95439,900.3629087,11904.81637,10366.69316,6521.171983,14325.14796,22271.50962,FSC_long
46,2059,30.67203384,7883.404356,39.95244814,29.01650298,8.689745857,3.6653025,8.272343083,9.629618853,0.192833454,76.40800783,4.585431709,0,14.84911637,8.487393656,11.33187389,12.0306548,23.33650999,46.69903861,5979.863231,5415.178891,733.9566051,655.9992992,20287.26201,2038.551758,12678.14877,11179.51483,6609.868465,14493.27283,23857.6636,FSC_long
46,2064,31.72908501,7904.138604,45.0673633,33.58854491,9.75822729,3.513682824,8.385462903,9.435082991,0.19396483,81.97674059,2.140865894,0,14.08843245,9.289165652,12.28420919,12.99058868,23.37759806,48.65239561,6335.24722,5825.001992,347.6498349,317.5691865,22935.85731,1057.051159,12937.51399,11707.3012,6654.508103,14558.64667,24644.81517,FSC_long
46,2069,32.98745371,7929.065926,50.00038879,38.2874861,10.77243751,3.603420467,8.408676518,9.422998975,0.195729547,87.72171115,2.093054497,0,13.66282567,9.97168036,13.05814372,13.8889327,23.6345059,50.58158216,7051.183262,6587.773694,336.3718717,310.2430703,26757.80193,1258.783634,13332.2955,12274.80303,6692.198716,14621.26462,25607.09851,FSC_long
46,2074,35.47681944,7975.47396,50.70136525,39.7721054,10.84435462,3.882625093,9.022935585,9.586882304,0.210951347,90.16836998,4.964463527,0,15.17767651,10.56943434,14.31059287,15.11706503,25.74711067,55.17476833,7707.079413,7271.547314,798.4146027,738.9007617,30493.09295,2496.723567,14274.07926,13240.42537,6743.041577,14718.51552,27514.50464,FSC_long
46,2079,36.50802161,7986.103026,53.48813834,42.83024321,11.37987988,3.83093174,9.107023268,9.417127482,0.209170552,93.16540251,2.703761255,0,14.75658728,11.3473002,15.36816801,16.16220659,26.10388749,57.63426196,7811.409476,7440.293289,431.5368202,392.514302,32597.79736,1032.761208,14549.73851,13764.64907,6764.365797,14750.46883,28314.38759,FSC_long
46,2084,37.18211181,7990.361909,57.00042137,46.40288234,12.02416342,3.630195485,9.016044181,9.325543858,0.207871231,96.56170378,1.925651909,0,13.96411859,12.06143327,16.26994472,17.1006579,26.02555171,59.39615455,8260.240839,7927.216218,308.2467772,281.801007,36255.68901,674.0901647,14688.70007,14157.11961,6776.741443,14767.10336,28845.8197,FSC_long
46,2089,56.97400849,8188.788477,31.83773294,25.96684417,6.798404561,3.35637961,8.513650556,9.740283193,0.567670489,71.65367165,26.52605294,3.535631368,30.93978378,12.67094776,20.15498133,21.21546061,43.61073135,84.98117364,8817.286244,8498.502204,4371.584936,4217.122826,40211.33595,19806.28176,23046.69258,20113.79543,6929.389614,15118.17807,43160.48795,FSC_long
46,2094,62.50509951,8231.839705,27.06262541,21.64707736,5.683630403,2.835788583,7.519892179,8.81598598,0.666422902,63.1805236,7.49829561,1.024003652,31.15579736,15.03478591,22.28492123,23.77083513,46.19058341,92.24634038,4945.81104,4769.591742,1219.969312,1181.866072,22819.842,5531.261402,25354.65921,21884.19999,6964.709159,15196.54885,47238.85914,FSC_long
46,2099,64.56833133,8240.825904,27.09192633,21.58447162,5.828477703,2.385541825,6.572935555,8.613203374,0.483055693,60.08222503,2.664591253,0.379774838,28.51073937,17.1177386,23.61541879,25.56695491,45.62847778,94.81085137,4193.346016,4005.442229,445.0547185,428.4734153,19403.94185,2063.231728,25973.51499,22683.31796,6977.073097,15217.89899,48656.8329,FSC_long
46,2104,70.39141101,8266.861348,23.22775259,17.5908755,4.991803518,2.040980127,5.89800008,8.553514374,0.388526774,54.18897988,6.533950619,1.009667025,29.6954977,18.69108024,25.1322762,27.60234276,48.38657828,101.1211973,4270.614684,3964.30677,1141.510982,1102.77954,19279.73851,5823.079708,28253.29856,24558.36796,7000.053671,15266.91501,52811.66648,FSC_long
46,2109,76.09853904,8288.577174,19.91264767,14.23831994,4.183006329,1.798563856,5.249998051,8.429013546,0.424374855,49.2711919,7.629607792,1.140104128,31.67975783,20.2603676,26.7739845,29.79539625,51.94012556,108.5095066,3842.456061,3506.800767,1243.037124,1203.343452,14940.03969,5715.210335,30674.22874,26409.82722,7017.828311,15306.40549,57084.05596,FSC_long
47,2014,22.06321123,8287.540604,6.873630668,3.514266219,1.586064448,4.668628129,10.28914147,11.20300871,0.363973617,46.09739111,35.50569494,9.622127522,21.8906471,0,5.680172836,4.565521024,21.8906471,32.13634159,6988.656036,6139.963216,6111.82586,5531.913567,23942.53006,22073.75274,9025.775158,7472.792379,7429.266065,15819.65811,16610.63896,FSC_long
47,2019,22.06321123,8163.823456,9.185869135,4.559986581,1.981861476,3.590871394,8.521960085,9.417097092,0.362793828,42.05335843,0,0,16.26342078,2.523052887,7.277366524,6.072500443,18.78647378,32.13634146,1103.238831,790.8188319,0,0,2674.086063,0,8852.104966,7654.543511,7541.306057,15791.15727,16626.6397,FSC_long
47,2024,22.35007473,8134.509898,10.98958547,5.217282225,2.331789341,2.880166518,7.123849209,9.449811489,0.241739734,40.42494897,0.480158744,0.26701561,13.15360641,4.000456164,8.298397536,7.11473038,17.15406267,32.56719085,1405.144671,983.2295837,76.44256299,68.54621676,3370.845341,286.8635075,8798.563366,7935.957128,7688.77208,15893.0704,16859.5589,FSC_long
47,2029,22.92312968,8147.144303,12.20594788,5.854473295,2.664721138,2.561678016,6.215432224,9.499095764,0.193254925,39.56794039,0.726325117,0.15982469,11.52029341,4.885152471,8.939537833,7.876403247,16.40544599,33.22138786,1675.486622,1142.743044,132.5264066,119.4772101,3774.104599,573.0549505,8825.875681,8280.881022,7834.217598,16037.34629,17236.15792,FSC_long
47,2034,24.83764202,8296.219559,11.93897372,5.348220327,2.557039357,2.234501382,5.694792758,9.531630846,0.192391949,37.91619381,2.375802347,0.485396474,11.6551418,5.476005373,9.562807288,8.678385528,17.13114726,35.37234034,1951.521762,1310.87181,426.6162509,386.4206157,3770.759689,1914.51235,9262.034018,9075.981102,8116.917935,16457.98561,18472.42545,FSC_long
47,2039,25.0717672,8276.177389,14.0990706,6.186237231,3.019870793,1.879276081,5.016267276,9.312276167,0.193775633,38.34976408,0.709849845,0.228793293,10.65790733,6.048808404,10.00732624,9.262582325,16.70671574,35.97662398,1913.350088,1176.519872,115.2028277,98.08474785,2209.655871,234.1251901,9186.514695,9341.247764,8181.970006,16493.67406,18666.73486,FSC_long
47,2044,25.0717672,8239.645177,17.68114006,8.108591019,3.750678038,1.543952294,4.608406985,9.278911831,0.182126771,40.9350647,0,0,9.488409979,6.510628738,10.27261475,9.70497198,15.99903889,35.9766257,2262.623526,1408.723398,0,0,2352.341293,0,9012.844325,9521.800797,8213.211397,16481.0983,18679.89495,FSC_long
47,2049,25.0717672,8211.015775,21.47013024,10.79194219,4.512903917,1.588768702,4.204688604,9.315112823,0.175275597,44.44700832,0,0,8.584276502,6.849944259,10.46709724,10.07530813,15.4342209,35.97662657,2769.333731,1866.773047,0,0,2872.078131,0,8839.174932,9700.66336,8237.111053,16469.92577,18689.05104,FSC_long
47,2054,25.0717672,8188.586944,25.73134719,14.3347747,5.310416611,1.601850341,3.98957684,9.346487165,0.175275597,48.77096717,0,0,7.85983392,7.113353023,10.61346527,10.38997394,14.97318672,35.97662626,3349.171551,2458.824052,0,0,3507.414821,0,8665.504917,9880.172839,8255.774263,16461.03693,18699.73926,FSC_long
47,2059,25.0717672,8171.014187,30.07882129,18.26240272,6.126319563,1.60487071,3.897589436,9.379690236,0.175275597,53.43230611,0,0,7.255505339,7.32831345,10.72841182,10.66439576,14.58381887,35.97662676,3942.138219,3106.215075,0,0,4439.513542,0,8491.835561,10059.96299,8270.289159,16453.82983,18711.09427,FSC_long
47,2064,25.0717672,8157.243942,34.51058188,22.32682739,6.950659974,1.624539076,3.893226229,9.413700364,0.176673783,58.38833522,0,0,6.732873644,7.510505855,10.82065217,10.91259411,14.24337934,35.97662624,4558.371912,3778.495952,0,0,5763.078912,0,8318.167973,10238.88684,8281.472679,16447.75215,18720.3994,FSC_long
47,2069,25.0717672,8146.458636,39.01582768,26.2939847,7.771437899,1.691027375,3.929560778,9.446112637,0.180868339,63.58097913,0,0,6.275939253,7.670784804,10.89216918,11.13773322,13.94672402,35.97662663,5192.66553,4436.871933,0,0,7373.457153,0,8144.498599,10416.9974,8290.101415,16442.69714,18727.77248,FSC_long
47,2074,25.20285512,8141.256074,42.67126157,29.46865186,8.487384418,1.799614728,4.067802804,9.492556325,0.180868339,68.12272674,0.292417354,0,6.049773014,7.811025589,11.00570726,11.38135968,13.86079848,36.24786596,5759.452016,5010.418478,45.88796186,42.55887551,9624.835107,131.0879125,8036.501243,10635.93574,8299.003813,16444.21341,18844.60386,FSC_long
47,2079,25.20285512,8134.630475,46.67163894,33.05869377,9.254705574,1.929359734,4.172294932,9.497671602,0.180868339,72.96666392,0,0,5.635700009,7.963894849,11.06776278,11.5805075,13.59959492,36.24786566,6288.155933,5562.601537,0,0,11881.57511,0,7862.83188,10815.63541,8304.275053,16441.04132,18855.74372,FSC_long
47,2084,25.20285512,8129.442657,50.38929056,36.36935226,9.989968821,2.078103208,4.2921189,9.518018782,0.180868339,77.59609393,0,0,5.28027805,8.092388206,11.11193228,11.76326589,13.37266629,36.24786457,6823.058485,6111.370597,0,0,14213.20858,0,7689.162487,10994.12236,8308.319103,16438.36954,18864.00869,FSC_long
47,2089,38.94972718,8257.682235,10.23268839,7.189190771,2.086376296,2.134049785,4.718134202,10.84495225,0.681583885,40.37580197,35.60444716,5.823420748,25.10043655,8.207026611,18.77644356,16.5325712,33.3074632,68.61647783,7347.459702,6641.330237,5985.234433,5440.638075,16625.16,13746.87239,13110.63715,15762.33088,8428.947686,16685.99867,29056.68763,FSC_long
47,2094,38.94972718,8254.495113,12.1316738,8.21568722,2.337558199,1.592405573,3.999005705,8.309666016,0.651338393,36.82399281,0,0,17.85963293,10.97403016,21.20984691,18.57296746,28.83366291,68.61647636,1527.853931,1368.526324,0,0,3211.364884,0,12936.96856,15940.99267,8431.399147,16684.28627,29065.55021,FSC_long
