"standid","parcelid","acres","core","fl","fm","fs","nl","nm","ns","sm","ss","wa_inner","wa_outer","fsc","parcelacres","fsccore","baucore","nonrip_fsc","nonrip_bau","baurip_nc","state"
"10720",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10721",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10722",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10723",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10724",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10725",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10726",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10727",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10728",44,"5","0.09","0.09","0","0","0","0","0","0","0","0","0","1.63","647","1.72","0.09","3.28","4.83","0.17","OR"
"10729",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.47","4.47","0","OR"
"10730",44,"5","0.5","0.35","0","0","0","0","0","0","0","0","0","3.67","647","4.17","0.5","0.83","4.15","0.85","OR"
"10731",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10732",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.51","4.51","0","OR"
"10733",44,"3.1","0.1","0.05","0","0","0","0","0","0","0","0","0","0.97","647","1.08","0.1","2.01","2.93","0.16","OR"
"10734",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10735",44,"5","0","0","0","0","0","0","0","0","0","0","0","0.96","647","0.96","0","4.04","5","0","OR"
"10736",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10737",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10738",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.99","4.99","0","OR"
"10739",44,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.94","4.94","0","OR"
"10740",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.48","4.48","0","OR"
"10741",44,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.58","1.58","0","OR"
"10742",44,"5","0.27","0.16","0","0","0","0","0","0","0","0","0","2.14","647","2.41","0.27","2.59","4.57","0.43","OR"
"10743",44,"5","0.25","0.25","0","0","0","0","0","0","0","0","0","2.13","647","2.39","0.25","2.61","4.5","0.5","OR"
"10744",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10745",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10746",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10747",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10748",44,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.6","1.6","0","OR"
"10749",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10750",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10751",44,"5","0","0","0","0","0","0","0","0","0","0","0","0.05","647","0.05","0","4.95","5","0","OR"
"10752",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10753",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.49","4.49","0","OR"
"10754",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10755",44,"1.4","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.43","1.43","0","OR"
"10756",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10757",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10758",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10759",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10760",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10761",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10762",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10763",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10764",44,"5","0.39","0.25","0","0","0","0","0","0","0","0","0","2.52","647","2.91","0.39","2.09","4.36","0.64","OR"
"10765",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10766",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10767",44,"5","0.23","0.23","0","0","0","0","0","0","0","0","0","2.02","647","2.25","0.23","2.75","4.54","0.46","OR"
"10768",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10769",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10770",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10771",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10772",44,"5","0.47","0.04","0","0","0","0","0","0","0","0","0","2.84","647","3.31","0.47","1.69","4.49","0.51","OR"
"10773",44,"5","0","0","0","0","0","0","0","0","0","0","0","1.34","647","1.34","0","3.66","5","0","OR"
"10774",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10775",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10776",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.97","4.97","0","OR"
"10777",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10778",44,"3","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","3.04","3.04","0","OR"
"10779",44,"2.4","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","2.37","2.37","0","OR"
"10780",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10781",44,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.62","1.62","0","OR"
"10782",44,"5","0","0","0","0","0","0","0","0","0","0","0","1.14","647","1.14","0","3.86","5","0","OR"
"10783",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10784",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10785",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10786",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10787",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10788",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10789",44,"2.4","0.12","0.12","0","0","0","0","0","0","0","0","0","1.16","647","1.29","0.12","1.1","2.14","0.25","OR"
"10790",44,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.59","1.59","0","OR"
"10791",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.5","4.5","0","OR"
"10792",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10793",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10794",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10795",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10796",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10797",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10798",44,"1.4","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.38","1.38","0","OR"
"10799",44,"5","0.18","0.18","0","0","0","0","0","0","0","0","0","1.99","647","2.17","0.18","2.83","4.64","0.36","OR"
"10800",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10801",44,"2.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","2.47","2.47","0","OR"
"10802",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10803",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10804",44,"5","0.18","0.18","0","0","0","0","0","0","0","0","0","1.88","647","2.05","0.18","2.95","4.65","0.35","OR"
"10805",44,"2.4","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","2.45","2.45","0","OR"
"10806",44,"5","0.46","0.18","0","0","0","0","0","0","0","0","0","3.07","647","3.53","0.46","1.47","4.36","0.64","OR"
"10807",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10808",44,"5","0.41","0.41","0","0","0","0","0","0","0","0","0","2.82","647","3.23","0.41","1.77","4.18","0.82","OR"
"10809",44,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.55","4.55","0","OR"
"10810",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10811",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.49","4.49","0","OR"
"10812",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10813",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10814",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10815",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10816",44,"2.2","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","2.15","2.15","0","OR"
"10817",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.47","4.47","0","OR"
"10818",44,"5","0","0","0","0","0","0","0","0","0","0","0","1.14","647","1.14","0","3.86","5","0","OR"
"10819",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10820",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10821",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10822",44,"2.4","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","2.42","2.42","0","OR"
"10823",44,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.54","1.54","0","OR"
"10824",44,"3.1","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","3.15","3.15","0","OR"
"10825",44,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.49","1.49","0","OR"
"10826",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10827",44,"5","0.43","0.14","0","0","0","0","0","0","0","0","0","2.91","647","3.33","0.43","1.67","4.43","0.57","OR"
"10828",44,"5","0.01","0","0","0","0","0","0","0","0","0","0","1.43","647","1.44","0.01","3.56","4.99","0.01","OR"
"10829",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.51","4.51","0","OR"
"10830",44,"5","0.22","0.22","0","0","0","0","0","0","0","0","0","2.18","647","2.39","0.22","2.61","4.56","0.43","OR"
"10831",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10832",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10833",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10834",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10835",44,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.53","4.53","0","OR"
"10836",44,"3.2","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","3.21","3.21","0","OR"
"10837",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10838",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10839",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10840",44,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.63","1.63","0","OR"
"10841",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10842",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10843",44,"5","0.25","0.17","0","0","0","0","0","0","0","0","0","2.29","647","2.54","0.25","2.41","4.54","0.42","OR"
"10844",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10845",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10846",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10847",44,"5","0.48","0.28","0","0","0","0","0","0","0","0","0","2.82","647","3.3","0.48","1.7","4.25","0.75","OR"
"10848",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10849",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10850",44,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.92","4.92","0","OR"
"10851",44,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","2.93","2.93","0","OR"
"10852",44,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","1.6","1.6","0","OR"
"10853",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","4.98","4.98","0","OR"
"10854",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10855",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10856",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10857",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10858",44,"3","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","2.98","2.98","0","OR"
"10859",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10860",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10861",44,"5","0","0","0","0","0","0","0","0","0","0","0","0","647","0","0","5","5","0","OR"
"10862",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10863",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10864",47,"2.1","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","2.1","2.1","0","OR"
"10865",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10866",47,"2.5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","2.47","2.47","0","OR"
"10867",47,"1.8","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","1.81","1.81","0","OR"
"10868",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10869",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10870",47,"1.8","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","1.82","1.82","0","OR"
"10871",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10872",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10873",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10874",47,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.51","4.51","0","OR"
"10875",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10876",47,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.69","4.69","0","OR"
"10877",47,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.93","4.93","0","OR"
"10878",47,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","3.32","3.32","0","OR"
"10879",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10880",47,"3.1","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","3.09","3.09","0","OR"
"10881",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10882",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10883",47,"1.1","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","1.06","1.06","0","OR"
"10884",47,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.66","4.66","0","OR"
"10885",47,"2.8","0.19","0","0","0","0","0","0","0","0","0","0","1.66","273","1.85","0.19","0.96","2.62","0.19","OR"
"10886",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.99","4.99","0","OR"
"10887",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10888",47,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.66","4.66","0","OR"
"10889",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10890",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10891",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10892",47,"1.2","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","1.2","1.2","0","OR"
"10893",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10894",47,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","3.26","3.26","0","OR"
"10895",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10896",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10897",47,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","1.59","1.59","0","OR"
"10898",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10899",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10900",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10901",47,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.58","4.58","0","OR"
"10902",47,"4.3","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.26","4.26","0","OR"
"10903",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10904",47,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.66","4.66","0","OR"
"10905",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10906",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10907",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10908",47,"2","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","2.03","2.03","0","OR"
"10909",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10910",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10911",47,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","1.54","1.54","0","OR"
"10912",47,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","1.57","1.57","0","OR"
"10913",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10914",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10915",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10916",47,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","4.86","4.86","0","OR"
"10917",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10918",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10919",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10920",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10921",47,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","3.29","3.29","0","OR"
"10922",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10923",47,"5","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","5","5","0","OR"
"10924",47,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","273","0","0","3.35","3.35","0","OR"
"1",1,"3.9","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","3.86","3.86","0","OR"
"2",1,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","2.87","2.87","0","OR"
"3",1,"2.5","0","0","0","0","0","0","0","0","0","0","0","0.34","592","0.34","0","2.21","2.55","0","OR"
"4",1,"5","0.58","0","0","0","0.08","0","0","0.38","0.12","0","0","3.56","592","4.14","0.58","0.85","3.84","1.16","OR"
"5",1,"5","0.07","0","0","0","0.07","0","0","0","0","0","0","0.07","592","0.13","0.07","4.86","4.86","0.13","OR"
"6",1,"2.5","0","0","0","0","0","0","0","0","0","0","0","0.08","592","0.08","0","2.37","2.45","0","OR"
"7",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.13","592","0.13","0","4.87","5","0","OR"
"8",1,"5","0.46","0","0","0","0","0","0","0.46","0","0","0","3.89","592","4.35","0.46","0.65","4.08","0.92","OR"
"9",1,"5","0.47","0","0","0","0.47","0","0","0","0","0","0","0.53","592","0.99","0.47","4","4.06","0.93","OR"
"10",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.18","592","0.18","0","4.82","5","0","OR"
"11",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"12",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"13",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"14",1,"5","0.37","0","0","0","0.37","0","0","0","0","0","0","0.37","592","0.73","0.37","4.27","4.27","0.73","OR"
"15",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"16",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"17",1,"5","0.2","0","0","0","0","0","0","0","0.2","0","0","2.07","592","2.28","0.2","2.72","4.59","0.41","OR"
"18",1,"0.2","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.22","0.22","0","OR"
"19",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"20",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"21",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"22",1,"2.3","0.22","0","0","0","0","0","0","0.22","0","0","0","1.4","592","1.61","0.22","0.67","1.85","0.44","OR"
"23",1,"5","0.04","0","0","0","0.04","0","0","0","0","0","0","0.04","592","0.07","0.04","4.92","4.92","0.07","OR"
"24",1,"5","0","0","0","0","0","0","0","0","0","0","0","1.04","592","1.04","0","3.95","5","0","OR"
"25",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"26",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.96","4.96","0","OR"
"27",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"28",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"29",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"30",1,"4.4","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.37","4.37","0","OR"
"31",1,"5","0.67","0","0","0.05","0","0","0","0","0.44","0","0","3.95","592","4.61","0.67","0.38","3.84","1.15","OR"
"32",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"33",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"34",1,"5","0.5","0","0","0","0","0","0","0.5","0","0","0","3.79","592","4.29","0.5","0.71","4","1","OR"
"35",1,"0.5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.46","0.46","0","OR"
"36",1,"5","0.47","0","0","0","0.32","0","0","0","0","0","0","0.32","592","0.79","0.47","4.21","4.21","0.79","OR"
"37",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"38",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.02","592","0.02","0","4.98","5","0","OR"
"39",1,"5","0.71","0","0","0","0.12","0","0","0","0","0","0","0.12","592","0.83","0.71","4.17","4.17","0.83","OR"
"40",1,"5","0.15","0","0","0","0.15","0","0","0","0","0","0","0.15","592","0.3","0.15","4.69","4.69","0.3","OR"
"41",1,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.87","4.87","0","OR"
"42",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"43",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"44",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"45",1,"4.9","0.24","0","0","0","0.24","0","0","0","0","0","0","0.24","592","0.49","0.24","4.4","4.4","0.49","OR"
"46",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"47",1,"2.1","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","2.11","2.11","0","OR"
"48",1,"2.6","0","0","0","0","0","0","0","0","0","0","0","0.06","592","0.06","0","2.51","2.57","0","OR"
"49",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.11","592","0.11","0","4.89","5","0","OR"
"50",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"51",1,"0.5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.53","0.53","0","OR"
"52",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"53",1,"5","0.47","0","0","0","0","0","0","0.47","0","0","0","3.89","592","4.36","0.47","0.64","4.06","0.94","OR"
"54",1,"3.4","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","3.42","3.42","0","OR"
"55",1,"3","0.23","0","0","0","0","0","0","0.2","0.03","0","0","1.87","592","2.1","0.23","0.89","2.53","0.46","OR"
"56",1,"4.3","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.28","4.28","0","OR"
"57",1,"5","0.46","0","0","0","0","0","0","0.46","0","0","0","3.88","592","4.34","0.46","0.66","4.08","0.92","OR"
