parcel,year,cumulative_mbf,aboveground_total_live,aboveground_merch_live,belowground_live,standing_dead,forest_down_dead_wood,forest_floor,forest_shrub_herb,total_stand_carbon,total_removed_carbon,products,landfill,energy,emissions,merch_carbon_removed,tcuft,mcuft,rcuft,rmcuft,bdft,rbdft,npv_adj,nfv_adj,undiscounted_cost_adj,discounted_cost_adj,undiscounted_revenue_adj,discounted_revenue_adj,rx
33,2044,0,1455.50358662236,1122.46374565478,327.503675192896,112.161805022393,259.198081771041,200.408889055929,4.0309599628672,2389.55467160134,0,0,0,0,0,0,188945.350637566,177909.88538786,0,0,682508.023882062,0,0,0,0,0,0,0,GO
33,2049,0,1678.61948196812,1327.55678768838,371.249196520964,150.042926594056,263.56647000464,202.447861515648,4.02987306382507,2709.67033695023,0,0,0,0,0,0,220348.414945531,210227.455545178,0,0,876978.106067642,0,0,0,0,0,0,0,GO
33,2054,0,1871.29465650322,1497.31865092184,409.799699540779,187.654821968378,274.134706435504,204.008606886049,4.02887492801994,3000.06671070209,0,0,0,0,0,0,247544.842602658,236955.528095542,0,0,1000639.8217306,0,0,0,0,0,0,0,GO
33,2059,0,2044.47166105636,1650.28897435033,442.584971760805,236.31160033756,287.764676426368,205.164344616093,4.02797227170318,3279.94464182416,0,0,0,0,0,0,272380.791225307,261091.257213543,0,0,1114672.48926015,0,0,0,0,0,0,0,GO
33,2064,0,2196.83364203636,1790.07782333134,469.621703687043,284.444010443784,307.331688455223,206.088977152242,4.02718802955001,3538.62450305671,0,0,0,0,0,0,294508.122372091,283115.076384808,0,0,1219000.66488821,0,0,0,0,0,0,0,GO
33,2069,0,2334.99129087313,1921.0120671891,493.31642373012,327.480372458613,329.239225752817,206.779061612969,4.02656647589057,3774.98615519581,0,0,0,0,0,0,314685.765750719,303739.955214155,0,0,1310845.23413217,0,0,0,0,0,0,0,GO
33,2074,0,2451.48264214247,2032.60731965068,515.72270031445,364.57034647245,350.106793352181,207.343384535964,4.02595165994018,3978.26002237246,0,0,0,0,0,0,331544.082007504,321317.717397279,0,0,1394160.37535979,0,0,0,0,0,0,0,GO
33,2079,0,2582.54568520033,2150.8686594949,536.168668093411,388.219610347221,377.035814133547,207.946302007819,4.02542117979377,4184.80784846386,0,0,0,0,0,0,350850.310344731,339934.560108307,0,0,1482805.46951186,0,0,0,0,0,0,0,GO
33,2084,0,2673.92671185025,2235.30828309025,551.705321190245,431.919681465192,397.108217454363,208.622044778518,4.02498482014984,4361.92236807655,0,0,0,0,0,0,364423.485722648,353286.084414936,0,0,1551643.3457523,0,0,0,0,0,0,0,GO
33,2089,0,2780.11380822209,2334.99199936185,569.100399854344,450.692358565277,420.543888846353,209.123647344968,4.02457442786544,4529.27745065932,0,0,0,0,0,0,379992.792790841,369001.489155007,0,0,1633392.02924557,0,0,0,0,0,0,0,GO
33,2094,0,2885.34644870773,2428.88649290695,586.264545395225,462.826263456584,444.04373529261,209.751853144973,4.02420670416206,4687.34601655555,0,0,0,0,0,0,395300.340860567,383774.292175486,0,0,1716755.66629497,0,0,0,0,0,0,0,GO
33,2099,0,2965.24439927915,2503.47946727329,599.204817385901,483.633390272917,471.65276616845,210.521415283594,4.02384908702224,4831.60956362492,0,0,0,0,0,0,407185.18991808,395559.933535,0,0,1782221.26790911,0,0,0,0,0,0,0,GO
33,2104,0,3064.97496309207,2596.20160446699,613.159113280037,492.181528935242,498.595420202893,210.977438778902,4.02356818106025,4980.72764034707,0,0,0,0,0,0,422011.711045657,410228.993934845,0,0,1862616.87240267,0,0,0,0,0,0,0,GO
33,2109,0,3151.44852086697,2676.42852167635,629.418471082276,488.623186258948,522.193131246927,211.620441336001,4.02308650464266,5100.02400952696,0,0,0,0,0,0,434438.576001076,422859.905674805,0,0,1935094.45471206,0,0,0,0,0,0,0,GO
33,2114,0,,,,,,,,,,,,,,,445137.833358547,433606.640906995,0,0,1994800.09428444,0,,,,,,,GO
34,2014,0,656.170658274889,490.511802736521,151.729583546519,12.3849421628565,425.674066979885,214.198714456558,8.25360155940056,1475.59190908432,0,0,0,0,0,0,87528.16,80081.18,0,0,298468.02,0,0,0,0,0,0,0,GO
34,2019,0,750.75092831254,546.04639832437,172.611156413611,28.1321775533003,353.805797407627,219.485983600616,6.63160827279091,1541.15693500519,0,0,0,0,0,0,98763.34,89315.88,0,0,334271.52,0,0,0,0,0,0,0,GO
34,2024,0,872.041703093052,623.808836439848,201.275551139116,37.1076030348148,314.664747436047,222.337403964996,4.53769465178251,1663.68349063873,0,0,0,0,0,0,114990.76,102066.2,0,0,377572.74,0,0,0,0,0,0,0,GO
34,2029,0,1001.68522512436,732.068077770472,230.351709816456,55.5547166619915,288.310872886181,224.322987451553,3.80846712902188,1820.46454414368,0,0,0,0,0,0,133081.9,119775.42,0,0,428785.24,0,0,0,0,0,0,0,GO
34,2034,0,1155.82694126129,869.435542085171,262.084866695404,69.4773854336981,272.85726195097,225.351458482742,3.76706499680877,2010.41089313507,0,0,0,0,0,0,155030.62,142570.46,0,0,505297.5,0,0,0,0,0,0,0,GO
34,2039,0,1288.07754678726,988.043374843597,291.793023004532,94.4056477059796,262.653966684341,226.253376703262,3.76706499680877,2194.41803501129,0,0,0,0,0,0,173792.4,162321.22,0,0,614882.16,0,0,0,0,0,0,0,GO
34,2044,0,1428.37506221771,1113.52650072098,323.487051849365,101.652437636741,260.031268634796,226.934355707169,3.76706499680877,2374.98833530426,0,0,0,0,0,0,193772.8,183010.7,0,0,729000.9,0,0,0,0,0,0,0,GO
34,2049,0,1549.4856388092,1225.94640518188,347.083516616821,134.340161145329,258.428577723503,227.657629470825,3.76706499680877,2560.24862716675,0,0,0,0,0,0,211999.96,201652.36,0,0,826379.66,0,0,0,0,0,0,0,GO
34,2054,0,1686.47464496613,1349.30801212311,374.566837873459,138.361777498722,263.583860285282,227.898018684387,3.76706499680877,2736.24161170959,0,0,0,0,0,0,232198.46,222015.92,0,0,912818.52,0,0,0,0,0,0,0,GO
34,2059,0,1801.5694757843,1450.77249111176,398.2234882164,159.443884934187,265.076191232204,228.356438732147,3.76706499680877,2902.03624542236,0,0,0,0,0,0,249514.86,238914.86,0,0,999288.42,0,0,0,0,0,0,0,GO
34,2064,0,1913.9985975647,1552.76114112854,419.257832050323,180.185599201918,268.935660655499,228.644070606232,3.76706499680877,3064.33295082092,0,0,0,0,0,0,266747,255999,0,0,1086095.46,0,0,0,0,0,0,0,GO
34,2069,0,2013.30776008606,1645.32317657471,439.873088760376,192.615307841301,275.854417011738,228.867287597656,3.76706499680877,3206.13150405884,0,0,0,0,0,0,281736.34,271426.74,0,0,1169263.48,0,0,0,0,0,0,0,GO
34,2074,0,2100.28725868225,1725.35903915405,456.717891635895,215.352830972672,281.946421916485,229.081574745178,3.76706499680877,3342.73731323242,0,0,0,0,0,0,295439.62,285085.84,0,0,1243944,0,0,0,0,0,0,0,GO
34,2079,0,2216.04262992859,1829.69521003723,476.576455879211,215.346549259424,290.474406194687,229.176440191269,3.76706499680877,3485.59421356201,0,0,0,0,0,0,313390.26,302615.54,0,0,1327147.72,0,0,0,0,0,0,0,GO
34,2084,0,2303.69030349731,1909.23179710388,494.027455654144,227.503536400795,294.531623458862,229.456920957565,3.76706499680877,3607.41801269531,0,0,0,0,0,0,326784.96,315980.18,0,0,1398750.24,0,0,0,0,0,0,0,GO
34,2089,0,2378.4434777832,1977.90777374268,509.607353878021,238.889878833294,300.71645585537,229.701807727814,3.76706499680877,3716.26733108521,0,0,0,0,0,0,338291.94,327625.18,0,0,1469075.58,0,0,0,0,0,0,0,GO
34,2094,0,2465.33065078735,2055.67879577637,525.205959854126,242.589491174221,309.637554421425,229.937109441757,3.76706499680877,3831.31308609009,0,0,0,0,0,0,351859.98,340777.22,0,0,1538338,0,0,0,0,0,0,0,GO
34,2099,0,2548.87067596436,2130.87852279663,539.967158660889,247.179393911362,317.014342727661,230.222956552505,3.76706499680877,3941.52203475952,0,0,0,0,0,0,365016.28,353496.36,0,0,1604966.88,0,0,0,0,0,0,0,GO
34,2104,0,2627.12975906372,2202.11569572449,553.863773918152,250.393818974495,325.735140142441,230.44956035614,3.76706499680877,4045.26357040405,0,0,0,0,0,0,377287.86,365555.16,0,0,1671582.28,0,0,0,0,0,0,0,GO
34,2109,0,2689.13161392212,2259.50782402039,566.854300861359,254.864290575981,333.37838819027,230.682489042282,3.76706499680877,4132.14767578125,0,0,0,0,0,0,386947.48,375275.26,0,0,1730691.54,0,0,0,0,0,0,0,GO
34,2114,0,,,,,,,,,,,,,,,398761.36,387266.76,0,0,1786592.06,0,,,,,,,GO
35,2014,0,1025.27236841132,715.632597516645,239.209800848394,46.4911375203743,853.102437254527,434.617135725162,17.4816317630236,2639.67277832606,0,0,0,0,0,0,133963.666217725,118238.056194925,0,0,424910.852318062,0,0,0,0,0,0,0,GO
35,2019,0,1287.2729467968,886.878474291943,288.092927516281,54.7852408430352,684.826382613652,444.036137024432,14.5058932323474,2797.9595777256,0,0,0,0,0,0,165372.019739147,146250.55025703,0,0,527995.630599307,0,0,0,0,0,0,0,GO
35,2024,0,1573.27982220864,1132.07408507923,348.317962427987,68.4018747352959,598.692273946991,451.119990886329,8.73562925946893,3075.322875461,0,0,0,0,0,0,205742.133332099,186335.517331319,0,0,674492.775675384,0,0,0,0,0,0,0,GO
35,2029,0,1886.03254632376,1383.54279852599,414.412298624198,89.6572068678887,542.108288022038,453.773012569483,8.16845193100156,3425.07936677268,0,0,0,0,0,0,249334.890122507,227421.416174697,0,0,876381.589311679,0,0,0,0,0,0,0,GO
35,2034,0,2238.95838543303,1665.11674869967,487.591264959535,109.855007870152,505.851053611148,456.522956370765,8.19414055925789,3842.22749741894,0,0,0,0,0,0,297846.685932216,273019.5003108,0,0,1067990.94966818,0,0,0,0,0,0,0,GO
35,2039,0,2625.00493930266,2001.41250098557,566.662738344342,133.456034473644,481.132094906297,460.039095002333,8.21593236667099,4315.1935836596,0,0,0,0,0,0,351377.877672934,327290.82495845,0,0,1246160.77363956,0,0,0,0,0,0,0,GO
35,2044,0,3013.47456342222,2355.86253250844,643.084365968265,164.36837456598,467.197837236498,463.588393315864,8.23160230559292,4807.84835501533,0,0,0,0,0,0,406280.725225564,384254.371844678,0,0,1445394.22419569,0,0,0,0,0,0,0,GO
35,2049,0,3325.41446360311,2640.68250912583,703.635053318897,242.138231810847,461.981533260637,466.440163332164,8.24337274474086,5273.17427373017,0,0,0,0,0,0,451806.075819251,430221.34507942,0,0,1671061.8097223,0,0,0,0,0,0,0,GO
35,2054,0,3635.43037605578,2924.99862779103,760.238907584366,295.131572893573,475.210472447371,467.765603627097,8.25267170471134,5721.69661685899,0,0,0,0,0,0,497265.66737495,476056.795248716,0,0,1922097.52225585,0,0,0,0,0,0,0,GO
35,2059,0,3919.37814178842,3186.65372405272,813.261000885789,334.391890539813,494.87354332808,468.633856934957,8.26107668441715,6129.21146676887,0,0,0,0,0,0,538760.559998503,518148.098997544,0,0,2185119.07511568,0,0,0,0,0,0,0,GO
35,2064,0,4195.25612895177,3438.75043381646,860.968256985014,373.353567897185,517.282404485739,469.445361382449,8.26895575088443,6525.05027155006,0,0,0,0,0,0,579486.151882084,558709.41337675,0,0,2429935.1317403,0,0,0,0,0,0,0,GO
35,2069,0,4442.56228824568,3665.36989507869,904.622600252723,407.601776153167,542.397116891417,470.005139084373,8.27469715100708,6883.82375432802,0,0,0,0,0,0,616055.184495351,595154.484310974,0,0,2644539.82663282,0,0,0,0,0,0,0,GO
35,2074,0,4671.68793303995,3877.94760656827,945.80375054091,441.995304264256,565.114818599024,470.430921062544,8.27877984148445,7217.7411809173,0,0,0,0,0,0,650177.655207349,629456.783432102,0,0,2838694.39478209,0,0,0,0,0,0,0,GO
35,2079,0,4893.40958188977,4083.39761731534,983.623260407223,477.951504580298,587.051054994203,470.846392452203,8.28044451099815,7541.12130268537,0,0,0,0,0,0,683277.836180897,662450.139184622,0,0,3020184.24322983,0,0,0,0,0,0,0,GO
35,2084,0,5108.76160809696,4279.85328573088,1018.48285557553,509.744414350081,607.580712016065,471.19250396207,8.28120123368682,7847.90726336039,0,0,0,0,0,0,715678.782958625,694075.658310168,0,0,3194023.11397069,0,0,0,0,0,0,0,GO
35,2089,0,5311.97095760074,4471.96715490689,1052.85002988366,535.23644936681,627.111878772167,471.386801108321,8.28228550833644,8132.46028563467,0,0,0,0,0,0,746196.491615178,724865.070598926,0,0,3359048.11678289,0,0,0,0,0,0,0,GO
35,2094,0,5499.87881261084,4644.60779378571,1086.64284890949,558.156390463184,641.728136011872,471.609931323343,8.28206938785495,8391.85500722493,0,0,0,0,0,0,774315.510814294,752672.236702863,0,0,3513489.76819595,0,0,0,0,0,0,0,GO
35,2099,0,5683.3376908784,4819.82623687353,1117.21828058912,579.565005799803,662.841558846093,471.896005477082,8.28229453844013,8649.80381694453,0,0,0,0,0,0,801930.69930884,780692.917689045,0,0,3667152.34181724,0,0,0,0,0,0,0,GO
35,2104,0,5848.69821729379,4970.41914206603,1146.90940375064,589.565338327936,689.522324743042,472.006047616893,8.28240861875,8881.76775834928,0,0,0,0,0,0,827034.732015698,805025.043892698,0,0,3818920.09939638,0,0,0,0,0,0,0,GO
35,2109,0,6037.8456589169,5153.16824163581,1176.14765603464,601.961583826468,709.042338139208,472.123750600424,8.28142150801601,9131.26660754312,0,0,0,0,0,0,855755.975111016,834326.371049196,0,0,3962193.57444717,0,0,0,0,0,0,0,GO
35,2114,0,,,,,,,,,,,,,,,877186.977291796,856008.987109793,0,0,4093841.57347141,0,,,,,,,GO
36,2014,0,2346.71769286343,1723.50421910919,537.560658046206,75.6704196703919,1337.28252643876,671.456536643637,15.1630672335266,5020.47749085903,0,0,0,0,0,0,320480.906055023,291179.98904471,0,0,1126710.29219862,0,0,0,0,0,0,0,GO
36,2019,0,2862.52993261197,2110.59043915459,624.750064285333,93.1820621391964,1107.96342764986,692.121748837617,13.9990628385185,5430.48500168191,0,0,0,0,0,0,389923.495094562,355455.153978924,0,0,1419480.91613455,0,0,0,0,0,0,0,GO
36,2024,0,3369.98885988323,2528.61108655797,719.825014967331,112.587154336615,994.948043321132,699.99472533124,11.424153275454,5946.04913225156,0,0,0,0,0,0,463396.134255332,425195.177870563,0,0,1725438.02222611,0,0,0,0,0,0,0,GO
36,2029,0,3870.10777018382,2967.55628481067,810.625815206774,160.182096336498,910.438425299993,704.686786918231,10.6769967960953,6512.40232036163,0,0,0,0,0,0,537182.620883855,498317.031096248,0,0,2063585.92557044,0,0,0,0,0,0,0,GO
36,2034,0,4398.66497826031,3453.96374082659,904.92708693047,196.175864658908,851.636602602703,707.958702236981,10.6769967960953,7123.57469487603,0,0,0,0,0,0,616016.351581171,579456.348474132,0,0,2406310.02244822,0,0,0,0,0,0,0,GO
36,2039,0,4888.64493015015,3903.22589278518,994.825646155543,240.978548428686,809.335534213958,710.582738469232,10.6769967960953,7719.08117760089,0,0,0,0,0,0,689329.260743234,654194.226057945,0,0,2758996.64894422,0,0,0,0,0,0,0,GO
36,2044,0,5371.42101461998,4354.31408407168,1079.05063745097,287.883283558664,780.221257885834,712.72163112495,10.6769967960953,8317.09062999331,0,0,0,0,0,0,763031.447833075,729343.570864465,0,0,3150649.83182757,0,0,0,0,0,0,0,GO
36,2049,0,5772.17669272544,4733.52373828926,1152.21469527214,360.227965206841,762.004479667964,713.903316895289,10.6769967960953,8862.79443789499,0,0,0,0,0,0,825184.409485681,792574.416666685,0,0,3505604.65261767,0,0,0,0,0,0,0,GO
36,2054,0,6159.50500971584,5107.23172741748,1219.09656316856,425.007910082092,759.236320929608,713.942190675486,10.6769967960953,9393.95455002145,0,0,0,0,0,0,886093.764749641,855019.217988253,0,0,3846449.79415326,0,0,0,0,0,0,0,GO
36,2059,0,6516.99529563723,5442.08159350155,1281.97158670253,480.984782870565,762.365896647447,713.436486929883,10.6769967960953,9885.44199671421,0,0,0,0,0,0,942351.480055303,910866.082007587,0,0,4165575.79071811,0,0,0,0,0,0,0,GO
36,2064,0,6850.28405382536,5760.99442976444,1340.95798457746,525.50304650101,771.412584581621,712.5985665249,10.6769967960953,10340.1928109128,0,0,0,0,0,0,995117.680965012,964061.05660947,0,0,4458191.47808953,0,0,0,0,0,0,0,GO
36,2069,0,7160.73601342247,6056.68223701909,1395.78772159301,573.757488382382,782.623119850137,711.683858210121,10.6769967960953,10772.2226008853,0,0,0,0,0,0,1044378.71859311,1013281.75473542,0,0,4732725.21420598,0,0,0,0,0,0,0,GO
36,2074,0,7442.08363217455,6330.71300192,1443.98729812608,634.484982848448,800.275578677127,710.617736366903,10.6769967960953,11189.192165249,0,0,0,0,0,0,1089554.83514469,1058999.82257333,0,0,4991273.27272569,0,0,0,0,0,0,0,GO
36,2079,0,7729.77834011804,6605.34344311341,1493.22730055234,669.857841774444,820.796572800808,709.386706638836,10.6769967960953,11584.9108456406,0,0,0,0,0,0,1135426.66003721,1104889.02443704,0,0,5239989.40191653,0,0,0,0,0,0,0,GO
36,2084,0,7986.5361506537,6846.5832528639,1538.54776151204,715.651492624876,839.444296265196,708.223972760318,10.7795081373691,11954.7383915354,0,0,0,0,0,0,1176388.58887082,1145233.86351957,0,0,5467845.48006351,0,0,0,0,0,0,0,GO
36,2089,0,8248.03617241877,7098.09818417276,1583.19772076783,750.135110143743,859.750479039645,707.157024924296,10.7795081373691,12317.0568713719,0,0,0,0,0,0,1218275.46733298,1187339.55268681,0,0,5703631.10141385,0,0,0,0,0,0,0,GO
36,2094,0,8493.58474388207,7333.46808288001,1623.40363851039,779.928089934742,888.863956481733,706.020038171215,10.7795081373691,12664.1521241021,0,0,0,0,0,0,1258119.07786607,1226861.36388456,0,0,5922605.10785746,0,0,0,0,0,0,0,GO
36,2099,0,8725.44341365358,7553.22108372659,1663.32366338901,807.410025710702,911.611987025506,704.810051682943,10.7795081373691,12985.9275292066,0,0,0,0,0,0,1295400.42595419,1263737.60375686,0,0,6132057.95501261,0,0,0,0,0,0,0,GO
36,2104,0,8941.30287568235,7761.04446782613,1702.68813051287,823.338966107931,938.941794289413,703.695718530309,10.7795081373691,13283.2160591275,0,0,0,0,0,0,1330255.25644558,1298806.64151007,0,0,6333350.56987539,0,0,0,0,0,0,0,GO
36,2109,0,9182.2143658754,7984.35003455043,1741.4819429488,837.283247896177,963.761279012213,702.591081922859,10.7795081373691,13599.1568640224,0,0,0,0,0,0,1368597.81499115,1336049.96673621,0,0,6537112.0559149,0,0,0,0,0,0,0,GO
36,2114,0,,,,,,,,,,,,,,,1401591.38801607,1369377.61312227,0,0,6730008.02033317,0,,,,,,,GO
37,2014,0,632.911072573622,445.883862554733,147.740210637312,24.2639175150857,465.109037279938,243.588237849529,4.45405382660617,1528.54431370234,0,0,0,0,0,0,83951.2761534682,73703.3070819109,0,0,269448.411319818,0,0,0,0,0,0,0,GO
37,2019,0,804.147949345122,577.122058847342,182.162476380959,27.2854172619288,387.64728343978,250.072727112288,3.85555420843352,1665.91573022849,0,0,0,0,0,0,105677.19673845,95079.292269694,0,0,342151.268907488,0,0,0,0,0,0,0,GO
37,2024,0,968.389247939761,711.416072897179,217.071017312799,39.8134931278516,343.797809501684,253.527281516006,3.85555420843352,1839.82151771191,0,0,0,0,0,0,128288.996171447,116938.178465143,0,0,443787.026499011,0,0,0,0,0,0,0,GO
37,2029,0,1129.42867613488,855.663069236038,250.782431250554,55.5625275412066,314.490535787256,255.390819307436,3.85555420843352,2026.68213285094,0,0,0,0,0,0,151426.944239192,140486.082649113,0,0,549376.552865747,0,0,0,0,0,0,0,GO
37,2034,0,1277.33634778726,988.291001587754,281.852757554175,76.5533760149777,294.858829583629,256.330841139569,3.85555420843352,2213.00028341429,0,0,0,0,0,0,173013.744965924,162092.633161293,0,0,643837.453763767,0,0,0,0,0,0,0,GO
37,2039,0,1419.58940502572,1119.24819169651,308.692960805221,99.4030018751914,284.15600025408,256.661994610991,3.85555420843352,2401.32039576648,0,0,0,0,0,0,193918.464252034,183341.2577718,0,0,741688.536968325,0,0,0,0,0,0,0,GO
37,2044,0,1555.07965862357,1245.31577571333,334.471677416702,114.984976475073,277.922077965041,256.795819058213,3.85555420843352,2576.92322664575,0,0,0,0,0,0,213688.464548378,203746.722384875,0,0,837971.918590509,0,0,0,0,0,0,0,GO
37,2049,0,1677.62491964762,1358.23942386529,356.530691432138,139.940316963538,271.822123856978,256.90181031911,3.85555420843352,2746.4896183867,0,0,0,0,0,0,231857.625992853,222039.867282736,0,0,931549.905385066,0,0,0,0,0,0,0,GO
37,2054,0,1800.74652529417,1470.00877526127,379.265356869224,150.564922580484,271.114674888368,256.6862255181,3.85555420843352,2904.88762158333,0,0,0,0,0,0,249972.355783438,240124.432037561,0,0,1025346.03377099,0,0,0,0,0,0,0,GO
37,2059,0,1915.49559742773,1574.80396997679,399.672303408382,165.756473755162,269.112943181941,256.693718500854,3.85555420843352,3056.25443594018,0,0,0,0,0,0,266995.45924196,257090.480244488,0,0,1114888.22905597,0,0,0,0,0,0,0,GO
37,2064,0,2021.04892796946,1673.94589204939,418.757545696885,180.821604819763,269.053969102888,256.612038190568,3.85555420843352,3198.12603220389,0,0,0,0,0,0,282653.230184529,273057.982121921,0,0,1203186.98794637,0,0,0,0,0,0,0,GO
37,2069,0,2118.08343615128,1762.15732124005,435.590536633438,199.458020246711,270.426987671923,256.364279320764,3.85555420843352,3334.54088204446,0,0,0,0,0,0,297195.053355697,287276.145437408,0,0,1283615.16654555,0,0,0,0,0,0,0,GO
37,2074,0,2212.12491404469,1850.74915396227,452.406034167493,207.908028423421,275.568337624745,256.108205790618,3.85555420843352,3459.75140591413,0,0,0,0,0,0,311326.838539627,301576.26313986,0,0,1361630.71103614,0,0,0,0,0,0,0,GO
37,2079,0,2310.67409719356,1941.39982836298,469.255803513405,214.127830676433,279.847887823554,255.76757935845,3.85555420843352,3585.29681362538,0,0,0,0,0,0,326107.54890492,316199.122713324,0,0,1445824.32661233,0,0,0,0,0,0,0,GO
37,2084,0,2390.55193619543,2017.41266187003,483.824063925576,227.393266669938,284.669297663023,255.537566111012,3.85555420843352,3698.782044785,0,0,0,0,0,0,338142.76689601,328384.026747838,0,0,1517728.63916553,0,0,0,0,0,0,0,GO
37,2089,0,2476.74612922664,2097.53873753223,498.2034923093,235.362197907519,290.574746867572,255.146002176393,3.85555420843352,3813.2825143151,0,0,0,0,0,0,351246.715966283,341318.989343014,0,0,1597472.45056546,0,0,0,0,0,0,0,GO
37,2094,0,2553.5415640834,2167.96385888325,512.295225750757,240.107463044004,297.5472333724,254.808089217309,3.85555420843352,3915.43167086364,0,0,0,0,0,0,362830.794532081,352693.747477139,0,0,1664176.50887087,0,0,0,0,0,0,0,GO
37,2099,0,2618.87159154731,2228.90063486103,523.863728535601,256.346287686451,303.484492767742,254.472639618321,3.85555420843352,4015.84260978911,0,0,0,0,0,0,372834.448063405,362445.257267724,0,0,1720586.73336531,0,0,0,0,0,0,0,GO
37,2104,0,2692.14711701022,2299.15711808528,535.890649151462,263.93723095731,312.08875783437,253.957556657169,3.85555420843352,4117.0726595732,0,0,0,0,0,0,384170.637419748,373863.139717296,0,0,1781945.86130671,0,0,0,0,0,0,0,GO
37,2109,0,2755.70892861908,2361.67064958999,547.348241339264,270.838759264528,320.64408076175,253.51693771188,3.85555420843352,4207.30548799903,0,0,0,0,0,0,393886.019294613,383881.135693056,0,0,1838427.24536178,0,0,0,0,0,0,0,GO
37,2114,0,,,,,,,,,,,,,,,403025.95325761,392950.26908006,0,0,1893356.42280384,0,,,,,,,GO
38,2014,0,1078.39899133682,918.803999443054,257.350394349098,33.1287679670006,313.240641441345,139.488009815216,2.52876966148615,1839.88805053711,0,0,0,0,0,0,149939.6,144629.44,0,0,738947.4,0,0,0,0,0,0,0,GO
38,2019,0,1141.20397331238,970.8709948349,271.840308923721,34.4237353128195,268.911486549377,143.285216522217,2.37086607933044,1875.88885696411,0,0,0,0,0,0,158266.12,152957.12,0,0,778996.88,0,0,0,0,0,0,0,GO
38,2024,0,1206.83944671631,1025.95376846313,286.967427196503,36.7289406192303,240.672811889648,143.939606742859,2.1788881328702,1929.80618621826,0,0,0,0,0,0,167515.4,161786.42,0,0,822949.3,0,0,0,0,0,0,0,GO
38,2029,0,1275.81668930054,1086.70933006287,301.981074199676,39.124576574713,218.897991752624,144.163469314575,2.17922878682613,1993.73487411499,0,0,0,0,0,0,177537.04,171552.5,0,0,868863.62,0,0,0,0,0,0,0,GO
38,2034,0,1343.58611862183,1146.29445304871,316.778391056061,41.3422930449247,202.182244472504,144.129056243896,2.1800367218256,2061.26674713135,0,0,0,0,0,0,187328.22,181187.28,0,0,919102.58,0,0,0,0,0,0,0,GO
38,2039,0,1410.00886413574,1204.6765637207,330.519580154419,46.6365989041328,187.968651008606,144.180448322296,2.18011642366648,2132.88360031128,0,0,0,0,0,0,197093.42,190657.28,0,0,966306.18,0,0,0,0,0,0,0,GO
38,2044,0,1471.71008987427,1259.26731918335,343.222657318115,53.5265004658699,177.379179115295,144.144522323608,2.11165924340487,2204.51674179077,0,0,0,0,0,0,206293.88,199598.8,0,0,1014319.74,0,0,0,0,0,0,0,GO
38,2049,0,1529.73081008911,1315.09321777344,355.111447906494,60.569403719902,169.142161960602,144.042649917603,2.11212156236172,2274.37321899414,0,0,0,0,0,0,215089.4,208759.3,0,0,1061585.16,0,0,0,0,0,0,0,GO
38,2054,0,1588.27899734497,1369.50794494629,366.36563709259,68.4970023345947,162.251671943665,143.850631256104,2.11296093285084,2346.20937744141,0,0,0,0,0,0,224063.06,217712.32,0,0,1110426.78,0,0,0,0,0,0,0,GO
38,2059,0,1642.40999862671,1419.90124511719,376.932273826599,76.1856462669372,157.167967796326,143.585332717896,2.11445363581181,2414.33968048096,0,0,0,0,0,0,232478,226068.98,0,0,1156971.4,0,0,0,0,0,0,0,GO
38,2064,0,1690.86412384033,1464.25298217773,386.920872611999,83.1659233951569,153.551040058136,143.291814365387,2.1165368270874,2476.80629272461,0,0,0,0,0,0,240060.18,233462.08,0,0,1200872.22,0,0,0,0,0,0,0,GO
38,2069,0,1734.54895126343,1505.61321105957,396.159741668701,91.1128055095672,150.871467971802,142.969302272797,2.11921340346336,2535.65921966553,0,0,0,0,0,0,247021.86,240416.08,0,0,1246461.88,0,0,0,0,0,0,0,GO
38,2074,0,1777.72286148071,1547.07205673218,404.552232208252,99.1035524845123,149.961571979523,142.610835456848,2.12225505530834,2595.12332702637,0,0,0,0,0,0,253964.58,247365.32,0,0,1289000.32,0,0,0,0,0,0,0,GO
38,2079,0,1820.73128295898,1586.89110855103,413.114927330017,101.690066823959,151.17972410202,142.221421985626,2.12562327951193,2650.37820037842,0,0,0,0,0,0,260871.94,254061.32,0,0,1332245.84,0,0,0,0,0,0,0,GO
38,2084,0,1859.49291503906,1624.6790838623,420.87230342865,105.364213790894,153.631669006348,141.842358989716,2.12950992107391,2703.30519805908,0,0,0,0,0,0,267176.48,260430.76,0,0,1371599.2,0,0,0,0,0,0,0,GO
38,2089,0,1894.20176361084,1657.74173736572,428.75110912323,108.321618099213,154.844647350311,141.454464111328,2.13327615827322,2749.69706390381,0,0,0,0,0,0,272816.78,266025.44,0,0,1407653.3,0,0,0,0,0,0,0,GO
38,2094,0,1932.21642974854,1693.74741287231,436.35904045105,109.749340276718,157.185216407776,141.065984458923,2.13709455102682,2798.6679498291,0,0,0,0,0,0,279015.46,272090.38,0,0,1446881.86,0,0,0,0,0,0,0,GO
38,2099,0,1965.44630767822,1725.34424758911,443.466509170532,113.143008308411,158.698733921051,140.679684848785,2.1409718182683,2843.70776916504,0,0,0,0,0,0,284530.48,277467.16,0,0,1481869.48,0,0,0,0,0,0,0,GO
